,greek_id,english_word,sent_id,greek_word,alignments,gloss
107,100808958,And,7,καὶ,,
108,100808959,now,7,νῦν,,
109,100808960,perceived,7,ἐπέγνως,,
110,100808961,well,7,εὖ,,
111,100808962,I,7,μ’,,
112,100808962,am,7,μ’,,
113,100808962,placed,7,μ’,,
114,100808963,upon,7,ἐπ’,,
115,100808964,enemy's,7,ἀνδρὶ,,
116,100808965,enemy's,7,δυσμενεῖ,,
117,100808966,foundation,7,βάσιν,,
118,100808967,circling,7,κυκλοῦντ’,,
119,100808969,Ajax,7,Αἴαντι,,
120,100808970,the,7,τῷ,,
121,100808971,shield-bearer,7,σακεσφόρῳ,,
122,100808973,him,8,κεῖνον,,
123,100808974,For,8,γάρ,,
124,100808976,no,8,οὐδέν’,,
125,100808977,one else,8,ἄλλον,,
126,100808979,am tracking,8,ἰχνεύω,,
127,100808980,long time,8,πάλαι,,
128,100808983,For,9,γὰρ,,
129,100808982,night,9,νυκτὸς,,
130,100808988,holds,9,ἔχει,,
131,100808984,us,9,ἡμᾶς,,
132,100808985,now,9,τῆσδε,,
133,100808989,limit,9,περάνας,,
134,100808986,task,9,πρᾶγος,,
135,100808987,hand,9,ἄσκοπον,,
136,100808991,if,9,εἴπερ,,
137,100808993,these,9,τάδε,,
138,100808992,have been accomplished,9,εἴργασται,,
139,100808996,For,10,γὰρ,,
140,100808995,we,10,ἴσμεν,,
141,100808997,nothing,10,οὐδὲν,,
142,100808998,clearly,10,τρανές,,
143,100809000,but,10,ἀλλ’,,
144,100809001,perish,10,ἀλώμεθα,,
145,100809003,Yes,11,κα-,,
146,100809004,I,11,κἀγὼ,,
147,100809005,willingly,11,’θελοντὴς,,
148,100809006,this,11,τῷδ’,,
149,100809007,have yoked myself,11,ὑπεζύγην,,
150,100809008,toil,11,πόνῳ,,
151,100809011,For,12,γὰρ,,
152,100809013,we,12,εὑρίσκομεν,,
153,100809013,find,12,εὑρίσκομεν,,
154,100809010,them,12,ἐφθαρμένας,,
155,100809015,all,12,ἁπάσας,,
156,100809012,freshly,12,ἀρτίως,,
157,100809010,ruined,12,ἐφθαρμένας,,
158,100809016,and,12,καὶ,,
159,100809017,completely,12,κατηναρισμένας,,
160,100809017,destroyed,12,κατηναρισμένας,,
161,100809018,from,12,ἐκ,,
162,100809019,hands,12,χειρὸς,,
163,100809020,their,12,αὐτοῖς,,
164,100809020,own,12,αὐτοῖς,,
165,100809022,shepherds,12,ἐπιστάταις,,
166,100809024,him,13,τήνδ’,,
167,100809025,And,13,οὖν,,
168,100809026,so,13,ἐκείνῳ,,
169,100809027,everyone,13,πᾶς,,
170,100809028,everyone,13,τις,,
171,100809029,blame,13,αἰτίαν,,
172,100809030,assigns,13,νέμει,,
173,100809032,And,14,καί,,
174,100809033,to me,14,μοί,,
175,100809034,a watchman,14,τις,,
176,100809037,seeing,14,εἰσιδὼν,,
177,100809036,him,14,αὐτὸν,,
178,100809038,alone,14,μόνον,,
179,100809039,leaping,14,πηδῶντα,,
180,100809040,in the plains,14,πεδία,,
181,100809041,with,14,σὺν,,
182,100809042,freshly,14,νεορράντῳ,,
183,100809043,drawn,14,ξίφει,,
184,100809035,sword,14,ὀπτὴρ,,
185,100809044,reported,14,φράζει,,
186,100809045,both,14,τε,,
187,100809046,and,14,κα-,,
188,100809047,made,14,κἀδήλωσεν,,
189,100809049,Immediately,15,εὐθέως,,
190,100809051,I,15,ἐγὼ,,
191,100809054,hasten,15,ᾄσσω,,
192,100809052,after,15,κατ’,,
193,100809053,track,15,ἴχνος,,
194,100809057,things,15,τὰ,,
195,100809058,things,15,μὲν,,
196,100809059,signaling,15,σημαίνομαι,,
197,100809061,others,15,τὰ,,
198,100809063,struck,15,ἐκπέπληγμαι,,
199,100809066,know,15,ἔχω,,
200,100809068,where,15,ὅτου,,
201,100809070,time,16,καιρὸν,,
202,100809071,And,16,δ’,,
203,100809072,said,16,ἐφήκεις,,
204,100809075,For,17,γὰρ,,
205,100809074,all,17,πάντα,,
206,100809076,things,17,τά,,
207,100809077,both,17,τ’,,
208,100809078,what,17,οὖν,,
209,100809079,was,17,πάρος,,
210,100809080,before,17,τά,,
211,100809081,and,17,τ’,,
212,100809082,what,17,εἰσέπειτα,,
213,100809083,comes,17,σῇ,,
214,100809084,after,17,κυβερνῶμαι,,
215,100809085,I,17,χερί,,
216,100809086,steer,17,.,,
217,100809087,with,17,,,
218,100809088,my,17,,,
219,100809089,hand,17,,,
220,100809087,have recognized,18,ἔγνων,,
221,100809089,you,18,Ὀδυσσεῦ,,
222,100809089,Odysseus,18,Ὀδυσσεῦ,,
223,100809091,and,18,καὶ,,
224,100809092,long ago,18,πάλαι,,
225,100809093,guard,18,φύλαξ,,
226,100809094,was,18,ἔβην,,
227,100809097,eager,18,πρόθυμος,,
228,100809098,for,18,εἰς,,
229,100809096,your,18,σῇ,,
230,100809099,hunting paths,18,ὁδὸν,,
231,100809102,do,19,ἦ,,
232,100809103,indeed,19,καί,,
233,100809105,dear,19,φίλη,,
234,100809106,mistress,19,δέσποινα,,
235,100809108,at,19,πρὸς,,
236,100809109,right,19,καιρὸν,,
237,100809110,toil,19,πονῶ,,
238,100809112,Thus,20,ὡς,,
239,100809113,are,20,ἔστιν,,
240,100809116,such,20,τα-,,
241,100809117,deeds,20,τἄργα,,
242,100809118,these,20,ταῦτά,,
243,100809114,man,20,ἀνδρὸς,,
244,100809115,of this,20,τοῦδε,,
245,100809119,to you,20,σοι,,
246,100809121,And,21,καὶ,,
247,100809126,has she raised,21,ᾖξεν,,
248,100809127,her hand,21,χέρα,,
249,100809122,to,21,πρὸς,,
250,100809123,this,21,τί,,
251,100809124,unreasonable,21,δυσλόγιστον,,
252,100809130,Burdened,22,βαρυνθεὶς,,
253,100809129,by,22,χόλῳ,,
254,100809131,the,22,τῶν,,
255,100809132,Achilles',22,Ἀχιλλείων,,
256,100809133,arms,22,ὅπλων,,
257,100809135,Why,23,τί,,
258,100809136,then,23,δῆτα,,
259,100809138,this,23,τήνδ’,,
260,100809140,foot,23,βάσιν,,
261,100809137,flocks,23,ποίμναις,,
262,100809142,Seeming,24,δοκῶν,,
263,100809143,in,24,ἐν,,
264,100809144,you,24,ὑμῖν,,
265,100809145,hand,24,χεῖρα,,
266,100809146,aid,24,χραίνεσθαι,,
267,100809147,bloodshed,24,φόνῳ,,
268,100809149,directed,25,ἦ,,
269,100809150,And,25,καὶ,,
270,100809151,very,25,τὸ,,
271,100809152,plan,25,βούλευμ’,,
272,100809153,against,25,ὡς,,
273,100809154,against,25,ἐπ’,,
274,100809155,Argives,25,Ἀργείοις,,
275,100809156,this,25,τόδ’,,
276,100809157,was,25,ἦν,,
277,100809159,And,26,κα-,,
278,100809160,would,26,κἂν,,
279,100809161,accomplished,26,ἐξεπράξατ’,,
280,100809163,if,26,εἰ,,
281,100809164,neglected,26,κατημέλησ’,,
282,100809165,I,26,ἐγώ,,
283,100809167,what,27,ποίαισι,,
284,100809168,boldness,27,τόλμαις,,
285,100809169,this,27,ταῖσδε,,
286,100809170,and,27,καὶ,,
287,100809171,spirit,27,φρενῶν,,
288,100809172,audacities,27,θράσει,,
289,100809174,By,28,νύκτωρ,,
290,100809175,approaches,28,ἐφ’,,
291,100809176,you,28,ὑμᾶς,,
292,100809177,deceit,28,δόλιος,,
293,100809178,approaches,28,ὁρμᾶται,,
294,100809179,alone,28,μόνος,,
295,100809181,So,29,ἦ,,
296,100809182,and,29,καὶ,,
297,100809183,was present,29,παρέστη,,
298,100809184,and,29,κα-,,
299,100809185,to,29,κἀπὶ,,
300,100809186,very end,29,τέρμ’,,
301,100809187,came,29,ἀφίκετο,,
302,100809189,And,30,καὶ,,
303,100809190,now,30,δὴ,,
304,100809192,double,30,δισσαῖς,,
305,100809193,were,30,ἦν,,
306,100809195,gates,30,πύλαις,,
307,100809197,And,31,καὶ,,
308,100809198,how,31,πῶς,,
309,100809199,did he restrain,31,ἐπέσχε,,
310,100809200,hand,31,χεῖρα,,
311,100809201,raging,31,μαιμῶσαν,,
312,100809202,blood,31,φόνου,,
313,100809204,I,32,ἐγώ,,
314,100809206,forbid,32,ἀπείργω,,
315,100809205,them,32,σφ’,,
316,100809212,having,32,βαλοῦσα,,
317,100809208,distressing,32,δυσφόρους,,
318,100809211,thoughts,32,γνώμας,,
319,100809209,upon,32,ἐπ’,,
320,100809210,eyes,32,ὄμμασι,,
321,100809213,born,32,τῆς,,
322,100809214,unhealable,32,ἀνηκέστου,,
323,100809215,joy,32,χαρᾶς,,
324,100809217,and,32,καὶ,,
325,100809221,turn,32,ἐκτρέπω,,
326,100809220,flocks,32,ποίμνας,,
327,100809219,both,32,τε,,
328,100809222,mixed,32,σύμμικτά,,
329,100809225,unguarded,32,ἄδαστα,,
330,100809227,guard-posts,32,φρουρήματα,,
331,100809226,herdsmen's,32,βουκόλων,,
332,100809224,spoils,32,λείας,,
333,100809229,There,33,ἔνθ’,,
334,100809230,leaped,33,εἰσπεσὼν,,
335,100809231,began,33,ἔκειρε,,
336,100809232,many-horned,33,πολύκερων,,
337,100809233,blood,33,φόνον,,
338,100809234,around,33,κύκλῳ,,
339,100809235,hacking,33,ῥαχίζων,,
340,100809237,And,34,κα-,,
341,100809238,seems,34,κἀδόκει,,
342,100809239,yet,34,μὲν,,
343,100809240,to me,34,ἔσθ’,,
344,100809241,that,34,ὅτε,,
345,100809242,sometimes,34,δισσοὺς,,
346,100809243,I am ready,34,Ἀτρείδας,,
347,100809244,to slay,34,αὐτόχειρ,,
348,100809245,the,34,κτείνειν,,
349,100809246,two,34,ἔχων,,
350,100809247,sons,34,",",,
351,100809248,of,34,ὅτ’,,
352,100809249,Atreus,34,ἄλλοτ’,,
353,100809250,with,34,ἄλλον,,
354,100809251,my,34,ἐμπίτνων,,
355,100809252,own,34,στρατηλατῶν,,
356,100809253,hand,34,.,,
357,100809254,and,34,,,
358,100809255,at,34,,,
359,100809256,other,34,,,
360,100809257,times,34,,,
361,100809258,I,34,,,
362,100809259,leap,34,,,
363,100809260,upon,34,,,
364,100809261,one,34,,,
365,100809262,of,34,,,
366,100809263,the,34,,,
367,100809264,army-leading,34,,,
368,100809265,commanders,34,,,
369,100809254,I,35,ἐγὼ,,
370,100809255,But,35,δὲ,,
371,100809256,as,35,φοιτῶντ’,,
372,100809256,I,35,φοιτῶντ’,,
373,100809256,was,35,φοιτῶντ’,,
374,100809256,going,35,φοιτῶντ’,,
375,100809256,about,35,φοιτῶντ’,,
376,100809256,my,35,φοιτῶντ’,,
377,100809256,rounds,35,φοιτῶντ’,,
378,100809257,a,35,ἄνδρα,,
379,100809257,man,35,ἄνδρα,,
380,100809258,stricken,35,μανιάσιν,,
381,100809258,with,35,μανιάσιν,,
382,100809258,mad,35,μανιάσιν,,
383,100809259,disease,35,νόσοις,,
384,100809260,urged,35,ὤτρυνον,,
385,100809260,on,35,ὤτρυνον,,
386,100809262,I,35,εἰσέβαλλον,,
387,100809262,drove,35,εἰσέβαλλον,,
388,100809262,him,35,εἰσέβαλλον,,
389,100809263,into,35,εἰς,,
390,100809264,the,35,ἕρκη,,
391,100809264,ramparts,35,ἕρκη,,
392,100809265,evil,35,κακά,,
393,100809265,ramparts,35,κακά,,
394,100809267,But,36,κα-,,
395,100809268,then,36,κἄπειτ’,,
396,100809269,when,36,ἐπειδὴ,,
397,100809270,this,36,τοῦδ’,,
398,100809271,had driven off,36,ἐλώφησεν,,
399,100809272,labor,36,πόνου,,
400,100809275,binding,36,ζῶντας,,
401,100809274,the,36,τοὺς,,
402,100809275,creatures,36,ζῶντας,,
403,100809277,together,36,δεσμοῖσι,,
404,100809277,with bonds,36,δεσμοῖσι,,
405,100809278,having bound,36,συνδήσας,,
406,100809279,he calls out,36,βοῶν,,
407,100809280,drives,36,ποίμνας,,
408,100809281,and,36,τε,,
409,100809282,all,36,πάσας,,
410,100809280,the flocks,36,ποίμνας,,
411,100809283,into,36,εἰς,,
412,100809284,the houses,36,δόμους,,
413,100809287,as,36,ὡς,,
414,100809288,if,36,ἄνδρας,,
415,100809288,they,36,ἄνδρας,,
416,100809288,were men,36,ἄνδρας,,
417,100809290,not,36,οὐχ,,
418,100809291,as,36,ὡς,,
419,100809292,well-horned,36,εὔκερων,,
420,100809293,prey,36,ἄγραν,,
421,100809294,he had,36,ἔχων,,
422,100809296,and,36,καὶ,,
423,100809297,now,36,νῦν,,
424,100809298,against,36,κατ’,,
425,100809299,the houses,36,οἴκους,,
426,100809300,bound,36,συνδέτους,,
427,100809300,ones,36,συνδέτους,,
428,100809301,rages,36,αἰκίζεται,,
429,100809303,show,37,δείξω,,
430,100809304,also,37,δὲ,,
431,100809305,also,37,καὶ,,
432,100809306,you,37,σοὶ,,
433,100809307,this,37,τήνδε,,
434,100809308,manifest,37,περιφανῆ,,
435,100809309,disease,37,νόσον,,
436,100809311,so,37,ὡς,,
437,100809312,all,37,πᾶσιν,,
438,100809313,Argives,37,Ἀργείοισιν,,
439,100809314,having,37,εἰσιδὼν,,
440,100809315,shout,37,θροῇς,,
441,100809317,confident,38,θαρσῶν,,
442,100809318,and,38,δὲ,,
443,100809319,stay,38,μίμνε,,
444,100809320,not,38,μη,,
445,100809321,and,38,-δὲ,,
446,100809322,calamity,38,συμφορὰν,,
447,100809323,accept,38,δέχου,,
448,100809324,this,38,τὸν,,
449,100809325,man,38,ἄνδρ’,,
450,100809328,For,39,γὰρ,,
451,100809327,I,39,ἐγὼ,,
452,100809332,shall restrain,39,ἀπείρξω,,
453,100809329,eyes',39,ὀμμάτων,,
454,100809330,turning,39,ἀποστρόφους,,
455,100809331,rays,39,αὐγὰς,,
456,100809335,beholding,39,εἰσιδεῖν,,
457,100809333,your,39,σὴν,,
458,100809334,face,39,πρόσοψιν,,
459,100809337,This,40,οὗτος,,
460,100809339,you,40,σὲ,,
461,100809340,the,40,τὸν,,
462,100809341,female,40,τὰς,,
463,100809342,captives,40,αἰχμαλωτίδας,,
464,100809343,hands,40,χέρας,,
465,100809344,bonds,40,δεσμοῖς,,
466,100809345,straightening,40,ἀπευθύνοντα,,
467,100809346,come,40,προσμολεῖν,,
468,100809347,calls,40,καλῶ,,
469,100809349,Ajax,41,Αἴαντα,,
470,100809352,Go,42,στεῖχε,,
471,100809353,rooms,42,δωμάτων,,
472,100809354,past,42,πάρος,,
473,100809356,What,43,τί,,
474,100809357,doing,43,δρᾷς,,
475,100809359,Athena,43,Ἀθάνα,,
476,100809361,at all,44,μηδαμῶς,,
477,100809362,him,44,σφ’,,
478,100809363,outside,44,ἔξω,,
479,100809364,call,44,κάλει,,
480,100809366,Won't,45,οὐ,,
481,100809367,endure,45,σῖγ’,,
482,100809368,silence,45,ἀνέξει,,
483,100809369,nor,45,μη,,
484,100809370,lift,45,-δὲ,,
485,100809371,up,45,δειλίαν,,
486,100809372,cowardice,45,ἀρεῖ,,
487,100809373,?,45,;,,
488,100809374,Not,46,μὴ,,
489,100809375,towards,46,πρὸς,,
490,100809376,the gods,46,θεῶν,,
491,100809378,but,46,ἀλλ’,,
492,100809380,let him,46,ἀρκείτω,,
493,100809379,inside,46,ἔνδον,,
494,100809381,remain,46,μένων,,
495,100809383,nothing,47,τί,,
496,100809384,nothing,47,μὴ,,
497,100809385,happen,47,γένηται,,
498,100809387,before,48,πρόσθεν,,
499,100809388,not,48,οὐκ,,
500,100809389,man,48,ἀνὴρ,,
501,100809390,this,48,ὅδ’,,
502,100809391,Was,48,ἦν,,
503,100809391,was,48,ἦν,,
504,100809389,man,48,ἀνὴρ,,
505,100809393,enemy,49,ἐχθρός,,
506,100809394,indeed,49,γε,,
507,100809395,this,49,τῷδε,,
508,100809396,man,49,τα-,,
509,100809397,to,49,τἀνδρὶ,,
510,100809398,and,49,καὶ,,
511,100809399,yet,49,τανῦν,,
512,100809400,still,49,ἔτι,,
513,100809402,not,50,οὔκουν,,
514,100809403,laughter,50,γέλως,,
515,100809404,sweetest,50,ἥδιστος,,
516,100809405,for,50,εἰς,,
517,100809406,enemy,50,ἐχθροὺς,,
518,100809407,laugh,50,γελᾶν,,
519,100809409,As,51,ἐμοὶ,,
520,100809410,for,51,μὲν,,
521,100809409,me,51,ἐμοὶ,,
522,100809411,it,51,ἀρκεῖ,,
523,100809411,is,51,ἀρκεῖ,,
524,100809411,enough,51,ἀρκεῖ,,
525,100809412,for,51,τοῦτον,,
526,100809412,this,51,τοῦτον,,
527,100809412,man,51,τοῦτον,,
528,100809415,to,51,μένειν,,
529,100809415,remain,51,μένειν,,
530,100809413,in,51,ἐν,,
531,100809414,the,51,δόμοις,,
532,100809414,house,51,δόμοις,,
533,100809420,hesitate,52,ὀκνεῖς,,
534,100809421,see,52,ἰδεῖν,,
535,100809418,man,52,ἄνδρα,,
536,100809417,raving,52,μεμηνότ’,,
537,100809419,conspicuous,52,περιφανῶς,,
538,100809423,mind,53,φρονοῦντα,,
539,100809424,For,53,γάρ,,
540,100809425,I,53,νιν,,
541,100809426,not,53,οὐκ,,
542,100809427,have,53,ἂν,,
543,100809428,been,53,ἐξέστην,,
544,100809429,startled,53,ὄκνῳ,,
545,100809431,But,54,ἀλλ’,,
546,100809432,no,54,οὐ,,
547,100809433,no,54,-δὲ,,
548,100809434,shall,54,νῦν,,
549,100809435,you,54,σε,,
550,100809436,not,54,μὴ,,
551,100809437,present,54,παρόντ’,,
552,100809438,see,54,ἴδῃ,,
553,100809439,near,54,πέλας,,
554,100809441,How,55,πῶς,,
555,100809443,If,55,εἴπερ,,
556,100809443,indeed,55,εἴπερ,,
557,100809444,with,55,ὀφθαλμοῖς,,
558,100809444,eyes,55,ὀφθαλμοῖς,,
559,100809446,these,55,τοῖς,,
560,100809447,very,55,αὐτοῖς,,
561,100809448,sees,55,ὁρᾷ,,
562,100809450,I,56,ἐγὼ,,
563,100809451,blot out,56,σκοτώσω,,
564,100809452,eyelids,56,βλέφαρα,,
565,100809453,even though,56,καὶ,,
566,100809454,see,56,δεδορκότα,,
567,100809456,come,57,γένοιτο,,
568,100809457,however,57,μεντ-,,
569,100809458,that,57,μέντἂν,,
570,100809459,all,57,πᾶν,,
571,100809460,god,57,θεοῦ,,
572,100809461,mastered,57,τεχνωμένου,,
573,100809463,silent,58,σίγα,,
574,100809464,now,58,νυν,,
575,100809465,Be,58,ἑστὼς,,
576,100809466,and,58,καὶ,,
577,100809467,stay,58,μέν’,,
578,100809468,as,58,ὡς,,
579,100809469,sway,58,κυρεῖς,,
580,100809470,hold,58,ἔχων,,
581,100809472,remain,59,μένοιμ’,,
582,100809473,should,59,ἄν,,
583,100809475,wished,60,ἤθελον,,
584,100809476,have,60,δ’,,
585,100809477,have,60,ἂν,,
586,100809478,outside,60,ἐκτὸς,,
587,100809479,be,60,ὢν,,
588,100809480,be,60,τυχεῖν,,
589,100809482,Oh,61,ὦ,,
590,100809483,This,61,οὕτος,,
591,100809485,man,61,Αἴας,,
592,100809485,Ajax,61,Αἴας,,
593,100809487,second,61,δεύτερόν,,
594,100809487,time,61,δεύτερόν,,
595,100809488,you,61,σε,,
596,100809489,call,61,προσκαλῶ,,
597,100809491,Why,62,τί,,
598,100809492,does,62,βαιὸν,,
599,100809493,so,62,οὕτως,,
600,100809494,turn,62,ἐντρέπει,,
601,100809495,to,62,τῆς,,
602,100809496,ally,62,συμμάχου,,
603,100809498,Hail,63,ὦ,,
604,100809499,Hail,63,χαῖρ’,,
605,100809500,Athena,63,Ἀθάνα,,
606,100809502,hail,63,χαῖρε,,
607,100809503,Zeus,63,Διογενὲς,,
608,100809504,child,63,τέκνον,,
609,100809506,that,63,ὡς,,
610,100809507,so,63,εὖ,,
611,100809508,come,63,παρέστης,,
612,100809510,And,64,καί,,
613,100809513,I,64,ἐγὼ,,
614,100809514,shall crown,64,στέψω,,
615,100809511,you,64,σε,,
616,100809512,gold-adorned,64,παγχρύσοις,,
617,100809515,spoils,64,λαφύροις,,
618,100809516,this,64,τῆσδε,,
619,100809518,hunt,64,ἄγρας,,
620,100809519,as a reward,64,χάριν,,
621,100809521,well,65,καλῶς,,
622,100809522,spoken,65,ἔλεξας,,
623,100809524,But,66,ἀλλ’,,
624,100809527,tell,66,φράσον,,
625,100809526,me,66,μοι,,
626,100809525,this,66,ἐκεῖνό,,
627,100809529,dip,66,ἔβαψας,,
628,100809530,spear,66,ἔγχος,,
629,100809531,well,66,εὖ,,
630,100809532,against,66,πρὸς,,
631,100809533,Argive,66,Ἀργείων,,
632,100809534,army,66,στρατῷ,,
633,100809536,Boasting,67,κόμπος,,
634,100809537,is,67,πάρεστι,,
635,100809537,at,67,πάρεστι,,
636,100809537,hand,67,πάρεστι,,
637,100809538,and,67,κα-,,
638,100809539,do,67,κοὐκ,,
639,100809539,not,67,κοὐκ,,
640,100809540,deny,67,ἀπαρνοῦμαι,,
641,100809540,it,67,ἀπαρνοῦμαι,,
642,100809544,have,68,ἦ,,
643,100809545,And,68,καὶ,,
644,100809546,against,68,πρὸς,,
645,100809547,sons,68,Ἀτρείδαισιν,,
646,100809548,raised,68,ᾔχμασας,,
647,100809549,hand,68,χέρα,,
648,100809551,So,69,ὥστ’,,
649,100809552,never,69,οὔποτ’,,
650,100809553,Ajax,69,Αἴανθ’,,
651,100809554,men,69,οἵδ’,,
652,100809555,dishonor,69,ἀτιμάσουσ’,,
653,100809556,no longer,69,ἔτι,,
654,100809558,dead,70,τεθνᾶσιν,,
655,100809559,Men,70,ἄνδρες,,
656,100809561,as,70,ὡς,,
657,100809562,your,70,τὸ,,
658,100809563,situation,70,σὸν,,
659,100809564,understand,70,ξυνῆκ’,,
660,100809565,I,70,ἐγώ,,
661,100809567,died,71,θανόντες,,
662,100809568,now,71,ἤδη,,
663,100809569,these,71,τα-,,
664,100809570,mine,71,τἄμ’,,
665,100809571,remove,71,ἀφαιρείσθων,,
666,100809572,weapons,71,ὅπλα,,
667,100809574,Well,72,εἶεν,,
668,100809576,what,72,τί,,
669,100809577,reason,72,γὰρ,,
670,100809579,son,72,παῖς,,
671,100809580,of,72,ὁ,,
672,100809582,Laertes,72,Λαερτίου,,
673,100809585,your,72,σοι,,
674,100809586,way,72,τύχης,,
675,100809587,stood,72,ἕστηκεν,,
676,100809589,Did,73,ἢ,,
677,100809590,flee,73,πέφευγέ,,
678,100809591,you,73,σε,,
679,100809593,Ah,74,ἦ,,
680,100809594,the,74,το-,,
681,100809595,thrice-rubbed,74,τοὐπίτριπτον,,
682,100809596,wine-skin,74,κίναδος,,
683,100809597,emptying,74,ἐξήρου,,
684,100809598,me,74,μ’,,
685,100809599,where,74,ὅπου,,
686,100809601,myself,75,ἔγωγ’,,
687,100809603,Odysseus,76,Ὀδυσσέα,,
688,100809604,your,76,τὸν,,
689,100809605,steadfast,76,σὸν,,
690,100809606,ally,76,ἐνστάτην,,
691,100809607,call,76,λέγω,,
692,100809609,most pleasant,77,ἥδιστος,,
693,100809611,mistress,77,ὦ,,
694,100809612,mistress,77,δέσποινα,,
695,100809614,prisoner,77,δεσμώτης,,
696,100809615,inside,77,ἔσω,,
697,100809616,is,77,θακεῖ,,
698,100809619,For,78,γὰρ,,
699,100809618,die,78,θανεῖν,,
700,100809620,him,78,αὐτὸν,,
701,100809621,do not,78,οὔ,,
702,100809623,yet,78,πω,,
703,100809624,wish,78,θέλω,,
704,100809626,Before,79,πρὶν,,
705,100809627,you,79,ἂν,,
706,100809628,either,79,τί,,
707,100809629,do,79,δράσῃς,,
708,100809630,or,79,ἢ,,
709,100809631,gain,79,τί,,
710,100809632,something,79,κερδάνῃς,,
711,100809633,more,79,πλέον,,
