,greek_id,greek_word,gloss,sent_id
340,100809174,νύκτωρ,by night,27
341,100809175,ἐφ’,against,27
342,100809176,ὑμᾶς,you,27
343,100809177,δόλιος,treacherously,27
344,100809178,ὁρμᾶται,rushes,27
345,100809179,μόνος,alone,27
346,100809180,.,.,27
347,100809181,ἦ,and,28
348,100809182,καὶ,and,28
349,100809183,παρέστη,stood,28
350,100809184,κα-,and,28
351,100809185,κἀπὶ,to,28
352,100809186,τέρμ’,end,28
353,100809187,ἀφίκετο,arrived,28
354,100809188,;,;,28
355,100809189,καὶ,and,29
356,100809190,δὴ,indeed,29
357,100809191,’πὶ,at,29
358,100809192,δισσαῖς,two,29
359,100809193,ἦν,was,29
360,100809194,στρατηγίσιν,military,29
361,100809195,πύλαις,gates,29
362,100809196,.,.,29
363,100809197,καὶ,and,30
364,100809198,πῶς,how,30
365,100809199,ἐπέσχε,held back,30
366,100809200,χεῖρα,hand,30
367,100809201,μαιμῶσαν,maddened,30
368,100809202,φόνου,of murder,30
369,100809203,;,?,30
370,100809204,ἐγώ,I,31
371,100809205,σφ',them,31
372,100809206,ἀπείργω,I forbid,31
373,100809207,",",",",31
374,100809208,δυσφόρους,unpleasant,31
375,100809209,ἐπ’,on,31
376,100809210,ὄμμασι,eyes,31
377,100809211,γνώμας,thoughts,31
378,100809212,βαλοῦσα,having cast,31
379,100809213,τῆς,of,31
380,100809214,ἀνηκέστου,inextinguishable,31
381,100809215,χαρᾶς,of joy,31
382,100809216,",",",",31
383,100809217,καὶ,and,31
384,100809218,πρός,toward,31
385,100809219,τε,and,31
386,100809220,ποίμνας,sheep,31
387,100809221,ἐκτρέπω,I turn aside,31
388,100809222,σύμμικτά,mixed,31
389,100809223,τε,and,31
390,100809224,λείας,spoil,31
391,100809225,ἄδαστα,uninjured,31
392,100809226,βουκόλων,of herders,31
393,100809227,φρουρήματα,guard-posts,31
394,100809228,.,.,31
395,100809229,ἔνθ',there,32
396,100809230,εἰσπεσὼν,having rushed in,32
397,100809231,ἔκειρε,he cut,32
398,100809232,πολύκερων,many-horned,32
399,100809233,φόνον,murder,32
400,100809234,κύκλῳ,in a circle,32
401,100809235,ῥαχίζων,tearing,32
402,100809236,.,.,32
403,100809237,κα-,and,33
404,100809238,κἀδόκει,seems,33
405,100809239,μὲν,indeed,33
406,100809240,ἔσθ',it is,33
407,100809241,ὅτε,when,33
408,100809242,δισσοὺς,two,33
409,100809243,Ἀτρείδας,sons of Atreus,33
410,100809244,αὐτόχειρ,with his own hand,33
411,100809245,κτείνειν,to kill,33
412,100809246,ἔχων,holding,33
413,100809247,",",",",33
414,100809248,ὅτ',when,33
415,100809249,ἄλλοτ’,at other times,33
416,100809250,ἄλλον,another,33
417,100809251,ἐμπίτνων,falling upon,33
418,100809252,στρατηλατῶν,of generals,33
419,100809253,.,.,33
420,100809254,ἐγὼ,I,34
421,100809255,δὲ,but,34
422,100809256,φοιτῶντ’,while I was wandering,34
423,100809257,ἄνδρα,man,34
424,100809258,μανιάσιν,mad,34
425,100809259,νόσοις,diseases,34
426,100809260,ὤτρυνον,urged,34
427,100809261,",",",",34
428,100809262,εἰσέβαλλον,I hurled,34
429,100809263,εἰς,into,34
430,100809264,ἕρκη,ramparts,34
431,100809265,κακά,bad,34
432,100809266,.,.,34
433,100809267,κα-,and,35
434,100809268,κἄπειτ',and then,35
435,100809269,ἐπειδὴ,when,35
436,100809270,τοῦδ’,of this,35
437,100809271,ἐλώφησεν,thought,35
438,100809272,πόνου,labor,35
439,100809273,",",",",35
440,100809274,τοὺς,the,35
441,100809275,ζῶντας,living,35
442,100809276,αὖ,then,35
443,100809277,δεσμοῖσι,with shackles,35
444,100809278,συνδήσας,having bound,35
445,100809279,βοῶν,oxen,35
446,100809280,ποίμνας,flocks,35
447,100809281,τε,and,35
448,100809282,πάσας,all,35
449,100809283,εἰς,into,35
450,100809284,δόμους,houses,35
451,100809285,κομίζεται,he brings,35
452,100809286,",",",",35
453,100809287,ὡς,as,35
454,100809288,ἄνδρας,men,35
455,100809289,",",",",35
456,100809290,οὐχ,not,35
457,100809291,ὡς,as,35
458,100809292,εὔκερων,horned,35
459,100809293,ἄγραν,prey,35
460,100809294,ἔχων,having,35
461,100809295,",",",",35
462,100809296,καὶ,and,35
463,100809297,νῦν,now,35
464,100809298,κατ’,through,35
465,100809299,οἴκους,houses,35
466,100809300,συνδέτους,bound,35
467,100809301,αἰκίζεται,leads,35
468,100809302,.,.,35
469,100809303,δείξω,I will show,36
470,100809304,δὲ,but,36
471,100809305,καὶ,and,36
472,100809306,σοὶ,you,36
473,100809307,τήνδε,this,36
474,100809308,περιφανῆ,well-known,36
475,100809309,νόσον,disease,36
476,100809310,",",",",36
477,100809311,ὡς,as,36
478,100809312,πᾶσιν,all,36
479,100809313,Ἀργείοισιν,to the Argives,36
480,100809314,εἰσιδὼν,having looked,36
481,100809315,θροῇς,you will cry out,36
482,100809316,.,.,36
483,100809317,θαρσῶν,taking courage,37
484,100809318,δὲ,but,37
485,100809319,μίμνε,stay,37
486,100809320,μη,not,37
487,100809321,-δὲ,and,37
488,100809322,συμφορὰν,calamity,37
489,100809323,δέχου,accept,37
490,100809324,τὸν,the,37
491,100809325,ἄνδρ’,man,37
492,100809326,.,.,37
493,100809327,ἐγὼ,I,38
494,100809328,γὰρ,for,38
495,100809329,ὀμμάτων,of eyes,38
496,100809330,ἀποστρόφους,turning-away,38
497,100809331,αὐγὰς,beams,38
498,100809332,ἀπείρξω,I keep away,38
499,100809333,σὴν,your,38
500,100809334,πρόσοψιν,face,38
501,100809335,εἰσιδεῖν,to see,38
502,100809336,.,.,38
503,100809337,οὗτος,this,39
504,100809338,",",",",39
505,100809339,σὲ,you,39
506,100809340,τὸν,the,39
507,100809341,τὰς,the,39
508,100809342,αἰχμαλωτίδας,female captives,39
509,100809343,χέρας,hands,39
510,100809344,δεσμοῖς,with shackles,39
511,100809345,ἀπευθύνοντα,leading,39
512,100809346,προσμολεῖν,to come near,39
513,100809347,καλῶ,call,39
514,100809348,.,.,39
515,100809349,Αἴαντα,Ajax,40
516,100809350,φωνῶ,I call,40
517,100809351,.,.,40
518,100809352,στεῖχε,march,41
519,100809353,δωμάτων,of rooms,41
520,100809354,πάρος,before,41
521,100809355,.,.,41
522,100809356,τί,what,42
523,100809357,δρᾷς,do,42
524,100809358,",",",",42
525,100809359,Ἀθάνα,Athena,42
526,100809360,;,.,42
527,100809361,μηδαμῶς,in no way,43
528,100809362,σφ’,him,43
529,100809363,ἔξω,out,43
530,100809364,κάλει,call,43
531,100809365,.,.,43
532,100809366,οὐ,not,44
533,100809367,σῖγ’,silence,44
534,100809368,ἀνέξει,will endure,44
535,100809369,μη,not,44
536,100809370,-δὲ,and,44
537,100809371,δειλίαν,cowardice,44
538,100809372,ἀρεῖ,will he bear,44
539,100809373,;,?,44
540,100809374,μὴ,not,45
541,100809375,πρὸς,to,45
542,100809376,θεῶν,gods,45
543,100809377,",",",",45
544,100809378,ἀλλ’,but,45
545,100809379,ἔνδον,inside,45
546,100809380,ἀρκείτω,let him be sufficient,45
547,100809381,μένων,remaining,45
548,100809382,.,.,45
549,100809383,τί,what,46
550,100809384,μὴ,not,46
551,100809385,γένηται,should become,46
552,100809386,;,;,46
553,100809387,πρόσθεν,before,47
554,100809388,οὐκ,not,47
555,100809389,ἀνὴρ,man,47
556,100809390,ὅδ’,this,47
557,100809391,ἦν,was,47
558,100809392,;,?,47
559,100809393,ἐχθρός,enemy,48
560,100809394,γε,indeed,48
561,100809395,τῷδε,this,48
562,100809396,τα-,this,48
563,100809397,τἀνδρὶ,to this man,48
564,100809398,καὶ,and,48
565,100809399,τανῦν,still,48
566,100809400,ἔτι,still,48
567,100809401,.,.,48
568,100809402,οὔκουν,then,49
569,100809403,γέλως,laughing,49
570,100809404,ἥδιστος,sweetest,49
571,100809405,εἰς,for,49
572,100809406,ἐχθροὺς,enemies,49
573,100809407,γελᾶν,to laugh,49
574,100809408,;,?,49
575,100809409,ἐμοὶ,for me,50
576,100809410,μὲν,indeed,50
577,100809411,ἀρκεῖ,is enough,50
578,100809412,τοῦτον,him,50
579,100809413,ἐν,in,50
580,100809414,δόμοις,houses,50
581,100809415,μένειν,to remain,50
582,100809416,.,.,50
583,100809417,μεμηνότ’,raging,51
584,100809418,ἄνδρα,man,51
585,100809419,περιφανῶς,famously,51
586,100809420,ὀκνεῖς,you hesitate,51
587,100809421,ἰδεῖν,to see,51
588,100809422,;,?,51
589,100809423,φρονοῦντα,thinking,52
590,100809424,γάρ,for,52
591,100809425,νιν,him,52
592,100809426,οὐκ,not,52
593,100809427,ἂν,would,52
594,100809428,ἐξέστην,I would have been,52
595,100809429,ὄκνῳ,hesitation,52
596,100809430,.,.,52
597,100809431,ἀλλ’,but,53
598,100809432,οὐ,not,53
599,100809433,-δὲ,but,53
600,100809434,νῦν,now,53
601,100809435,σε,you,53
602,100809436,μὴ,not,53
603,100809437,παρόντ’,being present,53
604,100809438,ἴδῃ,may see,53
605,100809439,πέλας,nearby,53
606,100809440,.,.,53
607,100809441,πῶς,how,54
608,100809442,",",",",54
609,100809443,εἴπερ,if indeed,54
610,100809444,ὀφθαλμοῖς,with eyes,54
611,100809445,γε,indeed,54
612,100809446,τοῖς,those,54
613,100809447,αὐτοῖς,same,54
614,100809448,ὁρᾷ,see,54
615,100809449,;,;,54
616,100809450,ἐγὼ,I,55
617,100809451,σκοτώσω,I will put to sleep,55
618,100809452,βλέφαρα,eyelids,55
619,100809453,καὶ,and,55
620,100809454,δεδορκότα,seeing,55
621,100809455,.,.,55
622,100809456,γένοιτο,might happen,56
623,100809457,μεντ-,but,56
624,100809458,μέντἂν,if,56
625,100809459,πᾶν,all,56
626,100809460,θεοῦ,god's,56
627,100809461,τεχνωμένου,of a god's devising,56
628,100809462,.,.,56
629,100809463,σίγα,silently,57
630,100809464,νυν,now,57
631,100809465,ἑστὼς,be,57
632,100809466,καὶ,and,57
633,100809467,μέν',wait,57
634,100809468,ὡς,as,57
635,100809469,κυρεῖς,you hold,57
636,100809470,ἔχων,holding,57
637,100809471,.,.,57
638,100809472,μένοιμ’,should remain,58
639,100809473,ἄν,would,58
640,100809474,.,.,58
641,100809475,ἤθελον,would have wished,59
642,100809476,δ’,but,59
643,100809477,ἂν,would,59
644,100809478,ἐκτὸς,outside,59
645,100809479,ὢν,being,59
646,100809480,τυχεῖν,to happen,59
647,100809481,.,.,59
648,100809482,ὦ,Alas,60
649,100809483,οὕτος,this,60
650,100809484,",",",",60
651,100809485,Αἴας,Ajax,60
652,100809486,",",",",60
653,100809487,δεύτερόν,again,60
654,100809488,σε,you,60
655,100809489,προσκαλῶ,I summon,60
656,100809490,.,.,60
657,100809491,τί,why,61
658,100809492,βαιὸν,surely,61
659,100809493,οὕτως,thus,61
660,100809494,ἐντρέπει,turns,61
661,100809495,τῆς,of the,61
662,100809496,συμμάχου,ally's,61
663,100809497,;,;,61
664,100809498,ὦ,O,62
665,100809499,χαῖρ’,rejoice,62
666,100809500,Ἀθάνα,Athene,62
667,100809501,",",",",62
668,100809502,χαῖρε,rejoice,62
669,100809503,Διογενὲς,born of Zeus,62
670,100809504,τέκνον,child,62
671,100809505,",",",",62
672,100809506,ὡς,as,62
673,100809507,εὖ,well,62
674,100809508,παρέστης,you have stood by,62
675,100809509,.,.,62
676,100809510,καί,and,63
677,100809511,σε,you,63
678,100809512,παγχρύσοις,all-golden,63
679,100809513,ἐγὼ,I,63
680,100809514,στέψω,I will crown,63
681,100809515,λαφύροις,with spoils,63
682,100809516,τῆσδε,this,63
683,100809517,τῆς,of the,63
684,100809518,ἄγρας,of the prey,63
685,100809519,χάριν,for the sake of,63
686,100809520,.,.,63
687,100809521,καλῶς,well,64
688,100809522,ἔλεξας,you said,64
689,100809523,.,.,64
690,100809524,ἀλλ’,but,65
691,100809525,ἐκεῖνό,that,65
692,100809526,μοι,me,65
693,100809527,φράσον,tell,65
694,100809528,",",",",65
695,100809529,ἔβαψας,you dipped,65
696,100809530,ἔγχος,spear,65
697,100809531,εὖ,well,65
698,100809532,πρὸς,against,65
699,100809533,Ἀργείων,of the Argives,65
700,100809534,στρατῷ,army,65
701,100809535,;,;,65
702,100809536,κόμπος,boast,66
703,100809537,πάρεστι,is present,66
704,100809538,κα-,and,66
705,100809539,κοὐκ,not,66
706,100809540,ἀπαρνοῦμαι,I deny,66
707,100809541,τὸ,that,66
708,100809542,μή,not,66
709,100809543,.,.,66
710,100809544,ἦ,Did,67
711,100809545,καὶ,and,67
712,100809546,πρὸς,against,67
713,100809547,Ἀτρείδαισιν,to the Atreidae,67
714,100809548,ᾔχμασας,you raised,67
715,100809549,χέρα,hand,67
716,100809550,;,;,67
717,100809551,ὥστ',so that,68
718,100809552,οὔποτ’,never,68
719,100809553,Αἴανθ’,Ajax,68
720,100809554,οἵδ’,these,68
721,100809555,ἀτιμάσουσ’,they will dishonor,68
722,100809556,ἔτι,any longer,68
723,100809557,.,.,68
724,100809558,τεθνᾶσιν,have died,69
725,100809559,ἄνδρες,men,69
726,100809560,",",",",69
727,100809561,ὡς,as,69
728,100809562,τὸ,your,69
729,100809563,σὸν,your,69
730,100809564,ξυνῆκ’,I have understood,69
731,100809565,ἐγώ,I,69
732,100809566,.,.,69
733,100809567,θανόντες,having died,70
734,100809568,ἤδη,already,70
735,100809569,τα-,those,70
736,100809570,τἄμ’,my,70
737,100809571,ἀφαιρείσθων,let them take away,70
738,100809572,ὅπλα,arms,70
739,100809573,.,.,70
740,100809574,εἶεν,was,71
741,100809575,",",",",71
742,100809576,τί,why,71
743,100809577,γὰρ,for,71
744,100809578,δὴ,indeed,71
745,100809579,παῖς,son,71
746,100809580,ὁ,the,71
747,100809581,τοῦ,of,71
748,100809582,Λαερτίου,of Laertes,71
749,100809583,",",",",71
750,100809584,ποῦ,perhaps,71
751,100809585,σοι,to you,71
752,100809586,τύχης,of fortune,71
753,100809587,ἕστηκεν,has taken its stand,71
754,100809588,;,?,71
755,100809589,ἢ,Did,72
756,100809590,πέφευγέ,has fled,72
757,100809591,σε,you,72
758,100809592,;,?,72
759,100809593,ἦ,Ah,73
760,100809594,το-,the,73
761,100809595,τοὐπίτριπτον,thrice-washed,73
762,100809596,κίναδος,jester,73
763,100809597,ἐξήρου,are you exhausted,73
764,100809598,μ’,me,73
765,100809599,ὅπου,where,73
766,100809600,;,?,73
767,100809601,ἔγωγ’,I,74
768,100809602,.,.,74
769,100809603,Ὀδυσσέα,Odysseus,75
770,100809604,τὸν,the,75
771,100809605,σὸν,your,75
772,100809606,ἐνστάτην,opponent,75
773,100809607,λέγω,I say,75
774,100809608,.,.,75
775,100809609,ἥδιστος,most pleasant,76
776,100809610,",",",",76
777,100809611,ὦ,O,76
778,100809612,δέσποινα,mistress,76
779,100809613,",",",",76
780,100809614,δεσμώτης,prisoner,76
781,100809615,ἔσω,inside,76
782,100809616,θακεῖ,lies,76
783,100809617,.,.,76
784,100809618,θανεῖν,to die,77
785,100809619,γὰρ,for,77
786,100809620,αὐτὸν,him,77
787,100809621,οὔ,not,77
788,100809622,τί,at all,77
789,100809623,πω,yet,77
790,100809624,θέλω,want,77
791,100809625,.,.,77
792,100809626,πρὶν,before,78
793,100809627,ἂν,an,78
794,100809628,τί,something,78
795,100809629,δράσῃς,do,78
796,100809630,ἢ,or,78
797,100809631,τί,any,78
798,100809632,κερδάνῃς,gain,78
799,100809633,πλέον,more,78
800,100809634,;,;,78
801,100809635,πρὶν,before,79
802,100809636,ἂν,if,79
803,100809637,δεθεὶς,having been bound,79
804,100809638,πρὸς,to,79
805,100809639,κίον’,column,79
806,100809640,ἑρκείου,of the enclosure,79
807,100809641,στέγης,roof,79
808,100809642,.,.,79
809,100809643,τί,what,80
810,100809644,δῆτα,then,80
811,100809645,τὸν,the,80
812,100809646,δύστηνον,unhappy,80
813,100809647,ἐργάσει,you will do,80
814,100809648,κακόν,evil,80
815,100809649,;,?,80
816,100809650,μάστιγι,with a whip,81
817,100809651,πρῶτον,first,81
818,100809652,νῶτα,back,81
819,100809653,φοινιχθεὶς,having been stained with blood,81
820,100809654,θάνῃ,he dies,81
821,100809655,.,.,81
822,100809656,μὴ,not,82
823,100809657,δῆτα,then,82
824,100809658,τὸν,the,82
825,100809659,δύστηνον,wretched,82
