,greek_id,english_word,sent_id,greek_word,alignments
135,101678879,that,7,δίκαια,
136,101678880,what I say,7,εἶναι,
137,101678881,is just,7,ἃ,
138,101678884,let no one,7,καὶ,
139,101678885,of you,7,μηδεὶς,
140,101678887,expect,7,προσδοκησάτω,
141,101678888,anything else,7,ἄλλως,
142,101678892,For,8,γὰρ,
143,101678894,surely,8,δήπου,
144,101678890,not,8,οὐ,
145,101678893,would,8,ἂν,
146,101678895,seemly,8,πρέποι,
147,101678897,O,8,ὦ,
148,101678898,men,8,ἄνδρες,
149,101678893,to,8,ἂν,
150,101678900,of this,8,τῇδε,
151,101678901,age,8,τῇ,
152,101678903,like,8,ὥσπερ,
153,101678904,a youth,8,μειρακίῳ,
154,101678909,enter,8,εἰσιέναι,
155,101678905,fashion,8,πλάττοντι,
156,101678906,speeches,8,λόγους,
157,101678907,for,8,εἰς,
158,101678908,you,8,ὑμᾶς,
159,101678911,And,9,καὶ,
160,101678912,yet,9,μέντοι,
161,101678913,and,9,καὶ,
162,101678914,indeed,9,πάνυ,
163,101678916,O,9,ὦ,
164,101678917,men,9,ἄνδρες,
165,101678918,of,9,Ἀθηναῖοι,
166,101678920,this,9,τοῦτο,
167,101678921,you,9,ὑμῶν,
168,101678922,ask,9,δέομαι,
169,101678923,and,9,καὶ,
170,101678924,beseech,9,παρίεμαι,
171,101678926,If,10,ἐὰν,
172,101678927,by,10,διὰ,
173,101678928,the,10,τῶν,
174,101678929,same,10,αὐτῶν,
175,101678930,words,10,λόγων,
176,101678931,hear,10,ἀκούητέ,
177,101678932,me,10,μου,
178,101678933,speaking,10,ἀπολογουμένου,
179,101678934,with,10,δι’,
180,101678935,which,10,ὧνπερ,
181,101678936,am accustomed,10,εἴωθα,
182,101678937,to speak,10,λέγειν,
183,101678938,both,10,καὶ,
184,101678939,in,10,ἐν,
185,101678940,the marketplace,10,ἀγορᾷ,
186,101678941,on,10,ἐπὶ,
187,101678942,the,10,τῶν,
188,101678943,benches,10,τραπεζῶν,
189,101678945,so that,10,ἵνα,
190,101678946,of you,10,ὑμῶν,
191,101678947,many,10,πολλοὶ,
192,101678948,have heard,10,ἀκηκόασι,
193,101678950,and,10,καὶ,
194,101678951,elsewhere,10,ἄλλοθι,
195,101678953,not,10,μή,
196,101678954,nor,10,-τε,
197,101678955,be surprised,10,θαυμάζειν,
198,101678956,nor,10,μή,
199,101678957,nor,10,-τε,
200,101678958,make a disturbance,10,θορυβεῖν,
201,101678959,this,10,τούτου,
202,101678960,account,10,ἕνεκα,
203,101678962,it,11,ἔχει,
204,101678963,For,11,γὰρ,
205,101678964,so,11,οὑτωσί,
206,101678966,Now,12,νῦν,
207,101678967,I,12,ἐγὼ,
208,101678968,first,12,πρῶτον,
209,101678969,to,12,ἐπὶ,
210,101678970,court,12,δικαστήριον,
211,101678971,ascended,12,ἀναβέβηκα,
212,101678973,years,12,ἔτη,
213,101678974,having become,12,γεγονὼς,
214,101678975,seventy,12,ἑβδομήκοντα,
215,101678977,without,13,ἀτεχνῶς,
216,101678978,So,13,οὖν,
217,101678979,strangely,13,ξένως,
218,101678980,speak,13,ἔχω,
219,101678981,this,13,τῆς,
220,101678982,kind,13,ἐνθάδε,
221,101678983,speech,13,λέξεως,
222,101678985,So,14,ὥσπερ,
223,101678986,if,14,οὖν,
224,101678989,if,14,εἰ,
225,101678990,in,14,τῷ,
226,101678991,truth,14,ὄντι,
227,101678987,had,14,ἄν,
228,101678992,foreigner,14,ξένος,
229,101678993,happened to be,14,ἐτύγχανον,
230,101678994,being,14,ὤν,
231,101678996,acknowledged,14,συνεγιγνώσκετε,
232,101678997,surely,14,δήπου,
233,101678998,have,14,ἄν,
234,101678999,me,14,μοι,
235,101679000,that,14,εἰ,
236,101679001,in,14,ἐν,
237,101679002,that,14,ἐκείνῃ,
238,101679003,very,14,τῇ,
239,101679004,language,14,φωνῇ,
240,101679005,and,14,τε,
241,101679006,and,14,καὶ,
242,101679007,that,14,τῷ,
243,101679008,manner,14,τρόπῳ,
244,101679009,spoke,14,ἔλεγον,
245,101679010,in,14,ἐν,
246,101679011,which,14,οἷσπερ,
247,101679012,raised,14,ἐτεθράμμην,
248,101679014,And,14,καὶ,
249,101679015,indeed,14,δὴ,
250,101679016,indeed,14,καὶ,
251,101679017,now,14,νῦν,
252,101679018,this,14,τοῦτο,
253,101679019,you,14,ὑμῶν,
254,101679020,make,14,δέομαι,
255,101679021,just,14,δίκαιον,
256,101679023,as,14,ὥς,
257,101679024,as,14,γέ,
258,101679025,to me,14,μοι,
259,101679026,seems,14,δοκῶ,
260,101679028,the,14,τὸν,
261,101679029,not,14,μὲν,
262,101679030,matter,14,τρόπον,
263,101679031,of,14,τῆς,
264,101679032,speech,14,λέξεως,
265,101679033,let,14,ἐᾶν,
266,101679035,perhaps,14,ἴσως,
267,101679036,perhaps,14,μὲν,
268,101679037,for,14,γὰρ,
269,101679038,worse,14,χείρων,
270,101679040,perhaps,14,ἴσως,
271,101679041,but,14,δὲ,
272,101679042,better,14,βελτίων,
273,101679043,is,14,ἂν,
274,101679044,were,14,εἴη,
275,101679046,this,14,αὐτὸ,
276,101679047,but,14,δὲ,
277,101679048,this,14,τοῦτο,
278,101679049,consider,14,σκοπεῖν,
279,101679050,and,14,καὶ,
280,101679051,this,14,τούτῳ,
281,101679052,to,14,τὸν,
282,101679053,point,14,νοῦν,
283,101679054,pay,14,προσέχειν,
284,101679056,whether,14,εἰ,
285,101679057,what,14,δίκαια,
286,101679058,say,14,λέγω,
287,101679059,or,14,ἢ,
288,101679060,or,14,μή,
289,101679064,For,15,γὰρ,
290,101679065,this,15,αὕτη,
291,101679066,is,15,ἀρετή,
292,101679070,the,15,τα-,
293,101679066,virtue,15,ἀρετή,
294,101679062,of a juror,15,δικαστοῦ,
295,101679069,but,15,δὲ,
296,101679068,of an orator,15,ῥήτορος,
297,101679070,the,15,τα-,
298,101679071,truth,15,τἀληθῆ,
299,101679072,to speak,15,λέγειν,
300,101679074,First,16,πρῶτον,
301,101679075,then,16,μὲν,
302,101679076,then,16,οὖν,
303,101679077,just,16,δίκαιός,
304,101679078,am,16,εἰμι,
305,101679079,making,16,ἀπολογήσασθαι,
306,101679081,O,16,ὦ,
307,101679082,men,16,ἄνδρες,
308,101679083,Athenians,16,Ἀθηναῖοι,
309,101679085,against,16,πρὸς,
310,101679086,my,16,τὰ,
311,101679087,earliest,16,πρῶτά,
312,101679088,my,16,μου,
313,101679089,falsehoods,16,ψευδῆ,
314,101679090,accusers,16,κατηγορημένα,
315,101679091,and,16,καὶ,
316,101679092,the,16,τοὺς,
317,101679093,earliest,16,πρώτους,
318,101679094,accusers,16,κατηγόρους,
319,101679096,next,16,ἔπειτα,
320,101679097,next,16,δὲ,
321,101679098,against,16,πρὸς,
322,101679099,the,16,τὰ,
323,101679100,later,16,ὕστερον,
324,101679101,and,16,καὶ,
325,101679102,the,16,τοὺς,
326,101679103,later,16,ὑστέρους,
327,101679106,For,17,γὰρ,
328,101679107,many,17,πολλοὶ,
329,101679109,have become,17,γεγόνασι,
330,101679108,accusers,17,κατήγοροι,
331,101679110,against,17,πρὸς,
332,101679111,you,17,ὑμᾶς,
333,101679113,for,17,πάλαι,
334,101679114,many,17,πολλὰ,
335,101679116,years,17,ἔτη,
336,101679115,now,17,ἤδη,
337,101679112,and,17,καὶ,
338,101679118,nothing,17,οὐδὲν,
339,101679119,true,17,ἀληθὲς,
340,101679120,say,17,λέγοντες,
341,101679134,these,17,τούτους,
342,101679135,men,17,δεινούς,
343,101679123,I,17,ἐγὼ,
344,101679125,fear,17,φοβοῦμαι,
345,101679124,more,17,μᾶλλον,
346,101679126,than,17,ἢ,
347,101679129,Anytus,17,Ἄνυτον,
348,101679128,and,17,ἀμφὶ,
349,101679130,his,17,",",
350,101679131,even,17,καίπερ,
351,101679132,though,17,ὄντας,
352,101679133,these,17,καὶ,
353,101679135,men,17,δεινούς,
354,101679136,formidable,17,.,
355,101679184,These,19,οὗτοι,
356,101679186,are,19,ὦ,
357,101679187,men,19,ἄνδρες,
358,101679188,who,19,Ἀθηναῖοι,
359,101679190,the,19,οἱ,
360,101679191,this,19,ταύτην,
361,101679192,rumor,19,τὴν,
362,101679193,spread,19,φήμην,
363,101679194,skilled,19,κατασκεδάσαντες,
364,101679196,who,19,οἱ,
365,101679197,are,19,δεινοί,
366,101679198,my,19,εἰσίν,
367,101679199,accusers,19,μου,
368,101679203,For,20,γὰρ,
369,101679204,listeners,20,ἀκούοντες,
370,101679205,suppose,20,ἡγοῦνται,
371,101679202,those,20,οἱ,
372,101679208,who,20,ζητοῦντας,
373,101679208,investigate,20,ζητοῦντας,
374,101679207,these,20,ταῦτα,
375,101679207,matters,20,ταῦτα,
376,101679209,do,20,οὐ,
377,101679209,not,20,οὐ,
378,101679210,at,20,-δὲ,
379,101679210,all,20,-δὲ,
380,101679212,believe,20,νομίζειν,
381,101679211,gods,20,θεοὺς,
382,101679214,Moreover,21,ἔπειτά,
383,101679215,are,21,εἰσιν,
384,101679216,these,21,οὗτοι,
385,101679217,the,21,οἱ,
386,101679218,accusers,21,κατήγοροι,
387,101679219,many,21,πολλοὶ,
388,101679220,and,21,καὶ,
389,101679221,long,21,πολὺν,
390,101679222,time,21,χρόνον,
391,101679223,already,21,ἤδη,
392,101679224,accusing,21,κατηγορηκότες,
393,101679226,still,21,ἔτι,
394,101679227,and,21,δὲ,
395,101679228,still,21,καὶ,
396,101679229,to,21,ἐν,
397,101679230,this,21,ταύτῃ,
398,101679231,very,21,τῇ,
399,101679232,age,21,ἡλικίᾳ,
400,101679233,speaking,21,λέγοντες,
401,101679234,to,21,πρὸς,
402,101679235,you,21,ὑμᾶς,
403,101679236,now,21,ἐν,
404,101679237,in,21,ᾗ,
405,101679238,would,21,ἂν,
406,101679239,most,21,μάλιστα,
407,101679240,trusted,21,ἐπιστεύσατε,
408,101679242,children,21,παῖδες,
409,101679243,being,21,ὄντες,
410,101679244,some,21,ἔνιοι,
411,101679245,of,21,ὑμῶν,
412,101679246,and,21,καὶ,
413,101679247,youths,21,μειράκια,
414,101679249,as,21,ἀτεχνῶς,
415,101679250,defenseless,21,ἐρήμην,
416,101679251,accusing,21,κατηγοροῦντες,
417,101679252,while,21,ἀπολογουμένου,
418,101679253,no,21,οὐδενός,
419,101679256,But,22,δὲ,
420,101679255,the,22,ὃ,
421,101679257,all,22,πάντων,
422,101679258,most absurd,22,ἀλογώτατον,
423,101679260,that,22,ὅτι,
424,101679261,not,22,οὐ,
425,101679262,even,22,-δὲ,
426,101679263,their,22,τὰ,
427,101679264,names,22,ὀνόματα,
428,101679265,able,22,οἷόν,
429,101679267,own,22,αὐτῶν,
430,101679268,know,22,εἰδέναι,
431,101679269,and,22,καὶ,
432,101679270,say,22,εἰπεῖν,
433,101679272,unless,22,πλὴν,
434,101679273,perhaps,22,εἴ,
435,101679274,someone,22,τις,
436,101679275,comedian,22,κωμῳδοποιὸς,
437,101679276,happens,22,τυγχάνει,
438,101679280,however,23,δὲ,
439,101679281,envy,23,φθόνῳ,
440,101679282,and,23,καὶ,
441,101679283,slander,23,διαβολῇ,
442,101679284,using,23,χρώμενοι,
443,101679285,you,23,ὑμᾶς,
444,101679286,persuading,23,ἀνέπειθον,
445,101679288,Those,23,οἱ,
446,101679289,however,23,δὲ,
447,101679290,and,23,καὶ,
448,101679291,themselves,23,αὐτοὶ,
449,101679292,having been persuaded,23,πεπεισμένοι,
450,101679293,others,23,ἄλλους,
451,101679294,persuading,23,πείθοντες,
452,101679296,these,23,οὗτοι,
453,101679297,all,23,πάντες,
454,101679298,most at a loss,23,ἀπορώτατοί,
455,101679299,are,23,εἰσιν,
456,101679303,For,24,γὰρ,
457,101679307,it,24,ἐστὶν,
458,101679305,is,24,οἷόν,
459,101679301,not,24,οὐ,
460,101679304,possible,24,ἀναβιβάσασθαι,
461,101679308,for them,24,αὐτῶν,
462,101679309,here,24,ἐνταυθοῖ,
463,101679313,anyone,24,οὐδένα,
464,101679312,to bring up,24,ἐλέγξαι,
465,101679310,nor,24,οὐ,
466,101679313,to refute anyone,24,οὐδένα,
467,101679315,but,24,ἀλλ’,
468,101679316,necessity,24,ἀνάγκη,
469,101679316,compels,24,ἀνάγκη,
470,101679317,one,24,ἀτεχνῶς,
471,101679317,without art,24,ἀτεχνῶς,
472,101679318,as it were,24,ὥσπερ,
473,101679319,shadow-boxing,24,σκιαμαχεῖν,
474,101679320,to defend oneself,24,ἀπολογούμενόν,
475,101679321,and,24,τε,
476,101679323,refute,24,ἐλέγχειν,
477,101679324,while,24,μηδενὸς,
478,101679324,no one,24,μηδενὸς,
479,101679325,responds,24,ἀποκρινομένου,
480,101679328,So,25,οὖν,
481,101679327,consider,25,ἀξιώσατε,
482,101679329,also,25,καὶ,
483,101679330,you,25,ὑμεῖς,
484,101679332,just,25,ὥσπερ,
485,101679333,as,25,ἐγὼ,
486,101679334,I,25,λέγω,
487,101679334,say,25,λέγω,
488,101679336,two,25,διττούς,
489,101679337,my,25,μου,
490,101679338,accusers,25,τοὺς,
491,101679339,accusers,25,κατηγόρους,
492,101679340,are,25,γεγονέναι,
493,101679342,kinds,25,ἑτέρους,
494,101679343,those,25,μὲν,
495,101679344,who,25,τοὺς,
496,101679345,just,25,ἄρτι,
497,101679346,accused,25,κατηγορήσαντας,
498,101679348,others,25,ἑτέρους,
499,101679349,and,25,δὲ,
500,101679350,whom,25,τοὺς,
501,101679351,long,25,πάλαι,
502,101679352,ago,25,οὓς,
503,101679353,I,25,ἐγὼ,
504,101679354,refer,25,λέγω,
505,101679356,to,25,καὶ,
506,101679357,as,25,οἰήθητε,
507,101679358,having,25,δεῖν,
508,101679359,accused,25,πρὸς,
509,101679360,me,25,ἐκείνους,
510,101679361,long,25,πρῶτόν,
511,101679362,ago,25,με,
512,101679362,those,25,με,
513,101679363,latter,25,ἀπολογήσασθαι,
514,101679363,ones,25,ἀπολογήσασθαι,
515,101679363,it,25,ἀπολογήσασθαι,
516,101679363,is,25,ἀπολογήσασθαι,
517,101679363,necessary,25,ἀπολογήσασθαι,
518,101679363,to,25,ἀπολογήσασθαι,
519,101679363,defend,25,ἀπολογήσασθαι,
520,101679363,myself,25,ἀπολογήσασθαι,
521,101679363,first,25,ἀπολογήσασθαι,
522,101679363,against,25,ἀπολογήσασθαι,
523,101679363,those,25,ἀπολογήσασθαι,
524,101679363,latter,25,ἀπολογήσασθαι,
525,101679363,ones,25,ἀπολογήσασθαι,
526,101679365,For,26,καὶ,
527,101679366,For,26,γὰρ,
528,101679367,you,26,ὑμεῖς,
529,101679370,heard,26,ἠκούσατε,
530,101679376,these,26,τῶνδε,
531,101679377,men,26,τῶν,
532,101679371,accusing,26,κατηγορούντων,
533,101679368,him,26,ἐκείνων,
534,101679369,before,26,πρότερον,
535,101679367,you,26,ὑμεῖς,
536,101679370,heard,26,ἠκούσατε,
537,101679376,these,26,τῶνδε,
538,101679377,men,26,τῶν,
539,101679373,much,26,πολὺ,
540,101679374,more,26,μᾶλλον,
541,101679372,indeed,26,καὶ,
542,101679380,Let,27,εἶεν,
543,101679382,defend,28,ἀπολογητέον,
544,101679383,then,28,δή,
545,101679385,O,28,ὦ,
546,101679386,men,28,ἄνδρες,
547,101679387,Athens,28,Ἀθηναῖοι,
548,101679390,endeavor,28,ἐπιχειρητέον,
549,101679391,you,28,ὑμῶν,
550,101679392,clear,28,ἐξελέσθαι,
551,101679393,of,28,τὴν,
552,101679394,slander,28,διαβολὴν,
553,101679395,that,28,ἣν,
554,101679396,you,28,ὑμεῖς,
555,101679400,have,28,ἔσχετε,
556,101679401,against,28,ταύτην,
557,101679397,for,28,ἐν,
558,101679398,so,28,πολλῷ,
559,101679399,long,28,χρόνῳ,
560,101679402,now,28,ἐν,
561,101679403,in,28,οὕτως,
562,101679404,short,28,ὀλίγῳ,
563,101679405,time,28,χρόνῳ,
564,101679407,wish,29,βουλοίμην,
565,101679408,should,29,μὲν,
566,101679409,then,29,οὖν,
567,101679410,might,29,ἂν,
568,101679411,this,29,τοῦτο,
569,101679412,way,29,οὕτως,
570,101679413,come about,29,γενέσθαι,
571,101679415,if,29,εἴ,
572,101679416,anything,29,τι,
573,101679417,better,29,ἄμεινον,
574,101679418,both,29,καὶ,
575,101679419,you,29,ὑμῖν,
576,101679420,and,29,καὶ,
577,101679421,me,29,ἐμοί,
578,101679423,and,29,καὶ,
579,101679424,more,29,πλέον,
580,101679425,powerful,29,τί,
581,101679426,me,29,με,
582,101679427,make,29,ποιῆσαι,
583,101679428,as,29,ἀπολογούμενον,
584,101679430,think,30,οἶμαι,
585,101679431,however,30,δὲ,
586,101679432,this,30,αὐτὸ,
587,101679433,difficult,30,χαλεπὸν,
588,101679434,is,30,εἶναι,
589,101679436,and,30,καὶ,
590,101679437,unaware,30,οὐ,
591,101679438,at all,30,πάνυ,
592,101679439,I,30,με,
593,101679440,unaware,30,λανθάνει,
594,101679441,what sort of,30,οἷόν,
595,101679442,is,30,ἐστιν,
596,101679444,Nevertheless,31,ὅμως,
597,101679445,this,31,τοῦτο,
598,101679446,let,31,μὲν,
599,101679447,go,31,ἴτω,
600,101679448,wherever,31,ὅπῃ,
601,101679449,it,31,τῷ,
602,101679450,god,31,θεῷ,
603,101679451,pleasing,31,φίλον,
604,101679453,one,31,τῷ,
605,101679454,must,31,δὲ,
606,101679455,obey,31,νόμῳ,
607,101679456,the,31,πειστέον,
608,101679457,law,31,καὶ,
609,101679458,and,31,ἀπολογητέον,
610,101679459,make,31,.,
611,101679460,a,31,,
612,101679461,defense,31,,
613,101679460,Let,32,ἀναλάβωμεν,
614,101679461,then,32,οὖν,
615,101679462,take,32,ἐξ,
616,101679463,up,32,ἀρχῆς,
617,101679464,the,32,τίς,
618,101679465,case,32,ἡ,
619,101679466,again,32,κατηγορία,
620,101679467,from,32,ἐστὶν,
621,101679468,the,32,ἐξ,
622,101679469,beginning,32,ἧς,
623,101679470,what,32,ἡ,
624,101679471,is,32,ἐμὴ,
625,101679472,the,32,διαβολὴ,
626,101679473,accusation,32,γέγονεν,
627,101679474,from,32,",",
628,101679475,which,32,ᾗ,
629,101679476,my,32,δὴ,
630,101679477,slander,32,καὶ,
631,101679478,has,32,πιστεύων,
632,101679479,arisen,32,Μέλητός,
633,101679480,namely,32,με,
634,101679481,the,32,ἐγράψατο,
635,101679482,one,32,τὴν,
636,101679483,on,32,γραφὴν,
637,101679484,the,32,ταύτην,
638,101679485,basis,32,.,
639,101679486,of,32,,
640,101679487,which,32,,
641,101679488,believing,32,,
642,101679489,in,32,,
643,101679490,Meletus,32,,
644,101679491,he,32,,
645,101679492,has,32,,
646,101679493,written,32,,
647,101679494,this,32,,
648,101679495,indictment,32,,
649,101679486,Let,33,εἶεν,
650,101679488,What,34,τί,
651,101679489,exactly,34,δὴ,
652,101679490,saying,34,λέγοντες,
653,101679491,were,34,διέβαλλον,
654,101679492,those,34,οἱ,
655,101679493,slandering,34,διαβάλλοντες,
656,101679495,as,35,ὥσπερ,
657,101679496,So,35,οὖν,
658,101679497,acting,35,κατηγόρων,
659,101679498,the,35,τὴν,
660,101679499,oath,35,ἀντωμοσίαν,
661,101679500,must,35,δεῖ,
662,101679501,read,35,ἀναγνῶναι,
663,101679502,their,35,αὐτῶν,
664,101679505,Socrates,36,Σωκράτης,
665,101679506,commits injustice,36,ἀδικεῖ,
666,101679507,and,36,καὶ,
667,101679508,is meddlesome,36,περιεργάζεται,
668,101679509,investigating,36,ζητῶν,
669,101679510,things,36,τά,
670,101679511,both,36,τε,
671,101679512,under,36,ὑπὸ,
672,101679513,the earth,36,γῆς,
673,101679514,and,36,καὶ,
674,101679515,heavenly,36,οὐράνια,
675,101679516,things,36,καὶ,
676,101679517,the,36,τὸν,
677,101679518,weaker,36,ἥττω,
678,101679519,argument,36,λόγον,
679,101679520,the,36,κρείττω,
680,101679521,stronger,36,ποιῶν,
681,101679522,and,36,καὶ,
682,101679523,teaching,36,ἄλλους,
683,101679524,others,36,τα-,
684,101679525,to do,36,ταὐτὰ,
685,101679526,these,36,ταῦτα,
686,101679527,same,36,διδάσκων,
687,101679530,Such,37,τοιαύτη,
688,101679531,thing,37,τίς,
689,101679532,is,37,ἐστιν,
690,101679535,For,38,γὰρ,
691,101679534,this,38,ταῦτα,
692,101679536,you have seen,38,ἑωρᾶτε,
693,101679537,yourselves,38,καὶ,
694,101679538,yourselves,38,αὐτοὶ,
695,101679539,in,38,ἐν,
696,101679540,Aristophanes',38,τῇ,
697,101679541,Aristophanes',38,Ἀριστοφάνους,
698,101679542,comedy,38,κωμῳδίᾳ,
699,101679544,Socrates,38,Σωκράτη,
700,101679545,a certain,38,τινὰ,
701,101679546,wandering,38,ἐκεῖ,
702,101679547,wandering,38,περιφερόμενον,
703,101679549,claiming,38,φάσκοντά,
704,101679551,to walk on air,38,ἀεροβατεῖν,
705,101679553,other,38,ἄλλην,
706,101679554,much,38,πολλὴν,
707,101679555,nonsense,38,φλυαρίαν,
708,101679556,babbling,38,φλυαροῦντα,
709,101679567,about,38,πέρι,
710,101679558,of which,38,ὧν,
711,101679559,I,38,ἐγὼ,
712,101679568,approve,38,ἐπαΐω,
713,101679560,anything,38,οὐδὲν,
714,101679561,neither,38,οὔ,
715,101679563,great,38,μέγα,
716,101679564,nor,38,οὔ,
717,101679565,nor,38,-τε,
718,101679566,small,38,μικρὸν,
719,101679570,And,39,καὶ,
720,101679574,I,39,λέγω,
721,101679573,am,39,ἀτιμάζων,
722,101679571,not,39,οὐχ,
723,101679574,saying,39,λέγω,
724,101679575,this,39,τὴν,
725,101679572,to,39,ὡς,
726,101679573,insult,39,ἀτιμάζων,
727,101679576,such,39,τοιαύτην,
728,101679577,knowledge,39,ἐπιστήμην,
729,101679579,if,39,εἴ,
730,101679580,anyone,39,τις,
731,101679584,is,39,σοφός,
732,101679583,wise,39,τοιούτων,
733,101679581,concerning,39,περὶ,
734,101679583,such,39,τοιούτων,
735,101679582,matters,39,τῶν,
736,101679587,lest,39,μή,
737,101679588,perhaps,39,πως,
738,101679589,I,39,ἐγὼ,
739,101679594,might,39,φεύγοιμι,
740,101679594,flee,39,φεύγοιμι,
741,101679592,a,39,τοσαύτας,
742,101679593,trial,39,δίκας,
743,101679590,brought,39,ὑπὸ,
744,101679591,by,39,Μελήτου,
745,101679591,Meletus,39,Μελήτου,
746,101679592,for,39,τοσαύτας,
