,greek_id,english_word,sent_id,greek_word
80,100115057,of the Trojans,7178,Τρώων
81,100115060,whom,7178,οὓς
82,100115061,you frightened,7178,ἐφόβησας
83,100115063,whom,7178,οἳ
84,100115064,indeed,7178,δή
85,100115065,have come,7178,τοι
86,100115066,to,7178,εἰς
87,100115067,the city,7178,ἄστυ
88,100115070,you,7178,σὺ
89,100115071,and,7178,δὲ
90,100115072,here,7178,δεῦρο
91,100115073,have lingered,7178,λιάσθης
92,100115078,kill,7179,κτενέεις
93,100115075,not,7179,οὐ
94,100115077,me,7179,με
95,100115080,for,7179,ἐπεὶ
96,100115084,am,7179,εἰμι
97,100115081,not,7179,οὔ
98,100115083,fated,7179,μόρσιμός
99,100115082,for,7179,τοι
100,100115087,him,7180,τὸν
101,100115088,But,7180,δὲ
102,100115089,greatly,7180,μέγ’
103,100115090,grieved,7180,ὀχθήσας
104,100115091,spoke,7180,προσέφη
105,100115092,footed,7180,πόδας
106,100115093,swift,7180,ὠκὺς
107,100115094,Achilles,7180,Ἀχιλλεύς
108,100115087,him,7180,τὸν
109,100115097,struck,7181,ἔβλαψάς
110,100115098,me,7181,μ’
111,100115099,Hecaeergus,7181,ἑκάεργε
112,100115100,of,7181,θεῶν
113,100115100,gods,7181,θεῶν
114,100115101,most ruinous,7181,ὀλοώτατε
115,100115102,all,7181,πάντων
116,100115105,turned,7181,τρέψας
117,100115105,me,7181,τρέψας
118,100115106,back,7181,ἀπὸ
119,100115106,from,7181,ἀπὸ
120,100115107,the wall,7181,τείχεος
121,100115103,here,7181,ἐνθάδε
122,100115104,now,7181,νῦν
123,100115112,Many,7182,πολλοὶ
124,100115110,would,7182,κ’
125,100115111,still,7182,ἔτι
126,100115115,have seized,7182,εἷλον
127,100115113,the land,7182,γαῖαν
128,100115116,before,7182,πρὶν
129,100115118,reaching,7182,εἰσαφικέσθαι
130,100115117,Ilium,7182,Ἴλιον
131,100115120,Now,7183,νῦν
132,100115121,but,7183,δ’
133,100115122,my,7183,ἐμὲ
134,100115123,my,7183,μὲν
135,100115124,great,7183,μέγα
136,100115125,glory,7183,κῦδος
137,100115126,take away,7183,ἀφείλεο
138,100115128,those,7183,τοὺς
139,100115129,save,7183,δὲ
140,100115130,have saved,7183,σάωσας
141,100115131,easily,7183,ῥηϊδίως
142,100115133,since,7183,ἐπεὶ
143,100115134,did not,7183,οὔ
144,100115135,any,7183,τι
145,100115136,vengeance,7183,τίσιν
146,100115137,did,7183,γ’
147,100115138,fear,7183,ἔδεισας
148,100115139,from behind,7183,ὀπίσσω
149,100115141,only,7184,ἦ
150,100115142,you,7184,σ’
151,100115143,would,7184,ἂν
152,100115144,pay,7184,τισαίμην
153,100115146,if,7184,εἴ
154,100115147,me,7184,μοι
155,100115148,power,7184,δύναμίς
156,100115149,only,7184,γε
157,100115150,come,7184,παρείη
158,100115177,Thus,7186,ὣς
159,100115178,Achilles,7186,Ἀχιλεὺς
160,100115179,swiftened,7186,λαιψηρὰ
161,100115180,feet,7186,πόδας
162,100115181,and,7186,καὶ
163,100115182,knees,7186,γούνατ’
164,100115186,But,7187,δ’
165,100115187,the,7187,ὃ
166,100115188,old,7187,γέρων
167,100115189,man,7187,Πρίαμος
168,100115190,Priam,7187,πρῶτος
169,100115191,first,7187,ἴδεν
170,100115192,saw,7187,ὀφθαλμοῖσι
171,100115185,him,7187,τὸν
172,100115193,with,7187,παμφαίνονθ’
173,100115194,his,7187,ὥς
174,100115195,eyes,7187,τ’
175,100115196,shining,7187,ἀστέρ’
176,100115197,forth,7187,ἐπεσσύμενον
177,100115198,like,7187,πεδίοιο
178,100115199,a,7187,","
179,100115200,star,7187,ὅς
180,100115201,speeding,7187,ῥά
181,100115202,across,7187,τ’
182,100115203,the,7187,ὀπώρης
183,100115204,plain,7187,εἶσιν
184,100115205,such,7187,","
185,100115206,stars,7187,ἀρίζηλοι
186,100115207,as,7187,δέ
187,100115208,there,7187,οἱ
188,100115209,are,7187,αὐγαὶ
189,100115210,in,7187,φαίνονται
190,100115211,autumn,7187,πολλοῖσι
191,100115212,whose,7187,μετ’
192,100115213,brilliant,7187,ἀστράσι
193,100115214,rays,7187,νυκτὸς
194,100115215,are,7187,ἀμολγῷ
195,100115216,visible,7187,","
196,100115217,to,7187,ὅν
197,100115218,many,7187,τε
198,100115219,amidst,7187,κύν’
199,100115220,the,7187,Ὠρίωνος
200,100115221,stars,7187,ἐπίκλησιν
201,100115222,of,7187,καλέουσι
202,100115223,the,7187,.
203,100115224,dark,7187,
204,100115225,night,7187,
205,100115226,they,7187,
206,100115227,call,7187,
207,100115228,him,7187,
208,100115229,by,7187,
209,100115230,the,7187,
210,100115231,name,7187,
211,100115232,'the,7187,
212,100115233,Dog,7187,
213,100115234,of,7187,
214,100115235,Orion.',7187,
215,100115226,he,7188,ὅ
216,100115228,is,7188,ἐστί
217,100115224,brilliant,7188,λαμπρότατος
218,100115230,bad,7188,κακὸν
219,100115233,omen,7188,σῆμα
220,100115234,has been fashioned,7188,τέτυκται
221,100115226,him,7188,ὅ
222,100115238,brings,7188,φέρει
223,100115239,great,7188,πολλὸν
224,100115240,fever,7188,πυρετὸν
225,100115241,fearful,7188,δειλοῖσι
226,100115242,mortals,7188,βροτοῖσιν
227,100115244,Thus,7189,ὣς
228,100115245,the,7189,τοῦ
229,100115246,bronze,7189,χαλκὸς
230,100115247,gleamed,7189,ἔλαμπε
231,100115248,around,7189,περὶ
232,100115249,chest,7189,στήθεσσι
233,100115250,running,7189,θέοντος
234,100115251,.,7189,.
235,100115252,groaned,7190,ᾤμωξεν
236,100115253,and,7190,δ’
237,100115254,The,7190,ὃ
238,100115255,old man,7190,γέρων
239,100115257,head,7190,κεφαλὴν
240,100115258,and,7190,δ’
241,100115259,he,7190,ὅ
242,100115261,struck,7190,κόψατο
243,100115262,hands,7190,χερσὶν
244,100115263,high,7190,ὑψόσ’
245,100115264,above,7190,ἀνασχόμενος
246,100115266,loud,7190,μέγα
247,100115267,and,7190,δ’
248,100115268,raising,7190,οἰμώξας
249,100115269,spoke,7190,ἐγεγώνει
250,100115270,beseeching,7190,λισσόμενος
251,100115271,dear,7190,φίλον
252,100115272,son,7190,υἱόν
253,100115275,But,7191,δὲ
254,100115274,he,7191,ὃ
255,100115278,stood,7191,ἑστήκει
256,100115276,before,7191,προπάροιθε
257,100115277,gates,7191,πυλάων
258,100115279,motionless,7191,ἄμοτον
259,100115280,eager,7191,μεμαὼς
260,100115282,fight,7191,μάχεσθαι
261,100115281,Achilles,7191,Ἀχιλῆϊ
262,100115285,But,7192,δ’
263,100115286,the,7192,ὃ
264,100115287,old,7192,γέρων
265,100115287,man,7192,γέρων
266,100115291,stretching,7192,ὀρεγνύς
267,100115284,his,7192,τὸν
268,100115290,hands,7192,χεῖρας
269,100115289,addressed,7192,προσηύδα
270,100115284,him,7192,τὸν
271,100115288,plea,7192,ἐλεεινὰ
272,100115294,Hector,7193,Ἕκτορ
273,100115295,not,7193,μή
274,100115297,stay,7193,μίμνε
275,100115298,dear,7193,φίλον
276,100115299,child,7193,τέκος
277,100115300,man,7193,ἀνέρα
278,100115301,this,7193,τοῦτον
279,100115302,alone,7193,οἶος
280,100115303,by,7193,ἄνευθ’
281,100115304,being,7193,ἄλλων
282,100115306,lest,7193,ἵνα
283,100115307,soon,7193,μὴ
284,100115308,suffer,7193,τάχα
285,100115309,fate,7193,πότμον
286,100115310,conquered,7193,ἐπίσπῃς
287,100115311,Achilles,7193,Πηλεΐωνι
288,100115312,conquered,7193,δαμείς
289,100115314,since,7193,ἐπεὶ
290,100115315,he,7193,ἦ
291,100115316,vastly,7193,πολὺ
292,100115317,stronger,7193,φέρτερός
293,100115318,and,7193,ἐστι
294,100115319,cruel,7193,σχέτλιος
295,100115320,than,7193,.
296,100115321,Would,7194,αἴθε
297,100115322,gods,7194,θεοῖσι
298,100115323,dear,7194,φίλος
299,100115324,much,7194,τοσσόνδε
300,100115325,become,7194,γένοιτο
301,100115326,as,7194,ὅσσον
302,100115327,me,7194,ἐμοί
303,100115329,Soon,7195,τάχα
304,100115330,would,7195,κέν
305,100115331,him,7195,ἑ
306,100115332,dogs,7195,κύνες
307,100115333,and,7195,καὶ
308,100115334,vultures,7195,γῦπες
309,100115335,eaten,7195,ἔδοιεν
310,100115336,lying,7195,κείμενον
311,100115330,have,7195,κέν
312,100115340,me,7196,μοι
313,100115341,sweet,7196,αἰνὸν
314,100115342,from,7196,ἀπὸ
315,100115343,mind,7196,πραπίδων
316,100115344,grief,7196,ἄχος
317,100115345,came,7196,ἔλθοι
318,100115347,Who,7197,ὅς
319,100115348,me,7197,μ’
320,100115349,sons,7197,υἱῶν
321,100115350,many,7197,πολλῶν
322,100115351,both,7197,τε
323,100115352,and,7197,καὶ
324,100115353,noble,7197,ἐσθλῶν
325,100115354,bed,7197,εὖνιν
326,100115355,set up,7197,ἔθηκε
327,100115356,killing,7197,κτείνων
328,100115357,and,7197,καὶ
329,100115358,selling,7197,περνὰς
330,100115359,islands,7197,νήσων
331,100115360,on,7197,ἔπι
332,100115361,distant,7197,τηλεδαπάων
333,100115363,For,7198,καὶ
334,100115364,now,7198,γὰρ
335,100115365,now,7198,νῦν
336,100115366,two,7198,δύο
337,100115367,sons,7198,παῖδε
338,100115368,Lycaon,7198,Λυκάονα
339,100115369,and,7198,καὶ
340,100115370,Polydorus,7198,Πολύδωρον
341,100115371,not,7198,οὐ
342,100115372,I cannot,7198,δύναμαι
343,100115373,see,7198,ἰδέειν
344,100115374,Trojans,7198,Τρώων
345,100115375,in,7198,εἰς
346,100115376,city,7198,ἄστυ
347,100115377,gathering,7198,ἀλέντων
348,100115379,my,7198,τούς
349,100115380,me,7198,μοι
350,100115381,Laodice,7198,Λαοθόη
351,100115382,bore,7198,τέκετο
352,100115383,wife,7198,κρείουσα
353,100115384,of women,7198,γυναικῶν
354,100115386,But,7199,ἀλλ’
355,100115387,if,7199,εἰ
356,100115388,they,7199,μὲν
357,100115389,are,7199,ζώουσι
358,100115390,inside,7199,μετὰ
359,100115391,the,7199,στρατῷ
360,100115393,or,7199,ἦ
361,100115394,if,7199,τ’
362,100115395,shall,7199,ἂν
363,100115396,later,7199,ἔπειτα
364,100115397,them,7199,χαλκοῦ
365,100115398,from,7199,τε
366,100115399,bronze,7199,χρυσοῦ
367,100115400,and,7199,τ’
368,100115401,ransom,7199,ἀπολυσόμεθ’
369,100115402,from,7199,","
370,100115403,gold,7199,ἔστι
371,100115404,for,7199,γὰρ
372,100115405,they,7199,ἔνδον
373,100115406,are,7199,.
374,100115407,inside,7199,
375,100115408,For,7200,γὰρ
376,100115407,many,7200,πολλὰ
377,100115407,things,7200,πολλὰ
378,100115411,old,7200,γέρων
379,100115412,famous-sounding,7200,ὀνομάκλυτος
380,100115413,Altes,7200,Ἄλτης
381,100115409,promise,7200,ὤπασε
382,100115410,son,7200,παιδὶ
383,100115415,if,7201,εἰ
384,100115416,And,7201,δ’
385,100115417,indeed,7201,ἤδη
386,100115418,they,7201,τεθνᾶσι
387,100115419,and,7201,καὶ
388,100115420,in,7201,εἰν
389,100115421,Hades,7201,Ἀΐδαο
390,100115422,houses,7201,δόμοισιν
391,100115424,grief,7201,ἄλγος
392,100115425,my,7201,ἐμῷ
393,100115426,heart,7201,θυμῷ
394,100115427,and,7201,καὶ
395,100115428,mother,7201,μητέρι
396,100115429,whom,7201,τοὶ
397,100115430,bore,7201,τεκόμεσθα
398,100115432,men,7202,λαοῖσιν
399,100115433,But,7202,δ’
400,100115434,other,7202,ἄλλοισι
401,100115435,fleeting,7202,μινυνθαδιώτερον
402,100115436,grief,7202,ἄλγος
403,100115437,will be,7202,ἔσσεται
404,100115439,unless,7202,ἢν
405,100115440,not,7202,μὴ
406,100115441,also,7202,καὶ
407,100115442,you,7202,σὺ
408,100115443,die,7202,θάνῃς
409,100115444,Achilles,7202,Ἀχιλῆϊ
410,100115445,conquered,7202,δαμασθείς
411,100115447,But,7203,ἀλλ’
412,100115448,enter,7203,εἰσέρχεο
413,100115449,wall,7203,τεῖχος
414,100115450,my,7203,ἐμὸν
415,100115451,child,7203,τέκος
416,100115453,so,7203,ὄφρα
417,100115454,may,7203,σαώσῃς
418,100115455,Trojans,7203,Τρῶας
419,100115456,and,7203,καὶ
420,100115457,Trojan,7203,Τρῳάς
421,100115459,not,7203,μὴ
422,100115460,do,7203,δὲ
423,100115461,great,7203,μέγα
424,100115462,glory,7203,κῦδος
425,100115463,provoke,7203,ὀρέξῃς
426,100115464,son,7203,Πηλεΐδῃ
427,100115466,yourself,7203,αὐτὸς
428,100115467,but,7203,δὲ
429,100115468,dear,7203,φίλης
430,100115469,life,7203,αἰῶνος
431,100115470,forgotten,7203,ἀμερθῇς
432,100115473,And,7204,δ’
433,100115479,have pity,7204,ἐλέησον
434,100115474,on me,7204,ἐμὲ
435,100115475,the,7204,τὸν
436,100115476,wretched,7204,δύστηνον
437,100115477,still,7204,ἔτι
438,100115478,conscious,7204,φρονέοντ’
439,100115473,destined,7204,δ’
440,100115475,my,7204,τὸν
441,100115476,wretched,7204,δύστηνον
442,100115480,fate,7204,δύσμορον
443,100115482,whom,7204,ὅν
444,100115484,Cronion's,7204,πατὴρ
445,100115485,son,7204,Κρονίδης
446,100115486,to die,7204,ἐπὶ
447,100115488,on the threshold,7204,οὐδῷ
448,100115487,of old age,7204,γήραος
449,100115493,evils,7204,κακὰ
450,100115494,many,7204,πόλλ’
451,100115495,seeing,7204,ἐπιδόντα
452,100115496,his sons,7204,υἷάς
453,100115498,being destroyed,7204,ὀλλυμένους
454,100115501,his daughters,7204,θύγατρας
455,100115499,dragged away,7204,ἑλκηθείσας
456,100115504,his chambers,7204,θαλάμους
457,100115505,being plundered,7204,κεραϊζομένους
458,100115503,and,7204,καὶ
459,100115508,his helpless,7204,νήπια
460,100115509,children,7204,τέκνα
461,100115510,being cast,7204,βαλλόμενα
462,100115511,before,7204,προτὶ
463,100115512,the ground,7204,γαίῃ
464,100115513,in the midst of,7204,ἐν
465,100115515,the battle,7204,δηϊοτῆτι
466,100115507,and,7204,καὶ
467,100115519,his daughters-in-law,7204,νυοὺς
468,100115517,being dragged away,7204,ἑλκομένας
469,100115520,destructive,7204,ὀλοῇς
470,100115521,by,7204,ὑπὸ
471,100115522,the hands,7204,χερσὶν
472,100115523,of the Achaeans,7204,Ἀχαιῶν
473,100115525,he,7205,αὐτὸν
474,100115526,But,7205,δ’
475,100115527,shall,7205,ἂν
476,100115528,last,7205,πύματόν
477,100115529,him,7205,με
478,100115530,dogs,7205,κύνες
479,100115531,first,7205,πρώτῃσι
480,100115532,dogs,7205,θύρῃσιν
481,100115533,devoured,7205,ὠμησταὶ
482,100115534,devour,7205,ἐρύουσιν
483,100115536,whenever,7205,ἐπεί
484,100115537,one,7205,κέ
485,100115538,one,7205,τις
486,100115539,sharp,7205,ὀξέϊ
487,100115540,sharp,7205,χαλκῷ
488,100115541,striking,7205,τύψας
489,100115542,or,7205,ἠὲ
490,100115543,casting,7205,βαλὼν
491,100115544,face,7205,ῥεθέων
492,100115545,from,7205,ἐκ
493,100115546,life,7205,θυμὸν
494,100115547,taken,7205,ἕληται
495,100115549,those,7205,οὓς
496,100115550,nourished,7205,τρέφον
497,100115551,in,7205,ἐν
498,100115552,halls,7205,μεγάροισι
499,100115553,table-keepers,7205,τραπεζῆας
500,100115554,door-keepers,7205,θυραωρούς
501,100115556,those,7205,οἵ
502,100115557,having,7205,κ’
503,100115558,my,7205,ἐμὸν
504,100115559,blood,7205,αἷμα
505,100115560,drunk,7205,πιόντες
506,100115561,groaning,7205,ἀλύσσοντες
507,100115562,around,7205,περὶ
508,100115563,house,7205,θυμῷ
509,100115564,lie,7205,κείσοντ’
510,100115565,in,7205,ἐν
511,100115566,doorway,7205,προθύροισι
512,100115588,But,7208,ἀλλ’
513,100115589,when,7208,ὅτε
514,100115591,gray,7208,πολιόν
515,100115593,hair,7208,κάρη
516,100115594,gray,7208,πολιόν
517,100115596,beard,7208,γένειον
518,100115597,shame,7208,αἰδῶ
519,100115599,shame,7208,αἰσχύνωσι
520,100115600,dogs,7208,κύνες
521,100115601,slain,7208,κταμένοιο
522,100115602,old man,7208,γέροντος
523,100115604,that,7208,τοῦτο
524,100115606,pitiable,7208,οἴκτιστον
525,100115607,becomes,7208,πέλεται
526,100115608,cowardly,7208,δειλοῖσι
527,100115609,mortals,7208,βροτοῖσιν
528,100115612,And,7209,ἦ
529,100115613,indeed,7209,ῥ’
530,100115614,the,7209,ὃ
531,100115615,old man,7209,γέρων
532,100115618,and,7209,δ’
533,100115619,then,7209,ἄρ’
534,100115620,out,7209,ἀνὰ
535,100115622,pulled,7209,ἕλκετο
536,100115621,hair,7209,τρίχας
537,100115617,grey,7209,πολιὰς
538,100115623,with his hands,7209,χερσὶ
539,100115624,pulling,7209,τίλλων
540,100115625,from,7209,ἐκ
541,100115626,his,7209,κεφαλῆς
542,100115626,head,7209,κεφαλῆς
543,100115628,But,7210,οὐ
544,100115629,But,7210,-δ’
545,100115630,Hector's,7210,Ἕκτορι
546,100115631,heart,7210,θυμὸν
547,100115632,persuade,7210,ἔπειθε
548,100115635,And,7211,δ’
549,100115634,the mother,7211,μήτηρ
550,100115637,from another side,7211,ἑτέρωθεν
551,100115636,again,7211,αὖθ’
552,100115638,lamented,7211,ὀδύρετο
553,100115640,pouring,7211,χέουσα
554,100115639,tears,7211,δάκρυ
555,100115642,loosening,7211,ἀνιεμένη
556,100115641,her bosom,7211,κόλπον
557,100115645,and,7211,δὲ
558,100115644,the other,7211,ἑτέρηφι
559,100115646,breast,7211,μαζὸν
560,100115647,held back,7211,ἀνέσχε
561,100115649,And,7212,καί
562,100115650,him,7212,μιν
563,100115651,tears,7212,δάκρυ
564,100115652,shedding,7212,χέουσ’
565,100115653,words,7212,ἔπεα
566,100115654,winged,7212,πτερόεντα
567,100115655,spoke,7212,προσηύδα
568,100115658,Hector,7213,Ἕκτορ
569,100115659,son,7213,τέκνον
570,100115660,my,7213,ἐμὸν
571,100115661,these,7213,τάδε
572,100115662,and,7213,τ’
573,100115663,revere,7213,αἴδεο
574,100115664,and,7213,καί
575,100115665,me,7213,μ’
576,100115666,have pity on,7213,ἐλέησον
577,100115667,that,7213,αὐτήν
578,100115669,if,7213,εἴ
579,100115670,ever,7213,ποτέ
580,100115671,I,7213,τοι
581,100115672,no,7213,λαθικηδέα
582,100115673,breast,7213,μαζὸν
583,100115674,held,7213,ἐπέσχον
584,100115677,Remember,7214,μνῆσαι
585,100115676,them,7214,τῶν
586,100115678,dear,7214,φίλε
587,100115679,child,7214,τέκνον
588,100115680,defend,7214,ἄμυνε
589,100115676,the,7214,τῶν
590,100115683,godlike,7214,ἄνδρα
591,100115682,man,7214,δήϊον
592,100115686,who,7214,ἐών
593,100115686,is,7214,ἐών
594,100115685,inside,7214,ἐντὸς
595,100115684,the,7214,τείχεος
596,100115684,wall,7214,τείχεος
597,100115689,but,7214,δὲ
598,100115688,do,7214,μὴ
599,100115688,not,7214,μὴ
600,100115691,stand,7214,ἵστασο
601,100115690,forth,7214,πρόμος
602,100115693,as,7214,σχέτλιος
603,100115690,a,7214,πρόμος
604,100115693,reckless,7214,σχέτλιος
605,100115690,champion,7214,πρόμος
606,100115692,against,7214,τούτῳ
607,100115692,him,7214,τούτῳ
608,100115697,For,7215,γάρ
609,100115695,if,7215,εἴ
610,100115696,even,7215,περ
611,100115698,you,7215,σε
612,100115699,kill,7215,κατακτάνῃ
613,100115704,I,7215,ἔγωγε
614,100115705,shall mourn,7215,κλαύσομαι
615,100115701,no longer,7215,οὔ
616,100115703,no longer,7215,ἔτ’
617,100115702,you,7215,σ’
618,100115706,in,7215,ἐν
619,100115707,bed,7215,λεχέεσσι
620,100115704,my,7215,ἔγωγε
621,100115713,my,7215,αὐτή
622,100115708,beloved,7215,φίλον
623,100115709,child,7215,θάλος
624,100115711,whom,7215,ὃν
625,100115712,bore,7215,τέκον
626,100115713,myself,7215,αὐτή
627,100115715,nor,7215,οὐ
628,100115716,nor,7215,-δ’
629,100115717,wife,7215,ἄλοχος
630,100115718,rich in gifts,7215,πολύδωρος
631,100115720,Far,7216,ἄνευθε
632,100115721,from,7216,δέ
633,100115722,you,7216,σε
634,100115723,great,7216,μέγα
635,100115724,mighty,7216,νῶϊν
636,100115726,near,7216,παρὰ
637,100115727,the,7216,νηυσὶ
638,100115725,Argives,7216,Ἀργείων
639,100115727,ships,7216,νηυσὶ
640,100115728,dogs,7216,κύνες
641,100115729,swift,7216,ταχέες
642,100115730,devour,7216,κατέδονται
643,100115722,you,7216,σε
644,100115733,Thus,7217,ὣς
645,100115734,his,7217,τώ
646,100115735,dear,7217,γε
647,100115736,weeping,7217,κλαίοντε
648,100115737,spoke,7217,προσαυδήτην
649,100115738,dear,7217,φίλον
650,100115739,son,7217,υἱὸν
651,100115740,many,7217,πολλὰ
652,100115741,pleading,7217,λισσομένω
653,100115744,And,7218,-δ’
654,100115743,not,7218,οὐ
655,100115747,persuade,7218,ἔπειθον
656,100115745,Hector,7218,Ἕκτορι
657,100115746,spirit,7218,θυμὸν
658,100115749,but,7218,ἀλλ’
659,100115750,he,7218,ὅ
660,100115752,remained,7218,μίμν’
661,100115756,waiting,7218,ἰόντα
662,100115753,Achilles,7218,Ἀχιλῆα
663,100115754,great,7218,πελώριον
664,100115755,near,7218,ἆσσον
665,100115758,Just,7219,ὡς
666,100115759,as,7219,δὲ
667,100115760,viper,7219,δράκων
668,100115761,on,7219,ἐπὶ
669,100115762,hole,7219,χειῇ
670,100115763,mountain,7219,ὀρέστερος
671,100115764,man,7219,ἄνδρα
672,100115765,awaits,7219,μένῃσι
673,100115766,having,7219,βεβρωκὼς
674,100115767,deadly,7219,κακὰ
675,100115768,poisons,7219,φάρμακ’
676,100115770,has,7219,ἔδυ
677,100115773,him,7219,μιν
678,100115774,anger,7219,χόλος
679,100115775,noxious,7219,αἰνός
680,100115777,dreadfully,7219,σμερδαλέον
681,100115779,gazes,7219,δέδορκεν
682,100115780,winding,7219,ἑλισσόμενος
683,100115781,round,7219,περὶ
684,100115782,hole,7219,χειῇ
685,100115784,Thus,7220,ὣς
686,100115787,holding,7220,ἔχων
687,100115786,unquenchable,7220,ἄσβεστον
688,100115788,spirit,7220,μένος
689,100115785,Hector,7220,Ἕκτωρ
690,100115789,did not,7220,οὐχ
691,100115790,retreat,7220,ὑπεχώρει
692,100115791,from,7220,πύργῳ
693,100115792,the,7220,ἔπι
694,100115793,projecting,7220,προὔχοντι
695,100115791,tower,7220,πύργῳ
696,100115796,having leaned,7220,ἐρείσας
697,100115794,bright,7220,φαεινὴν
698,100115795,shield,7220,ἀσπίδ’
699,100115793,against,7220,προὔχοντι
700,100115798,Angered,7221,ὀχθήσας
701,100115799,then,7221,δ’
702,100115800,then,7221,ἄρα
703,100115801,spoke,7221,εἶπε
704,100115802,to,7221,πρὸς
705,100115803,his,7221,ὃν
706,100115804,great-hearted,7221,μεγαλήτορα
707,100115805,spirit,7221,θυμόν
708,100115808,Alas,7222,ὤ
709,100115809,for me,7222,μοι
710,100115810,me,7222,ἐγών
711,100115812,if,7222,εἰ
712,100115813,indeed,7222,μέν
713,100115814,to go,7222,κε
714,100115815,the gates,7222,πύλας
715,100115816,and,7222,καὶ
716,100115817,the walls,7222,τείχεα
717,100115820,let Polydamas,7222,Πουλυδάμας
718,100115821,me,7222,μοι
719,100115822,the first,7222,πρῶτος
720,100115823,to hold,7222,ἐλεγχείην
721,100115824,back,7222,ἀναθήσει
722,100115826,who,7222,ὅς
723,100115827,me,7222,μ’
724,100115828,ordered,7222,ἐκέλευε
725,100115829,the Trojans,7222,Τρωσὶ
726,100115830,toward,7222,ποτὶ
727,100115831,the city,7222,πτόλιν
728,100115832,lead,7222,ἡγήσασθαι
729,100115833,night,7222,νύχθ’
730,100115834,under,7222,ὕπο
731,100115835,this,7222,τήνδ’
732,100115836,the ruinous,7222,ὀλοὴν
733,100115837,when,7222,ὅτε
734,100115838,he,7222,τ’
735,100115839,saw,7222,ὤρετο
736,100115840,mighty,7222,δῖος
737,100115841,Achilles,7222,Ἀχιλλεύς
738,100115843,But,7223,ἀλλ’
739,100115844,I,7223,ἐγὼ
740,100115845,not,7223,οὐ
741,100115846,obey,7223,πιθόμην
742,100115849,And,7224,τ’
743,100115848,indeed,7224,ἦ
744,100115850,would,7224,ἂν
745,100115853,have been,7224,ἦεν
746,100115851,much,7224,πολὺ
747,100115852,better,7224,κέρδιον
748,100115855,Now,7225,νῦν
749,100115856,since,7225,δ’
750,100115857,since,7225,ἐπεὶ
751,100115858,destroyed,7225,ὤλεσα
752,100115859,the people,7225,λαὸν
753,100115860,recklessness,7225,ἀτασθαλίῃσιν
