,greek_id,english_word,sent_id,greek_word,alignments
96,102402000,this,8,τοῖσδε,
97,102402001,prophet,8,μάντιν,
98,102402003,thrones,8,θρόνοις,
99,102402007,But,9,δ’,
100,102402005,Zeus,9,Διὸς,
101,102402006,prophet,9,προφήτης,
102,102402010,father,9,πατρός,
103,102402008,is,9,ἐστὶ,
104,102402009,Loixias,9,Λοξίας,
105,102402012,these,10,τούτους,
106,102402013,with,10,ἐν,
107,102402014,prayers,10,εὐχαῖς,
108,102402015,precede,10,φροιμιάζομαι,
109,102402016,gods,10,θεούς,
110,102402018,Pallas,11,Παλλὰς,
111,102402019,guardian,11,προναία,
112,102402020,pleads,11,δ’,
113,102402021,in,11,ἐν,
114,102402022,words,11,λόγοις,
115,102402023,her,11,πρεσβεύεται,
116,102402025,I,12,σέβω,
117,102402025,revere,12,σέβω,
118,102402027,nymphs,12,νύμφας,
119,102402029,where,12,ἔνθα,
120,102402030,Corycian,12,Κωρυκὶς,
121,102402031,rock,12,πέτρα,
122,102402032,hollow,12,κοίλη,
123,102402034,bird-loving,12,φίλορνις,
124,102402036,gods,12,δαιμόνων,
125,102402037,haunt,12,ἀναστροφή,
126,102402039,Bromius,13,Βρόμιος,
127,102402040,holds,13,ἔχει,
128,102402041,the,13,τὸν,
129,102402042,place,13,χῶρον,
130,102402045,and,13,-δ’,
131,102402046,is not forgetful,13,ἀμνημονῶ,
132,102402048,from,13,ἐξ,
133,102402049,neither,13,οὗτε,
134,102402052,the god,13,θεός,
135,102402050,the Bacchants,13,Βάκχαις,
136,102402051,lead,13,ἐστρατήγησεν,
137,102402054,hare,13,λαγὼ,
138,102402055,like,13,δίκην,
139,102402056,Pentheus,13,Πενθεῖ,
140,102402057,stitching,13,καταρράψας,
141,102402058,fate,13,μόρον,
142,102402066,Calling,14,καλοῦσα,
143,102402060,abundant,14,Πλειστοῦ,
144,102402061,and,14,τε,
145,102402062,springs,14,πηγὰς,
146,102402064,of,14,Ποσειδῶνος,
147,102402065,power,14,κράτος,
148,102402063,and,14,καὶ,
149,102402070,Zeus,14,Δία,
150,102402068,perfect,14,τέλειον,
151,102402069,supreme,14,ὕψιστον,
152,102402072,then,14,ἔπειτα,
153,102402076,I sit,14,καθιζάνω,
154,102402073,prophet,14,μάντις,
155,102402074,upon,14,ἐς,
156,102402075,thrones,14,θρόνους,
157,102402078,And,15,καὶ,
158,102402079,now,15,νῦν,
159,102402080,encounter,15,τυχεῖν,
160,102402081,I,15,με,
161,102402082,the,15,τῶν,
162,102402083,former,15,πρὶν,
163,102402084,entrances,15,εἰσόδων,
164,102402085,most,15,μακρῷ,
165,102402086,nobly,15,ἄριστα,
166,102402087,grant,15,δοῖεν,
167,102402089,And,16,κα-,
168,102402090,indeed,16,κεἰ,
169,102402093,some,16,τινές,
170,102402091,among,16,παρ’,
171,102402092,the Greeks,16,Ἑλλήνων,
172,102402097,having drawn lots,16,λαχόντες,
173,102402095,are said,16,ἴτων,
174,102402096,so,16,πάλῳ,
175,102402099,as,16,ὡς,
176,102402100,is,16,νομίζεται,
177,102402103,For,17,γὰρ,
178,102402102,prophesy,17,μαντεύομαι,
179,102402104,as,17,ὡς,
180,102402107,god,17,θεός,
181,102402105,might,17,ἂν,
182,102402106,lead,17,ἡγῆται,
183,102402110,terrible,18,δεινὰ,
184,102402111,speak,18,λέξαι,
185,102402113,terrible,18,δεινὰ,
186,102402116,see,18,δρακεῖν,
187,102402115,eyes,18,ὀφθαλμοῖς,
188,102402120,sent,18,ἔπεμψεν,
189,102402118,back,18,πάλιν,
190,102402119,me,18,μ’,
191,102402121,from,18,ἐκ,
192,102402122,halls,18,δόμων,
193,102402124,Loξian,18,Λοξίου,
194,102402126,so,18,ὡς,
195,102402127,might,18,μή,
196,102402129,preserve,18,σωκεῖν,
197,102402130,neither,18,μή,
198,102402133,destroy,18,ἀκταίνειν,
199,102402134,foundation,18,βάσιν,
200,102402136,run,18,τρέχω,
201,102402138,hands,18,χερσίν,
202,102402140,not,18,οὐ,
203,102402141,feet,18,ποδωκείᾳ,
204,102402142,limbs,18,σκελῶν,
205,102402145,For,19,γὰρ,
206,102402146,old,19,γραῦς,
207,102402146,woman,19,γραῦς,
208,102402144,terrified,19,δείσασα,
209,102402147,nothing,19,οὐδέν,
210,102402149,male,19,ἀντίπαις,
211,102402149,child,19,ἀντίπαις,
212,102402153,me,20,ἐγὼ,
213,102402154,As,20,μὲν,
214,102402155,creep,20,ἕρπω,
215,102402156,toward,20,πρὸς,
216,102402157,many-crowned,20,πολυστεφῆ,
217,102402158,recess,20,μυχόν,
218,102402160,I,21,ὁρῶ,
219,102402160,see,21,ὁρῶ,
220,102402165,man,21,ἄνδρα,
221,102402166,blasphemer,21,θεομυσῆ,
222,102402166,of,21,θεομυσῆ,
223,102402166,the,21,θεομυσῆ,
224,102402166,gods,21,θεομυσῆ,
225,102402162,sitting,21,ἐπ’,
226,102402162,on,21,ἐπ’,
227,102402163,the,21,ὀμφαλῷ,
228,102402163,navel,21,ὀμφαλῷ,
229,102402167,suppliant's,21,ἕδραν,
230,102402167,seat,21,ἕδραν,
231,102402168,dripping,21,ἔχοντα,
232,102402171,with,21,αἵματι,
233,102402171,blood,21,αἵματι,
234,102402173,from,21,χεῖρας,
235,102402173,his,21,χεῖρας,
236,102402173,hands,21,χεῖρας,
237,102402177,holding,21,ἔχοντ’,
238,102402175,newly,21,νεοσπαδὲς,
239,102402175,drawn,21,νεοσπαδὲς,
240,102402176,sword,21,ξίφος,
241,102402178,and,21,ἐλαίας,
242,102402178,lofty-born,21,ἐλαίας,
243,102402180,branch,21,ὑψιγέννητον,
244,102402181,of,21,κλάδον,
245,102402181,the,21,κλάδον,
246,102402181,olive,21,κλάδον,
247,102402186,crowned,21,ἐστεμμένον,
248,102402184,greatest,21,μεγίστῳ,
249,102402184,of,21,μεγίστῳ,
250,102402184,wools,21,μεγίστῳ,
251,102402188,the,21,ἀργῆτι,
252,102402188,Argive,21,ἀργῆτι,
253,102402189,fleece,21,μαλλῷ,
254,102402191,this,22,τῇδε,
255,102402192,For,22,γὰρ,
256,102402193,clearly,22,τρανῶς,
257,102402194,speak,22,ἐρῶ,
258,102402196,Before,23,πρόσθεν,
259,102402197,a,23,δὲ,
260,102402198,this,23,τα-,
261,102402199,man,23,τἀνδρὸς,
262,102402200,wonderful,23,τοῦδε,
263,102402201,ambush,23,θαυμαστὸς,
264,102402202,of,23,λόχος,
265,102402203,women,23,εὕδει,
266,102402204,lies,23,γυναικῶν,
267,102402205,asleep,23,ἐν,
268,102402206,seated,23,θρόνοισιν,
269,102402207,on,23,ἥμενος,
270,102402208,thrones,23,.,
271,102402209,These,24,οὔτοι,
272,102402210,women,24,γυναῖκας,
273,102402212,but,24,ἀλλὰ,
274,102402213,Gorgons,24,Γοργόνας,
275,102402214,speak,24,λέγω,
276,102402216,nor,24,οὐ,
277,102402217,will,24,-δ’,
278,102402218,liken,24,αὖτε,
279,102402219,Gorgon-like,24,Γοργείοισιν,
280,102402220,them,24,εἰκάσω,
281,102402221,forms,24,τύποις,
282,102402223,seen,25,εἶδόν,
283,102402224,already,25,ποτ’,
284,102402225,already,25,ἤδη,
285,102402226,Phineus's,25,Φινέως,
286,102402227,prepared,25,γεγραμμένας,
287,102402228,dinner,25,δεῖπνον,
288,102402229,carrying,25,φερούσας,
289,102402232,surely,26,γε,
290,102402233,not,26,μὴν,
291,102402234,seen,26,ἰδεῖν,
292,102402235,they,26,αὗται,
293,102402231,wingless,26,ἄπτεροί,
294,102402238,but,26,δ’,
295,102402237,black,26,μέλαιναι,
296,102402242,abominable,26,βδελύκτροποι,
297,102402241,every,26,πᾶν,
298,102402239,way,26,ἐς,
299,102402244,push,27,ῥέγκουσι,
300,102402245,their,27,δ’,
301,102402247,broad,27,πλατοῖσι,
302,102402248,breaths,27,φυσιάμασιν,
303,102402250,from,28,ἐκ,
304,102402251,And,28,δ’,
305,102402252,eyes,28,ὀμμάτων,
306,102402253,pour,28,λείβουσι,
307,102402254,hateful,28,δυσφιλῆ,
308,102402255,drop,28,λίβα,
309,102402257,And,29,καὶ,
310,102402258,adornment,29,κόσμος,
311,102402259,not,29,οὔ,
312,102402260,nor,29,-τε,
313,102402261,to,29,πρὸς,
314,102402262,the,29,θεῶν,
315,102402263,statues,29,ἀγάλματα,
316,102402264,bring,29,φέρειν,
317,102402265,just,29,δίκαιος,
318,102402266,not,29,οὔ,
319,102402267,nor,29,-τ’,
320,102402268,to,29,ἐς,
321,102402269,men,29,ἀνθρώπων,
322,102402270,houses,29,στέγας,
323,102402272,the,30,τὸ,
324,102402273,race,30,φῦλον,
325,102402274,not,30,οὐκ,
326,102402275,have seen,30,ὄπωπα,
327,102402276,of this,30,τῆσδ’,
328,102402277,company,30,ὁμιλίας,
329,102402278,nor,30,οὐ,
330,102402279,is there,30,-δ’,
331,102402280,any,30,ἥτις,
332,102402281,land,30,αἶα,
333,102402282,that,30,τοῦτ’,
334,102402283,prays,30,ἐπεύχεται,
335,102402284,for this,30,γένος,
336,102402285,offspring,30,τρέφουσ’,
337,102402286,to be born,30,ἀνατεὶ,
338,102402287,without,30,μὴ,
339,102402288,regretting,30,μεταστένειν,
340,102402289,the labor,30,πόνον,
341,102402291,very,31,τα-,
342,102402292,from,31,τἀντεῦθεν,
343,102402293,now,31,ἤδη,
344,102402294,these,31,τῶνδε,
345,102402295,lord,31,δεσπότῃ,
346,102402296,houses,31,δόμων,
347,102402297,himself,31,αὐτῷ,
348,102402298,cared,31,μελέσθω,
349,102402299,Loxias,31,Λοξίᾳ,
350,102402300,mighty,31,μεγασθενεῖ,
351,102402302,physician-seer,32,ἰατρόμαντις,
352,102402304,is,32,ἐστὶ,
353,102402305,also,32,καὶ,
354,102402306,diviner,32,τερασκόπος,
355,102402307,and,32,καὶ,
356,102402308,all,32,τοῖσιν,
357,102402309,other,32,ἄλλοις,
358,102402310,chambers,32,δωμάτων,
359,102402311,purifier,32,καθάρσιος,
360,102402313,not,33,οὔτοι,
361,102402314,betray,33,προδώσω,
362,102402316,Until,34,διὰ,
363,102402317,the end,34,τέλους,
364,102402318,a,34,δέ,
365,102402320,guard,34,φύλαξ,
366,102402321,stands,34,ἐγγὺς,
367,102402322,near,34,παρεστὼς,
368,102402323,and,34,καὶ,
369,102402324,moved,34,πρόσω,
370,102402326,away,34,ἀποστατῶν,
371,102402331,I will not become,34,γενήσομαι,
372,102402332,foe,34,πέπων,
373,102402327,to your enemies,34,ἐχθροῖσι,
374,102402334,And,35,καὶ,
375,102402335,now,35,νῦν,
376,102402336,having been caught,35,ἁλούσας,
377,102402337,these,35,τάσδε,
378,102402338,these,35,τὰς,
379,102402339,mad,35,μάργους,
380,102402340,see,35,ὁρᾷς,
381,102402343,Having,36,πεσοῦσαι,
382,102402342,fallen,36,ὕπνῳ,
383,102402344,into,36,δ’,
384,102402345,sleep,36,αἱ,
385,102402346,you,36,κατάπτυστοι,
386,102402347,abhorred,36,κόραι,
387,102402348,daughters,36,",",
388,102402349,old,36,γραῖαι,
389,102402350,women,36,παλαιαὶ,
390,102402351,old,36,παῖδες,
391,102402352,children,36,",",
392,102402353,to,36,αἷς,
393,102402354,whom,36,οὐ,
394,102402355,no,36,μείγνυται,
395,102402356,god,36,θεῶν,
396,102402357,mingles,36,τις,
397,102402358,nor,36,οὐ,
398,102402359,man,36,-δ’,
399,102402360,nor,36,ἄνθρωπος,
400,102402361,beast,36,οὐ,
401,102402362,ever,36,-δὲ,
402,102402367,And,37,δ’,
403,102402368,for,37,ἕκατι,
404,102402369,the,37,κα-,
405,102402370,come,37,κἀγένοντ’,
406,102402366,evils,37,κακῶν,
407,102402372,since,37,ἐπεὶ,
408,102402373,dark,37,κακὸν,
409,102402374,Tartarus,37,σκότον,
410,102402375,is allotted,37,νέμονται,
411,102402378,beneath,37,ὑπὸ,
412,102402379,the earth,37,χθονός,
413,102402381,hateful,37,μισήματ’,
414,102402382,men,37,ἀνδρῶν,
415,102402383,and,37,καὶ,
416,102402384,gods,37,θεῶν,
417,102402385,Olympus,37,Ὀλυμπίων,
418,102402370,be born,37,κἀγένοντ’,
419,102402369,sake,37,κα-,
420,102402377,and,37,θ’,
421,102402376,Tartarus,37,Τάρταρόν,
422,102402387,However,38,ὅμως,
423,102402388,and,38,δὲ,
424,102402389,flee,38,φεῦγε,
425,102402390,do,38,μη,
426,102402391,not,38,-δὲ,
427,102402392,soft,38,μαλθακὸς,
428,102402393,become,38,γένῃ,
429,102402396,For,39,γάρ,
430,102402395,they will drag,39,ἐλῶσι,
431,102402397,you,39,σε,
432,102402402,as you walk,39,βιβῶντ’,
433,102402399,across,39,δι’,
434,102402400,the long continent,39,ἠπείρου,
435,102402401,long,39,μακρᾶς,
436,102402404,always,39,αἰεὶ,
437,102402408,over,39,ὑπέρ,
438,102402406,wandering-footed,39,πλανοστιβῆ,
439,102402407,land,39,χθόνα,
440,102402413,cities,39,πόλεις,
441,102402412,surrounded,39,περιρρύτας,
442,102402410,sea,39,πόντον,
443,102402415,And,40,καὶ,
444,102402416,not,40,μὴ,
445,102402417,grow weary,40,πρόκαμνε,
446,102402418,this,40,τόνδε,
447,102402419,while tending,40,βουκολούμενος,
448,102402420,labor,40,πόνον,
449,102402422,Having,41,μολὼν,
450,102402423,come,41,δὲ,
451,102402427,take,41,ἵζου,
452,102402424,Pallas,41,Παλλάδος,
453,102402425,in,41,ποτὶ,
454,102402426,city,41,πτόλιν,
455,102402428,ancient,41,παλαιὸν,
456,102402430,grasping,41,λαβὼν,
457,102402431,image,41,βρέτας,
458,102402429,arm,41,ἄγκαθεν,
459,102402423,seat,41,δὲ,
460,102402433,But,42,κα-,
461,102402434,here too,42,κἀκεῖ,
462,102402435,judges,42,δικαστὰς,
463,102402436,these,42,τῶνδε,
464,102402437,and,42,καὶ,
465,102402438,persuasive,42,θελκτηρίους,
466,102402439,tales,42,μύθους,
467,102402440,having,42,ἔχοντες,
468,102402441,contrivances,42,μηχανὰς,
469,102402442,discover,42,εὑρήσομεν,
470,102402444,so that,42,ὥστ’,
471,102402445,release,42,ἐς,
472,102402446,you,42,τὸ,
473,102402447,entirely,42,πᾶν,
474,102402448,from,42,σε,
475,102402449,these,42,τῶνδ’,
476,102402450,sufferings,42,ἀπαλλάξαι,
477,102402454,For,43,γὰρ,
478,102402457,urged,43,ἔπεισα,
479,102402456,you,43,σ’,
480,102402455,to kill,43,κτανεῖν,
481,102402458,mother's,43,μητρῷον,
482,102402459,body,43,δέμας,
483,102402461,Lord,44,ἄναξ,
484,102402462,Apollo,44,Ἄπολλον,
485,102402464,know,44,οἶσθα,
486,102402465,that,44,μὲν,
487,102402466,no,44,τὸ,
488,102402467,no,44,μὴ,
489,102402468,injustice,44,’δικεῖν,
490,102402470,Since,45,ἐπεὶ,
491,102402471,you,45,δ’,
492,102402472,know,45,ἐπίστᾳ,
493,102402474,also,45,καὶ,
494,102402478,learn,45,μάθε,
495,102402476,not,45,μὴ,
496,102402477,careless,45,’μελεῖν,
497,102402482,Make,46,ποιεῖν,
498,102402480,strength,46,σθένος,
499,102402485,a,46,τὸ,
500,102402486,your,46,σόν,
501,102402484,sure,46,φερέγγυον,
502,102402483,good,46,εὖ,
503,102402488,Remember,47,μέμνησο,
504,102402490,not,47,μὴ,
505,102402491,fear,47,φόβος,
506,102402492,your,47,σε,
507,102402493,conquer,47,νικάτω,
508,102402494,mind,47,φρένας,
509,102402496,you,48,σὺ,
510,102402497,But,48,δ’,
511,102402499,own,48,αὐτάδελφον,
512,102402500,blood,48,αἷμα,
513,102402501,and,48,καὶ,
514,102402502,common,48,κοινοῦ,
515,102402503,father,48,πατρός,
516,102402505,Hermes,48,Ἑρμῆ,
517,102402507,guard,48,φύλασσε,
518,102402509,Very,49,κάρτα,
519,102402510,indeed,49,δ’,
520,102402511,be,49,ὢν,
521,102402512,known,49,ἐπώνυμος,
522,102402513,procession-god,49,πομπαῖος,
523,102402516,this,49,τόνδε,
524,102402517,shepherd,49,ποιμαίνων,
525,102402518,my,49,ἐμὸν,
526,102402519,petitioner,49,ἱκέτην,
527,102402521,honors,49,σέβει,
528,102402522,himself,49,τοι,
529,102402523,Zeus,49,Ζεὺς,
530,102402524,this,49,τόδ’,
531,102402525,lawless,49,ἐκνόμων,
532,102402526,reverence,49,σέβας,
533,102402528,advancing,49,ὁρμώμενον,
534,102402529,mortals,49,βροτοῖσιν,
535,102402530,auspicious,49,εὐπόμπῳ,
536,102402531,luck,49,τύχῃ,
537,102402533,sleep,50,εὕδοιτ’,
538,102402534,Would,50,ἄν,
539,102402536,well,50,ὠή,
540,102402538,or,50,καὶ,
541,102402539,asleep,50,καθευδουσῶν,
542,102402540,someone,50,τί,
543,102402543,I,51,ἐγὼ,
544,102402544,But,51,δ’,
545,102402545,by,51,ὑφ’,
546,102402546,you,51,ὑμῶν,
547,102402547,in this manner,51,ὧδ’,
548,102402548,dishonored,51,ἀπητιμασμένη,
549,102402549,other,51,ἄλλοισιν,
550,102402550,among,51,ἐν,
551,102402551,dead ones,51,νεκροῖσιν,
552,102402553,whom,51,ὧν,
553,102402554,the,51,μὲν,
554,102402555,killed,51,ἔκτανον,
555,102402556,reproach,51,ὄνειδος,
556,102402557,among,51,ἐν,
557,102402558,the perishing,51,φθιτοῖσιν,
558,102402559,not,51,οὐκ,
559,102402560,cease,51,ἐκλείπεται,
560,102402562,shamefully,51,αἰσχρῶς,
561,102402563,am,51,δ’,
562,102402564,captured,51,ἀλῶμαι,
563,102402566,announce,52,προυννέπω,
564,102402567,But,52,δ’,
565,102402568,to you,52,ὑμῖν,
566,102402566,beforehand,52,προυννέπω,
567,102402569,that,52,ὅτι,
568,102402570,possess,52,ἔχω,
569,102402571,greatest,52,μεγίστην,
570,102402572,accusation,52,αἰτίαν,
571,102402573,those,52,κείνων,
572,102402574,against,52,ὕπο,
573,102402576,Having,53,παθοῦσα,
574,102402576,suffered,53,παθοῦσα,
575,102402578,such,53,οὕτω,
576,102402579,terrible,53,δεινὰ,
577,102402579,things,53,δεινὰ,
578,102402580,from,53,πρὸς,
579,102402581,those,53,τῶν,
580,102402582,dearest,53,φιλτάτων,
581,102402582,to,53,φιλτάτων,
582,102402584,no,53,οὐδεὶς,
583,102402584,one,53,οὐδεὶς,
584,102402587,demon,53,δαιμόνων,
585,102402588,is,53,μηνίεται,
586,102402588,angry,53,μηνίεται,
587,102402585,on,53,ὑπέρ,
588,102402586,my,53,μου,
589,102402590,now,53,κατασφαγείσης,
590,102402590,that,53,κατασφαγείσης,
591,102402592,hands,53,χερῶν,
592,102402593,matricide,53,μητροκτόνων,
593,102402591,of,53,πρὸς,
594,102402590,have,53,κατασφαγείσης,
595,102402590,been,53,κατασφαγείσης,
596,102402590,slaughtered,53,κατασφαγείσης,
597,102402595,Behold,54,ὁρᾶτε,
598,102402596,blows,54,πληγὰς,
599,102402597,these,54,τάσδε,
600,102402598,heart,54,καρδίας,
601,102402599,whence,54,ὅθεν,
602,102402602,For,55,γὰρ,
603,102402601,sleeps,55,εὕδουσα,
604,102402603,mind,55,φρὴν,
605,102402605,brightened,55,λαμπρύνεται,
606,102402604,by its eyes,55,ὄμμασιν,
607,102402609,but,55,δὲ,
608,102402607,in,55,ἐν,
609,102402608,the day,55,ἡμέρᾳ,
610,102402610,the fate,55,μοῖρ’,
611,102402612,of mortals,55,βροτῶν,
612,102402611,is unblinking,55,ἀπρόσκοπος,
613,,,56,,"[{'greek_id': '102402614', 'english_word': 'have'}, {'greek_id': '102402615', 'english_word': 'poured'}, {'greek_id': '102402616', 'english_word': 'out'}, {'greek_id': '102402617', 'english_word': 'many'}, {'greek_id': '102402618', 'english_word': 'things'}, {'greek_id': '102402619', 'english_word': 'from'}, {'greek_id': '102402620', 'english_word': 'my'}, {'greek_id': '102402621', 'english_word': 'own'}, {'greek_id': '102402622', 'english_word': 'offerings'}, {'greek_id': '102402623', 'english_word': 'libations'}, {'greek_id': '102402624', 'english_word': 'of'}, {'greek_id': '102402625', 'english_word': 'unmixed'}, {'greek_id': '102402626', 'english_word': 'wine'}, {'greek_id': '102402627', 'english_word': 'and'}, {'greek_id': '102402628', 'english_word': 'sobering'}, {'greek_id': '102402629', 'english_word': 'mixtures'}, {'greek_id': '102402630', 'english_word': 'and'}, {'greek_id': '102402631', 'english_word': 'night-fearing'}, {'greek_id': '102402632', 'english_word': 'dinners'}, {'greek_id': '102402633', 'english_word': 'which'}, {'greek_id': '102402634', 'english_word': 'you'}, {'greek_id': '102402635', 'english_word': 'sacrificed'}, {'greek_id': '102402636', 'english_word': 'upon'}, {'greek_id': '102402637', 'english_word': 'the'}, {'greek_id': '102402638', 'english_word': 'hearth'}, {'greek_id': '102402639', 'english_word': 'of'}, {'greek_id': '102402640', 'english_word': 'fire'}, {'greek_id': '102402641', 'english_word': 'at'}, {'greek_id': '102402642', 'english_word': 'a'}, {'greek_id': '102402643', 'english_word': 'time'}, {'greek_id': '102402644', 'english_word': 'that'}, {'greek_id': '102402645', 'english_word': 'was'}, {'greek_id': '102402646', 'english_word': 'not'}, {'greek_id': '102402647', 'english_word': 'common'}, {'greek_id': '102402648', 'english_word': 'to'}, {'greek_id': '102402649', 'english_word': 'any'}, {'greek_id': '102402650', 'english_word': 'god'}]"
614,GreekID,EnglishWord,56,,
615,102402642,And,57,καὶ,
616,102402643,all,57,πάντα,
617,102402644,these,57,ταῦτα,
618,102402645,by,57,λὰξ,
619,102402646,I,57,ὁρῶ,
620,102402647,trodden,57,πατούμενα,
621,102402645,lot,57,λὰξ,
622,102402650,But,58,δ’,
623,102402649,he,58,ὁ,
624,102402651,having escaped,58,ἐξαλύξας,
625,102402652,goes away,58,οἴχεται,
626,102402653,like,58,νεβροῦ,
627,102402654,a fawn,58,δίκην,
628,102402656,and,58,καὶ,
629,102402657,he did this,58,ταῦτα,
630,102402658,lightly,58,κούφως,
631,102402659,out,58,ἐκ,
632,102402660,from the very midst,58,μέσων,
633,102402661,of the nets,58,ἀρκυστάτων,
634,102402664,darting,58,ἐγκατιλλώψας,
635,102402665,loudly,58,μέγα,
636,102402663,at you,58,ὑμῖν,
637,102402667,Listen,59,ἀκούσαθ’,
638,102402668,then,59,ὡς,
639,102402669,spoke,59,ἔλεξα,
640,102402670,concerning,59,τῆς,
641,102402671,my,59,ἐμῆς,
642,102402672,own,59,περὶ,
643,102402673,life,59,ψυχῆς,
644,102402675,give heed,59,φρονήσατ’,
645,102402677,you,59,ὦ,
646,102402678,who,59,κατὰ,
647,102402679,dwell,59,χθονὸς,
648,102402680,beneath,59,θεαί,
649,102402683,For,60,γὰρ,
650,102402685,now,60,νῦν,
651,102402686,Callimnesa,60,Κλυταιμήστρα,
652,102402687,calls,60,καλῶ,
653,102402684,you,60,ὑμᾶς,
654,102402682,a dream,60,ὄναρ,
655,102402690,buzzing,61,μυγμός,
656,102402693,hiss,62,μύζοιτ’,
657,102402696,man,62,ἁνὴρ,
658,102402698,going,62,οἴχεται,
659,102402699,fleeing,62,φεύγων,
660,102402700,face,62,πρόσω,
661,102402703,For,63,γάρ,
662,102402702,they,63,φίλοι,
663,102402704,are,63,εἰσιν,
664,102402705,not,63,οὐκ,
665,102402707,resembling,63,προσεικότες,
666,102402706,me,63,ἐμοῖς,
667,102402710,murmur,64,μυγμός,
668,102402713,far,65,ἄγαν,
669,102402714,sleeping,65,ὑπνώσσεις,
670,102402715,and,65,κα-,
671,102402716,not,65,κοὐ,
672,102402717,feeling pity,65,κατοικτίζεις,
673,102402718,this suffering,65,πάθος,
674,102402721,And,66,δ’,
675,102402722,Orestes,66,Ὀρέστης,
676,102402720,murderer,66,φονεὺς,
677,102402725,departs,66,οἴχεται,
678,102402723,this,66,τῆσδε,
679,102402724,mother,66,μητρὸς,
680,102402728,buzzing,67,μυγμός,
681,102402731,wailing,68,ᾤζεις,
682,102402733,dozing,68,ὑπνώσσεις,
683,102402735,not,69,οὐκ,
684,102402736,rise,69,ἀναστήσῃ,
685,102402737,quickly,69,τάχος,
686,102402739,What,70,τί,
687,102402742,deed,70,πρᾶγμα,
688,102402741,is fated,70,πέπρωται,
