,greek_id,english_word,sent_id,greek_word
375,100168604,While,2206,ὄφρα
376,100168606,morning,2206,ἠὼς
377,100168607,was,2206,ἦν
378,100168608,and,2206,καὶ
379,100168610,sacred,2206,ἱερὸν
380,100168611,day,2206,ἦμαρ
381,100168609,growing,2206,ἀέξετο
382,100168616,remained,2206,μένομεν
383,100168613,though,2206,τόφρα
384,100168617,many,2206,πλέονάς
385,100168619,were,2206,ἐόντας
386,100168615,defending,2206,ἀλεξόμενοι
387,100168618,ourselves,2206,περ
388,100168621,When,2207,ἦμος
389,100168622,the,2207,δ’
390,100168623,sun,2207,ἠέλιος
391,100168624,turned,2207,μετενίσσετο
392,100168625,toward,2207,βουλυτόνδε
393,100168627,then,2207,καὶ
394,100168628,the,2207,τότε
395,100168629,Cicones,2207,δὴ
396,100168630,Cicones,2207,Κίκονες
397,100168631,having,2207,κλῖναν
398,100168632,subdued,2207,δαμάσαντες
399,100168633,the,2207,Ἀχαιούς
400,100168634,Achaeans,2207,.
401,100168635,from,2208,ἓξ
402,100168636,And,2208,δ’
403,100168637,from,2208,ἀφ’
404,100168638,each,2208,ἑκάστης
405,100168639,ship,2208,νηὸς
406,100168640,well-girded,2208,ἐυκνήμιδες
407,100168641,companions,2208,ἑταῖροι
408,100168642,perished,2208,ὤλονθ’
409,100168644,The,2209,οἱ
410,100168646,others,2209,ἄλλοι
411,100168645,however,2209,δ’
412,100168647,fled,2209,φύγομεν
413,100168648,death,2209,θάνατόν
414,100168650,doom,2209,μόρον
415,100168649,both,2209,τε
416,100168651,both,2209,τε
417,100168653,From,2210,ἔνθεν
418,100168654,there,2210,δὲ
419,100168655,onward,2210,προτέρω
420,100168656,we sailed,2210,πλέομεν
421,100168658,hearts,2210,ἦτορ
422,100168657,untroubled,2210,ἀκαχήμενοι
423,100168660,rejoicing,2210,ἄσμενοι
424,100168661,from,2210,ἐκ
425,100168662,death,2210,θανάτοιο
426,100168665,having lost,2210,ὀλέσαντες
427,100168664,dear,2210,φίλους
428,100168666,companions,2210,ἑταίρους
429,100168669,But,2211,-δ’
430,100168668,not,2211,οὐ
431,100168670,yet,2211,ἄρα
432,100168671,me,2211,μοι
433,100168673,ships,2211,νῆες
434,100168674,depart,2211,κίον
435,100168672,before,2211,προτέρω
436,100168677,before,2211,πρίν
437,100168678,each,2211,τινα
438,100168679,those,2211,τῶν
439,100168680,wretched,2211,δειλῶν
440,100168681,companions,2211,ἑτάρων
441,100168683,each,2211,ἕκαστον
442,100168682,three,2211,τρὶς
443,100168684,raised,2211,ἀῦσαι
444,100168686,those,2211,οἳ
445,100168687,died,2211,θάνον
446,100168688,in,2211,ἐν
447,100168689,plain,2211,πεδίῳ
448,100168691,by,2211,ὕπο
449,100168692,slain,2211,δῃωθέντες
450,100168690,Cicones,2211,Κικόνων
451,100168695,And,2212,δ’
452,100168694,ships,2212,νηυσὶ
453,100168696,roused,2212,ἐπῶρσ’
454,100168697,wind,2212,ἄνεμον
455,100168698,Boreas,2212,Βορέην
456,100168699,cloud-gatherer,2212,νεφεληγερέτα
457,100168700,Zeus,2212,Ζεὺς
458,100168701,with,2212,λαίλαπι
459,100168702,divine,2212,θεσπεσίῃ
460,100168701,tempest,2212,λαίλαπι
461,100168705,and,2212,δὲ
462,100168704,with,2212,σὺν
463,100168706,clouds,2212,νεφέεσσι
464,100168707,covered,2212,κάλυψε
465,100168708,land,2212,γαῖαν
466,100168710,and,2212,καὶ
467,100168711,sea,2212,πόντον
468,100168709,together,2212,ὁμοῦ
469,100168713,rose,2213,ὀρώρει
470,100168714,rose,2213,δ’
471,100168715,from,2213,οὐρανόθεν
472,100168715,the,2213,οὐρανόθεν
473,100168715,heavens,2213,οὐρανόθεν
474,100168716,Night,2213,νύξ
475,100168718,they,2214,αἱ
476,100168720,Then,2214,ἔπειτ’
477,100168721,carried,2214,ἐφέροντ’
478,100168722,crosswise,2214,ἐπικάρσιαι
479,100168724,sails,2214,ἱστία
480,100168725,but,2214,δέ
481,100168726,their,2214,σφιν
482,100168727,threefold,2214,τριχθά
483,100168730,fourfold,2214,τετραχθὰ
484,100168731,tore,2214,διέσχισεν
485,100168732,force,2214,ἲς
486,100168733,wind,2214,ἀνέμοιο
487,100168735,And,2215,καὶ
488,100168736,they,2215,τὰ
489,100168737,so,2215,μὲν
490,100168738,into,2215,ἐς
491,100168739,the,2215,νῆας
492,100168740,ships,2215,κάθεμεν
493,100168740,lowered,2215,κάθεμεν
494,100168740,water,2215,κάθεμεν
495,100168742,fearing,2215,δείσαντες
496,100168743,destruction,2215,ὄλεθρον
497,100168746,and,2215,δ’
498,100168747,quickly,2215,ἐσσυμένως
499,100168748,rowed,2215,προερέσσαμεν
500,100168745,them,2215,αὐτὰς
501,100168749,toward,2215,ἤπειρόνδε
502,100168749,the,2215,ἤπειρόνδε
503,100168749,shore,2215,ἤπειρόνδε
504,100168751,There,2216,ἔνθα
505,100168752,two,2216,δύω
506,100168753,nights,2216,νύκτας
507,100168754,two,2216,δύο
508,100168755,and,2216,τ’
509,100168756,days,2216,ἤματα
510,100168757,continuously,2216,συνεχὲς
511,100168758,always,2216,αἰεὶ
512,100168759,lay,2216,κείμεθ’
513,100168761,together,2216,ὁμοῦ
514,100168762,with toil,2216,καμάτῳ
515,100168763,and,2216,τε
516,100168764,and,2216,καὶ
517,100168765,pain,2216,ἄλγεσι
518,100168766,spirit,2216,θυμὸν
519,100168767,consuming,2216,ἔδοντες
520,100168769,But,2217,ἀλλ’
521,100168770,when,2217,ὅτε
522,100168771,fair-tressed,2217,δὴ
523,100168772,third,2217,τρίτον
524,100168773,day,2217,ἦμαρ
525,100168774,Dawn,2217,ἐυπλόκαμος
526,100168775,had completed,2217,τέλεσ’
527,100168778,masts,2217,ἱστοὺς
528,100168779,having set up,2217,στησάμενοι
529,100168780,up,2217,ἀνά
530,100168781,and,2217,θ’
531,100168782,sails,2217,ἱστία
532,100168783,white,2217,λεύκ’
533,100168784,hoisted,2217,ἐρύσαντες
534,100168785,remained,2217,ἥμεθα
535,100168787,there,2217,τὰς
536,100168788,and,2217,δ’
537,100168789,wind,2217,ἄνεμός
538,100168790,and,2217,τε
539,100168791,helmsmen,2217,κυβερνῆταί
540,100168792,and,2217,τ’
541,100168793,guided,2217,ἴθυνον
542,100168787,them,2217,τὰς
543,100168795,And,2218,καί
544,100168796,even,2218,νύ
545,100168797,would,2218,κεν
546,100168798,tested,2218,ἀσκηθὴς
547,100168799,have come,2218,ἱκόμην
548,100168800,to,2218,ἐς
549,100168801,native,2218,πατρίδα
550,100168802,land,2218,γαῖαν
551,100168804,But,2219,ἀλλά
552,100168806,wave,2219,κῦμα
553,100168807,current,2219,ῥόος
554,100168809,bent,2219,περιγνάμπτοντα
555,100168810,Malea,2219,Μάλειαν
556,100168812,North Wind,2219,Βορέης
557,100168813,drove,2219,ἀπέωσε
558,100168815,struck,2219,παρέπλαγξεν
559,100168817,Cythera,2219,Κυθήρων
560,100168819,From,2220,ἔνθεν
561,100168820,there,2220,δ’
562,100168821,for,2220,ἐννῆμαρ
563,100168821,nine,2220,ἐννῆμαρ
564,100168821,days,2220,ἐννῆμαρ
565,100168822,I,2220,φερόμην
566,100168822,was,2220,φερόμην
567,100168822,carried,2220,φερόμην
568,100168823,destructive,2220,ὀλοοῖς
569,100168824,winds,2220,ἀνέμοισιν
570,100168825,sea,2220,πόντον
571,100168826,over,2220,ἐπ’
572,100168827,fishy,2220,ἰχθυόεντα
573,100168829,However,2221,ἀτὰρ
574,100168830,tenth,2221,δεκάτῃ
575,100168831,landed,2221,ἐπέβημεν
576,100168832,land,2221,γαίης
577,100168833,Lotus-eaters,2221,Λωτοφάγων
578,100168835,those,2221,οἵ
579,100168837,flower-like,2221,ἄνθινον
580,100168838,food,2221,εἶδαρ
581,100168839,eat,2221,ἔδουσιν
582,100168841,There,2222,ἔνθα
583,100168842,we,2222,δ’
584,100168843,onto,2222,ἐπ’
585,100168844,the mainland,2222,ἠπείρου
586,100168845,stepped,2222,βῆμεν
587,100168846,and,2222,καὶ
588,100168847,drew,2222,ἀφυσσάμεθ’
589,100168848,water,2222,ὕδωρ
590,100168850,quickly,2222,αἶψα
591,100168851,but,2222,δὲ
592,100168857,companions,2222,ἑταῖροι
593,100168852,meal,2222,δεῖπνον
594,100168853,took,2222,ἕλοντο
595,100168854,swift,2222,θοῇς
596,100168855,beside,2222,παρὰ
597,100168856,ships,2222,νηυσὶν
598,100168859,But,2223,αὐτὰρ
599,100168860,after,2223,ἐπεὶ
600,100168861,eaten,2223,σίτοιό
601,100168862,and,2223,τ’
602,100168863,eaten,2223,ἐπασσάμεθ’
603,100168864,and,2223,ἠδὲ
604,100168865,drunk,2223,ποτῆτος
605,100168867,then,2223,δὴ
606,100168869,I,2223,ἐγὼν
607,100168870,companions,2223,ἑτάρους
608,100168871,sent,2223,προΐειν
609,100168872,inquire,2223,πεύθεσθαι
610,100168873,going,2223,ἰόντας
611,100168875,who,2223,οἵ
612,100168876,some,2223,τινες
613,100168877,men,2223,ἀνέρες
614,100168878,were,2223,εἶεν
615,100168879,on,2223,ἐπὶ
616,100168880,land,2223,χθονὶ
617,100168881,bread,2223,σῖτον
618,100168882,eating,2223,ἔδοντες
619,100168884,two,2223,δύω
620,100168887,third,2223,τρίτατον
621,100168888,herald,2223,κήρυχ’
622,100168889,bound,2223,ἅμ’
623,100168890,bound,2223,ὀπάσσας
624,100168893,But,2224,δ’
625,100168892,they,2224,οἱ
626,100168894,quickly,2224,αἶψ’
627,100168895,departing,2224,οἰχόμενοι
628,100168896,mingled,2224,μίγεν
629,100168897,men,2224,ἀνδράσι
630,100168898,Lotus-eating,2224,Λωτοφάγοισιν
631,100168900,not,2225,οὐ
632,100168901,And,2225,-δ’
633,100168903,Lotus-eaters,2225,Λωτοφάγοι
634,100168904,intend,2225,μήδονθ’
635,100168906,destruction,2225,ὄλεθρον
636,100168907,our,2225,ἡμετέροις
637,100168905,companions,2225,ἑτάροισιν
638,100168909,but,2225,ἀλλά
639,100168910,them,2225,σφι
640,100168911,gave,2225,δόσαν
641,100168912,lotus,2225,λωτοῖο
642,100168913,taste,2225,πάσασθαι
643,100168915,Of,2226,τῶν
644,100168916,these,2226,δ’
645,100168917,whoever,2226,ὅς
646,100168918,,2226,τις
647,100168919,lotus,2226,λωτοῖο
648,100168920,taste,2226,φάγοι
649,100168921,honey-sweet,2226,μελιηδέα
650,100168922,fruit,2226,καρπόν
651,100168924,no,2226,οὐκέτ’
652,100168925,bring,2226,ἀπαγγεῖλαι
653,100168926,back,2226,πάλιν
654,100168927,wished,2226,ἤθελεν
655,100168928,no,2226,οὐ
656,100168929,to,2226,-δὲ
657,100168930,return,2226,νέεσθαι
658,100168932,rather,2226,ἀλλ’
659,100168933,there,2226,αὐτοῦ
660,100168934,wished,2226,βούλοντο
661,100168935,with,2226,μετ’
662,100168936,men,2226,ἀνδράσι
663,100168937,Lotus-eating,2226,Λωτοφάγοισι
664,100168938,lotus,2226,λωτὸν
665,100168939,picking,2226,ἐρεπτόμενοι
666,100168940,remain,2226,μενέμεν
667,100168941,return,2226,νόστου
668,100168943,forget,2226,λαθέσθαι
669,100168945,These men,2227,τοὺς
670,100168947,I,2227,ἐγὼν
671,100168950,led,2227,ἄγον
672,100168951,weeping,2227,κλαίοντας
673,100168948,to,2227,ἐπὶ
674,100168949,ships,2227,νῆας
675,100168952,by compulsion,2227,ἀνάγκῃ
676,100168960,having hauled,2227,δῆσα
677,100168961,them,2227,ἐρύσσας
678,100168958,under,2227,ὑπὸ
679,100168959,the yokes,2227,ζυγὰ
680,100168961,and fastened,2227,ἐρύσσας
681,100168956,in,2227,ἐνὶ
682,100168957,hollow,2227,γλαφυρῇσιν
683,100168954,ships,2227,νηυσὶ
684,100168963,But,2228,αὐτὰρ
685,100168964,the,2228,τοὺς
686,100168965,others,2228,ἄλλους
687,100168966,urged,2228,κελόμην
688,100168967,eager,2228,ἐρίηρας
689,100168968,companions,2228,ἑταίρους
690,100168969,hasten,2228,σπερχομένους
691,100168970,ships,2228,νηῶν
692,100168971,board,2228,ἐπιβαινέμεν
693,100168972,swift,2228,ὠκειάων
694,100168974,lest,2228,μή
695,100168976,someone,2228,τις
696,100168978,eaten,2228,φαγὼν
697,100168977,lotus,2228,λωτοῖο
698,100168980,forget,2228,λάθηται
699,100168979,return,2228,νόστοιο
700,100168999,From,2230,ἔνθεν
701,100169000,there,2230,δὲ
702,100169002,we,2230,πλέομεν
703,100169002,sailed,2230,πλέομεν
704,100169003,untroubled,2230,ἀκαχήμενοι
705,100169004,hearts,2230,ἦτορ
706,100169007,And,2231,δ’
707,100169012,we came,2231,ἱκόμεθ’
708,100169008,to,2231,ἐς
709,100169009,land,2231,γαῖαν
710,100169006,Cyclopes,2231,Κυκλώπων
711,100169010,arrogant,2231,ὑπερφιάλων
712,100169011,lawless,2231,ἀθεμίστων
713,100169014,who,2231,οἵ
714,100169017,relying,2231,πεποιθότες
715,100169016,gods,2231,θεοῖσι
716,100169018,immortal,2231,ἀθανάτοισιν
717,100169019,neither,2231,οὔ
718,100169020,neither,2231,-τε
719,100169021,plant,2231,φυτεύουσιν
720,100169023,crops,2231,φυτὸν
721,100169022,hands,2231,χερσὶν
722,100169024,nor,2231,οὔ
723,100169025,nor,2231,-τ’
724,100169026,plough,2231,ἀρόωσιν
725,100169028,but,2231,ἀλλὰ
726,100169034,all,2231,πάντα
727,100169035,grow,2231,φύονται
728,100169031,wild,2231,ἄσπαρτα
729,100169033,unploughed,2231,ἀνήροτα
730,100169050,them,2231,σφιν
731,100169037,wheat,2231,πυροὶ
732,100169038,and,2231,καὶ
