,greek_id,english_word,sent_id,greek_word,alignments
99,102427006,oligarchy,5,ὀλιγαρχίᾳ,
100,102427019,so that,5,ὥστε,
101,102427021,worst,5,χείριστον,
102,102427022,of,5,τῶν,
103,102427023,them,5,αὐτῶν,
104,102427024,happen,5,τυγχάνειν,
105,102427026,best,5,βελτίστῳ,
106,102427028,Thus,6,οὕτως,
107,102427030,men,6,ὦ,
108,102427031,men,6,ἄνδρες,
109,102427036,all,6,ἅπαντες,
110,102427037,people,6,ἄνθρωποι,
111,102427039,consider,6,ἡγοῦνται,
112,102427033,this,6,ταύτην,
113,102427034,the,6,τὴν,
114,102427035,insolence,6,ὕβριν,
115,102427038,terrible,6,δεινοτάτην,
116,102427043,Therefore,7,οὖν,
117,102427041,concerning,7,περὶ,
118,102427044,the,7,τοῦ,
119,102427045,magnitude,7,μεγέθους,
120,102427046,the,7,τῆς,
121,102427047,penalty,7,ζημίας,
122,102427050,believe,7,νομίζω,
123,102427048,all,7,ἅπαντας,
124,102427049,you,7,ὑμᾶς,
125,102427052,same,7,αὐτὴν,
126,102427053,opinion,7,διάνοιαν,
127,102427056,and,7,καὶ,
128,102427057,no,7,οὐδένα,
129,102427058,so,7,οὕτως,
130,102427059,indifferent,7,ὀλιγώρως,
131,102427060,as,7,διακεῖσθαι,
132,102427063,think,7,οἴεται,
133,102427064,ought,7,δεῖν,
134,102427066,obtain,7,τυγχάνειν,
135,102427065,forgiveness,7,συγγνώμης,
136,102427068,slight,7,μικρᾶς,
137,102427069,penalty,7,ζημίας,
138,102427067,or,7,ἢ,
139,102427071,considers,7,ἡγεῖται,
140,102427072,those,7,τοὺς,
141,102427073,responsible,7,τῶν,
142,102427076,for,7,αἰτίους,
143,102427074,such,7,τοιούτων,
144,102427075,deeds,7,ἔργων,
145,102427070,worthy,7,ἀξίους,
146,102427078,think,8,ἡγοῦμαι,
147,102427079,that,8,δέ,
148,102427081,men,8,ὦ,
149,102427082,jury,8,ἄνδρες,
150,102427084,this,8,τοῦτό,
151,102427085,I,8,με,
152,102427086,must,8,δεῖν,
153,102427087,demonstrate,8,ἐπιδεῖξαι,
154,102427089,that,8,ὡς,
155,102427090,committed,8,ἐμοίχευεν,
156,102427091,Eratosthenes,8,Ἐρατοσθένης,
157,102427090,adultery,8,ἐμοίχευεν,
158,102427092,with,8,τὴν,
159,102427093,my,8,γυναῖκα,
160,102427095,wife,8,ἐμὴν,
161,102427096,and,8,καὶ,
162,102427097,her,8,ἐκείνην,
163,102427099,destroyed,8,διέφθειρε,
164,102427106,and,8,καὶ,
165,102427105,dishonored,8,ᾔσχυνε,
166,102427101,my,8,τοὺς,
167,102427102,children,8,παῖδας,
168,102427106,and,8,καὶ,
169,102427109,insulted,8,ὕβρισεν,
170,102427107,me,8,ἐμὲ,
171,102427108,personally,8,αὐτὸν,
172,102427115,when,8,εἰσιών,
173,102427110,he,8,εἰς,
174,102427111,entered,8,τὴν,
175,102427112,my,8,οἰκίαν,
176,102427114,house,8,ἐμὴν,
177,102427117,and,8,καὶ,
178,102427124,there,8,οὐδεμία,
179,102427125,was,8,ἦν,
180,102427120,no,8,ἔχθρα,
181,102427121,hostility,8,ἐμοὶ,
182,102427122,between,8,καὶ,
183,102427121,me,8,ἐμοὶ,
184,102427122,and,8,καὶ,
185,102427123,him,8,ἐκείνῳ,
186,102427126,except,8,πλὴν,
187,102427127,this,8,ταύτης,
188,102427129,nor,8,οὔ,
189,102427133,did,8,ἔπραξα,
190,102427134,I,8,ταῦτα,
191,102427134,do,8,ταῦτα,
192,102427134,these,8,ταῦτα,
193,102427136,things,8,ἵνα,
194,102427132,for,8,ἕνεκα,
195,102427131,the,8,χρημάτων,
196,102427131,sake,8,χρημάτων,
197,102427131,of,8,χρημάτων,
198,102427131,money,8,χρημάτων,
199,102427136,in,8,ἵνα,
200,102427140,order,8,γένωμαι,
201,102427137,to,8,πλούσιος,
202,102427140,become,8,γένωμαι,
203,102427137,rich,8,πλούσιος,
204,102427138,from,8,ἐκ,
205,102427139,poor,8,πένητος,
206,102427142,nor,8,οὔ,
207,102427145,for,8,κέρδους,
208,102427144,any,8,ἄλλου,
209,102427144,other,8,ἄλλου,
210,102427145,gain,8,κέρδους,
211,102427146,none,8,οὐδενὸς,
212,102427147,except,8,πλὴν,
213,102427152,the,8,τιμωρίας,
214,102427152,punishment,8,τιμωρίας,
215,102427149,according,8,κατὰ,
216,102427149,to,8,κατὰ,
217,102427150,the,8,τοὺς,
218,102427151,laws,8,νόμους,
219,102427154,I,9,ἐγὼ,
220,102427155,therefore,9,τοίνυν,
221,102427156,from,9,ἐξ,
222,102427157,the,9,ἀρχῆς,
223,102427158,you,9,ὑμῖν,
224,102427159,all,9,ἅπαντα,
225,102427160,show,9,ἐπιδείξω,
226,102427161,my,9,τὰ,
227,102427162,my,9,ἐμαυτοῦ,
228,102427163,affairs,9,πράγματα,
229,102427165,nothing,9,οὐδὲν,
230,102427166,omitting,9,παραλείπων,
231,102427168,but,9,ἀλλὰ,
232,102427169,speaking,9,λέγων,
233,102427170,these,9,τα-,
234,102427171,things,9,τἀληθῆ,
235,102427173,this,10,ταύτην,
236,102427174,For,10,γὰρ,
237,102427175,my,10,ἐμαυτῷ,
238,102427176,only,10,μόνην,
239,102427177,consider,10,ἡγοῦμαι,
240,102427178,salvation,10,σωτηρίαν,
241,102427180,if,10,ἐὰν,
242,102427181,you,10,ὑμῖν,
243,102427182,tell,10,εἰπεῖν,
244,102427183,everything,10,ἅπαντα,
245,102427184,able,10,δυνηθῶ,
246,102427185,that,10,τὰ,
247,102427186,been,10,πεπραγμένα,
248,102427188,I,11,ἐγὼ,
249,102427189,For,11,γάρ,
250,102427191,O,11,ὦ,
251,102427192,Athenians,11,Ἀθηναῖοι,
252,102427194,since,11,ἐπειδὴ,
253,102427195,seemed,11,ἔδοξέ,
254,102427196,me,11,μοι,
255,102427197,to marry,11,γῆμαι,
256,102427198,and,11,καὶ,
257,102427200,I brought,11,ἠγαγόμην,
258,102427199,a wife,11,γυναῖκα,
259,102427201,into,11,εἰς,
260,102427202,my,11,τὴν,
261,102427203,house,11,οἰκίαν,
262,102427210,I conducted myself,11,διεκείμην,
263,102427206,during,11,μὲν,
264,102427205,the,11,τὸν,
265,102427207,rest,11,ἄλλον,
266,102427208,of the time,11,χρόνον,
267,102427209,in such a way,11,οὕτω,
268,102427211,that,11,ὥστε,
269,102427212,I neither,11,μή,
270,102427213,nor,11,-τε,
271,102427214,annoyed,11,λυπεῖν,
272,102427215,nor,11,μή,
273,102427216,was,11,-τε,
274,102427217,excessively,11,λίαν,
275,102427218,present,11,ἐπ’,
276,102427219,with her,11,ἐκείνῃ,
277,102427220,in,11,εἶναι,
278,102427221,whatever,11,ὅ,
279,102427222,she,11,τι,
280,102427223,wished,11,ἂν,
281,102427224,to do,11,ἐθέλῃ,
282,102427225,to do,11,ποιεῖν,
283,102427227,I kept watch,11,ἐφύλαττόν,
284,102427228,as well,11,τε,
285,102427229,as,11,ὡς,
286,102427230,possible,11,οἷόν,
287,102427231,and,11,τε,
288,102427232,was,11,ἦν,
289,102427234,and,11,καὶ,
290,102427235,I paid attention,11,προσεῖχον,
291,102427236,just,11,τὸν,
292,102427237,as,11,νοῦν,
293,102427238,was,11,ὥσπερ,
294,102427239,fitting,11,εἰκὸς,
295,102427240,was,11,ἦν,
296,102427242,when,12,ἐπειδὴ,
297,102427243,But,12,δέ,
298,102427244,to me,12,μοι,
299,102427245,child,12,παιδίον,
300,102427246,was born,12,γίγνεται,
301,102427248,trusted,12,ἐπίστευον,
302,102427249,already,12,ἤδη,
303,102427250,and,12,καὶ,
304,102427251,everything,12,πάντα,
305,102427252,of,12,τὰ,
306,102427253,mine,12,ἐμαυτοῦ,
307,102427254,her,12,ἐκείνῃ,
308,102427255,handed over,12,παρέδωκα,
309,102427257,considering,12,ἡγούμενος,
310,102427258,this,12,ταύτην,
311,102427259,intimacy,12,οἰκειότητα,
312,102427260,greatest,12,μεγίστην,
313,102427261,to be,12,εἶναι,
314,102427263,in,13,ἐν,
315,102427264,Therefore,13,μὲν,
316,102427265,Therefore,13,οὖν,
317,102427266,the,13,τῷ,
318,102427267,first,13,πρώτῳ,
319,102427268,period,13,χρόνῳ,
320,102427270,Athenians,13,ὦ,
321,102427271,Athenians,13,Ἀθηναῖοι,
322,102427273,of all,13,πασῶν,
323,102427274,was,13,ἦν,
324,102427275,best,13,βελτίστη,
325,102427277,For,14,καὶ,
326,102427278,she,14,γὰρ,
327,102427279,steward,14,οἰκονόμος,
328,102427280,capable,14,δεινὴ,
329,102427281,",",14,καὶ,
330,102427282,thrifty,14,φειδωλὸς,
331,102427283,good,14,ἀγαθὴ,
332,102427284,and,14,καὶ,
333,102427285,with,14,ἀκριβῶς,
334,102427286,precision,14,πάντα,
335,102427287,manages,14,διοικοῦσα,
336,102427286,everything,14,πάντα,
337,102427289,when,15,ἐπειδὴ,
338,102427290,And,15,δέ,
339,102427291,my,15,μοι,
340,102427292,mother,15,ἡ,
341,102427293,mother,15,μήτηρ,
342,102427294,died,15,ἐτελεύτησε,
343,102427296,all,15,πάντων,
344,102427297,of,15,τῶν,
345,102427298,troubles,15,κακῶν,
346,102427299,passed away,15,ἀποθανοῦσα,
347,102427300,cause,15,αἰτία,
348,102427301,my,15,μοι,
349,102427302,became,15,γεγένηται,
350,102427304,For,16,ἐπ’,
351,102427306,when,16,γὰρ,
352,102427310,my,16,ἐμὴ,
353,102427311,wife,16,γυνὴ,
354,102427308,followed,16,ἀκολουθήσασα,
355,102427307,her,16,αὐτῇ,
356,102427305,to the funeral,16,ἐκφορὰν,
357,102427307,she,16,αὐτῇ,
358,102427316,was seen,16,ὀφθεῖσα,
359,102427313,this,16,τούτου,
360,102427315,man,16,ἀνθρώπου,
361,102427318,by time,16,χρόνῳ,
362,102427319,was corrupted,16,διαφθείρεται,
363,102427322,For,17,γὰρ,
364,102427321,while,17,ἐπιτηρῶν,
365,102427323,the,17,τὴν,
366,102427324,servant,17,θεράπαιναν,
367,102427329,walking,17,βαδίζουσαν,
368,102427325,girl,17,τὴν,
369,102427326,toward,17,εἰς,
370,102427327,the,17,τὴν,
371,102427328,marketplace,17,ἀγορὰν,
372,102427330,and,17,καὶ,
373,102427332,offering,17,προσφέρων,
374,102427331,her,17,λόγους,
375,102427333,destroyed,17,ἀπώλεσεν,
376,102427334,her,17,αὐτήν,
377,102427336,First,18,πρῶτον,
378,102427337,then,18,μὲν,
379,102427338,then,18,οὖν,
380,102427340,gentlemen,18,ὦ,
381,102427341,gentlemen,18,ἄνδρες,
382,102427344,must,18,δεῖ,
383,102427345,relate,18,γὰρ,
384,102427346,also,18,καὶ,
385,102427347,this,18,ταῦθ’,
386,102427348,you,18,ὑμῖν,
387,102427349,relate,18,διηγήσασθαι,
388,102427351,house,18,οἰκίδιον,
389,102427352,have,18,ἔστι,
390,102427353,have,18,μοι,
391,102427354,double,18,διπλοῦν,
392,102427356,equal,18,ἴσα,
393,102427357,having,18,ἔχον,
394,102427358,part,18,τὰ,
395,102427359,upper,18,ἄνω,
396,102427360,part,18,τοῖς,
397,102427361,lower,18,κάτω,
398,102427362,in accordance with,18,κατὰ,
399,102427363,quarters,18,τὴν,
400,102427364,quarters,18,γυναικωνῖτιν,
401,102427365,and,18,καὶ,
402,102427366,in accordance with,18,κατὰ,
403,102427367,quarters,18,τὴν,
404,102427368,quarters,18,ἀνδρωνῖτιν,
405,102427370,when,19,ἐπειδὴ,
406,102427371,And,19,δὲ,
407,102427372,the,19,τὸ,
408,102427373,child,19,παιδίον,
409,102427374,born,19,ἐγένετο,
410,102427375,to us,19,ἡμῖν,
411,102427377,his,19,ἡ,
412,102427378,mother,19,μήτηρ,
413,102427379,him,19,αὐτὸ,
414,102427380,breastfed,19,ἐθήλαζεν,
415,102427382,So,20,ἵνα,
416,102427383,that,20,δὲ,
417,102427386,whenever,20,ὁπότε,
418,102427388,it,20,δέοι,
419,102427387,was,20,λοῦσθαι,
420,102427388,necessary,20,δέοι,
421,102427387,to,20,λοῦσθαι,
422,102427387,bathe,20,λοῦσθαι,
423,102427384,not,20,μή,
424,102427390,run,20,κινδυνεύῃ,
425,102427390,the,20,κινδυνεύῃ,
426,102427390,risk,20,κινδυνεύῃ,
427,102427391,of,20,κατὰ,
428,102427391,falling,20,κατὰ,
429,102427391,down,20,κατὰ,
430,102427392,the,20,τῆς,
431,102427393,ladder,20,κλίμακος,
432,102427394,while,20,καταβαίνουσα,
433,102427394,descending,20,καταβαίνουσα,
434,102427396,I,20,ἐγὼ,
435,102427399,used,20,διῃτώμην,
436,102427399,to,20,διῃτώμην,
437,102427399,stay,20,διῃτώμην,
438,102427398,upstairs,20,ἄνω,
439,102427403,while,20,γυναῖκες,
440,102427403,the,20,γυναῖκες,
441,102427403,women,20,γυναῖκες,
442,102427403,stayed,20,γυναῖκες,
443,102427404,downstairs,20,κάτω,
444,102427406,And,21,καὶ,
445,102427407,thus,21,οὕτως,
446,102427408,already,21,ἤδη,
447,102427409,accustomed,21,συνειθισμένον,
448,102427410,was,21,ἦν,
449,102427412,that,21,ὥστε,
450,102427413,often,21,πολλάκις,
451,102427414,she,21,ἡ,
452,102427415,she,21,γυνὴ,
453,102427416,went,21,ἀπῄει,
454,102427417,downstairs,21,κάτω,
455,102427418,to sleep,21,καθευδήσουσα,
456,102427419,as if,21,ὡς,
457,102427420,the,21,τὸ,
458,102427421,child,21,παιδίον,
459,102427423,so that,21,ἵνα,
460,102427424,she,21,τὸν,
461,102427425,her breast,21,τιτθὸν,
462,102427426,him,21,αὐτῷ,
463,102427427,give,21,διδῷ,
464,102427428,and,21,καὶ,
465,102427429,not,21,μὴ,
466,102427430,cry out,21,βοᾷ,
467,102427432,And,22,καὶ,
468,102427433,this,22,ταῦτα,
469,102427434,long,22,πολὺν,
470,102427435,time,22,χρόνον,
471,102427436,way,22,οὕτως,
472,102427437,went on,22,ἐγίγνετο,
473,102427439,and,22,καὶ,
474,102427440,I,22,ἐγὼ,
475,102427441,never,22,οὐδέποτε,
476,102427442,suspected,22,ὑπώπτευσα,
477,102427444,rather,22,ἀλλ’,
478,102427445,so,22,οὕτως,
479,102427446,foolish,22,ἠλιθίως,
480,102427447,was,22,διεκείμην,
481,102427449,that,22,ὥστε,
482,102427450,thought,22,ᾤμην,
483,102427451,my,22,τὴν,
484,102427452,wife,22,ἐμαυτοῦ,
485,102427455,most self-controlled,22,σωφρονεστάτην,
486,102427456,was,22,εἶναι,
487,102427454,of all,22,πασῶν,
488,102427457,the,22,τῶν,
489,102427458,women,22,ἐν,
490,102427459,in,22,τῇ,
491,102427460,city,22,πόλει,
492,102427496,For,24,γὰρ,
493,102427495,the,24,ὁ,
494,102427497,man,24,ἄνθρωπος,
495,102427499,was,24,ἦν,
496,102427498,inside,24,ἔνδον,
497,102427502,For,25,γὰρ,
498,102427501,later,25,ὕστερον,
499,102427504,I learned,25,ἐπυθόμην,
500,102427503,everything,25,ἅπαντα,
501,102427506,And,26,καὶ,
502,102427507,I,26,ἐγὼ,
503,102427511,ordered,26,ἐκέλευον,
504,102427508,her,26,τὴν,
505,102427509,to,26,γυναῖκα,
506,102427510,leave,26,ἀπιέναι,
507,102427512,and,26,καὶ,
508,102427513,to,26,δοῦναι,
509,102427514,the,26,τῷ,
510,102427515,child,26,παιδίῳ,
511,102427516,the,26,τὸν,
512,102427517,breast,26,τιτθόν,
513,102427519,so,26,ἵνα,
514,102427520,that,26,παύσηται,
515,102427520,might,26,παύσηται,
516,102427521,stop,26,κλᾶον,
517,102427521,crying,26,κλᾶον,
518,102427524,But,27,δὲ,
519,102427525,at,27,τὸ,
520,102427526,first,27,μὲν,
521,102427523,she,27,ἡ,
522,102427527,first,27,πρῶτον,
523,102427528,not,27,οὐκ,
524,102427529,wish,27,ἤθελεν,
525,102427531,as,27,ὡς,
526,102427532,would,27,ἂν,
527,102427533,glad,27,ἀσμένη,
528,102427534,me,27,με,
529,102427535,see,27,ἑωρακυῖα,
530,102427536,come,27,ἥκοντα,
531,102427537,after,27,διὰ,
532,102427538,time,27,χρόνου,
533,102427540,since,28,ἐπειδὴ,
534,102427541,But,28,δὲ,
535,102427542,I,28,ἐγὼ,
536,102427543,was angry,28,ὠργιζόμην,
537,102427544,and,28,καὶ,
538,102427545,ordered,28,ἐκέλευον,
539,102427546,her,28,αὐτὴν,
540,102427547,leave,28,ἀπιέναι,
541,102427550,that,28,ἵνα,
542,102427551,you,28,σύ,
543,102427554,said,28,ἔφη,
544,102427556,try,28,πειρᾷς,
545,102427557,here,28,ἐνταῦθα,
546,102427558,the,28,τὴν,
547,102427559,girl,28,παιδίσκην,
548,102427561,And,29,καὶ,
549,102427562,earlier,29,πρότερον,
550,102427563,even,29,δὲ,
551,102427564,while,29,μεθύων,
552,102427565,dragged,29,εἷλκες,
553,102427566,her,29,αὐτήν,
554,102427569,And,30,κα-,
555,102427570,as for me,30,κἀγὼ,
556,102427571,I,30,μὲν,
557,102427572,was laughing,30,ἐγέλων,
558,102427574,she,30,ἐκείνη,
559,102427575,but,30,δὲ,
560,102427576,rising,30,ἀναστᾶσα,
561,102427577,and,30,καὶ,
562,102427578,walking,30,ἀπιοῦσα,
563,102427579,put,30,προστίθησι,
564,102427580,her,30,τὴν,
565,102427581,hand,30,θύραν,
566,102427583,pretending,30,προσποιουμένη,
567,102427584,to play,30,παίζειν,
568,102427586,and,30,καὶ,
569,102427588,the,30,κλεῖν,
570,102427589,pulled,30,ἐφέλκεται,
571,102427590,key,30,.,
572,102427591,And,31,κα-,
573,102427592,I,31,κἀγὼ,
574,102427593,of these things,31,τούτων,
575,102427594,nothing,31,οὐδὲν,
576,102427595,having thought,31,ἐνθυμούμενος,
577,102427596,nor,31,οὐ,
578,102427597,nor,31,-δ’,
579,102427598,suspecting,31,ὑπονοῶν,
580,102427599,went to bed,31,ἐκάθευδον,
581,102427600,happy,31,ἄσμενος,
582,102427602,having come,31,ἥκων,
583,102427603,from,31,ἐξ,
584,102427604,the field,31,ἀγροῦ,
585,102427607,But,32,δὲ,
586,102427606,when,32,ἐπειδὴ,
587,102427608,was,32,ἦν,
588,102427610,day,32,ἡμέραν,
589,102427612,came,32,ἧκεν,
590,102427613,she,32,ἐκείνη,
591,102427614,and,32,καὶ,
592,102427615,the,32,τὴν,
593,102427616,door,32,θύραν,
594,102427617,opened,32,ἀνέῳξεν,
595,102427619,asked,33,ἐρομένου,
596,102427620,but,33,δέ,
597,102427621,I,33,μου,
598,102427622,what,33,τί,
599,102427623,the,33,αἱ,
600,102427624,doors,33,θύραι,
601,102427625,at night,33,νύκτωρ,
602,102427626,were making noise,33,ψοφοῖεν,
603,102427628,said,33,ἔφασκε,
604,102427629,the,33,τὸν,
605,102427630,lamp,33,λύχνον,
606,102427631,extinguished,33,ἀποσβεσθῆναι,
607,102427633,beside,33,παρὰ,
608,102427635,child,33,παιδίῳ,
609,102427637,then,33,εἶτα,
610,102427638,light,33,ἐκ,
611,102427639,from,33,τῶν,
612,102427640,neighbors,33,γειτόνων,
613,102427643,was silent,34,ἐσιώπων,
614,102427644,I,34,ἐγὼ,
615,102427645,and,34,καὶ,
616,102427644,I,34,ἐγὼ,
617,102427649,held the opinion,34,ἡγούμην,
618,102427646,that these things,34,ταῦτα,
619,102427647,were so,34,οὕτως,
620,102427648,were,34,ἔχειν,
621,102427651,seemed,35,ἔδοξε,
622,102427652,good,35,δέ,
623,102427653,to me,35,μοι,
624,102427655,O,35,ὦ,
625,102427656,men,35,ἄνδρες,
626,102427658,a,35,τὸ,
627,102427659,mask,35,πρόσωπον,
628,102427660,put on,35,ἐψιμυθιῶσθαι,
629,102427662,my,35,τοῦ,
630,102427663,brother,35,ἀδελφοῦ,
631,102427664,died,35,τεθνεῶτος,
632,102427665,not yet,35,οὔπω,
633,102427666,thirty,35,τριάκονθ’,
634,102427667,days,35,ἡμέρας,
635,102427669,However,36,ὅμως,
636,102427670,not,36,δ’,
637,102427671,not,36,οὐ,
638,102427672,at all,36,-δ’,
639,102427673,anything,36,οὕτως,
640,102427674,anything,36,οὐδὲν,
641,102427675,having said,36,εἰπὼν,
642,102427676,about,36,περὶ,
643,102427677,the,36,τοῦ,
644,102427678,matter,36,πράγματος,
645,102427679,went,36,ἐξελθὼν,
646,102427680,went,36,ᾠχόμην,
647,102427681,outside,36,ἔξω,
648,102427682,silence,36,σιωπῇ,
649,102427684,After,37,μετὰ,
650,102427685,things,37,δὲ,
651,102427686,these,37,ταῦτα,
652,102427688,men,37,ὦ,
653,102427691,time,37,χρόνου,
654,102427692,with,37,μεταξὺ,
655,102427693,having passed,37,διαγενομένου,
656,102427695,I,37,ἐμοῦ,
657,102427696,far,37,πολὺ,
658,102427697,left,37,ἀπολελειμμένου,
659,102427698,in,37,τῶν,
660,102427699,my,37,ἐμαυτοῦ,
661,102427700,troubles,37,κακῶν,
662,102427702,approached,37,προσέρχεταί,
663,102427703,me,37,μοί,
664,102427704,an,37,τις,
665,102427705,old,37,πρεσβῦτις,
666,102427706,woman,37,ἄνθρωπος,
667,102427709,woman,37,γυναικὸς,
668,102427710,sent,37,ὑποπεμφθεῖσα,
669,102427711,who,37,ἣν,
670,102427712,he,37,ἐκεῖνος,
671,102427713,was committing adultery with,37,ἐμοίχευεν,
672,102427715,as,37,ὡς,
673,102427716,I,37,ἐγὼ,
674,102427717,later,37,ὕστερον,
675,102427718,heard,37,ἤκουον,
676,102427720,She,38,αὕτη,
677,102427722,being,38,ὀργιζομένη,
678,102427724,wronged,38,ἀδικεῖσθαι,
679,102427725,believing,38,νομίζουσα,
680,102427727,because,38,ὅτι,
681,102427728,no,38,οὐκέτι,
682,102427729,same,38,ὁμοίως,
683,102427730,visited,38,ἐφοίτα,
684,102427732,her,38,αὐτήν,
685,102427734,kept,38,ἐφύλαττεν,
686,102427735,until,38,ἕως,
687,102427736,discovered,38,ἐξηῦρεν,
688,102427737,what,38,ὅ,
689,102427741,cause,38,αἴτιον,
690,102427739,was,38,εἴη,
691,102427744,So,39,οὖν,
692,102427743,approaching,39,προσελθοῦσα,
693,102427745,me,39,μοι,
694,102427746,closely,39,ἐγγὺς,
695,102427747,a,39,ἡ,
696,102427748,woman,39,ἄνθρωπος,
697,102427749,who,39,τῆς,
698,102427750,was guarding,39,οἰκίας,
699,102427751,my,39,τῆς,
700,102427752,house,39,ἐμῆς,
701,102427758,said,39,ἔφη,
702,102427756,dear,39,εὐφίλητε,
703,102427756,woman,39,εὐφίλητε,
704,102427764,suppose,39,νόμιζε,
705,102427760,not,39,μηδεμιᾷ,
706,102427760,any,39,μηδεμιᾷ,
707,102427761,curiosity,39,πολυπραγμοσύνῃ,
708,102427762,came,39,προσεληλυθέναι,
709,102427765,to,39,πρὸς,
710,102427766,you,39,σέ,
711,102427771,For,40,γὰρ,
712,102427770,the,40,ὁ,
713,102427772,man,40,ἀνὴρ,
714,102427773,who,40,ὁ,
715,102427774,acting,40,ὑβρίζων,
716,102427775,outrageously,40,εἰς,
717,102427776,toward,40,σὲ,
718,102427777,and,40,καὶ,
719,102427778,your,40,τὴν,
720,102427779,wife,40,σὴν,
721,102427781,enemy,40,ἐχθρὸς,
722,102427782,was,40,ὢν,
723,102427783,our,40,ἡμῖν,
724,102427784,turns out to be,40,τυγχάνει,
725,102427786,If,41,ἐὰν,
726,102427787,then,41,οὖν,
727,102427788,catch,41,λάβῃς,
728,102427789,the,41,τὴν,
729,102427790,servant,41,θεράπαιναν,
730,102427791,girl,41,τὴν,
731,102427794,walking,41,βαδίζουσαν,
732,102427792,to,41,εἰς,
733,102427793,the,41,ἀγορὰν,
734,102427793,marketplace,41,ἀγορὰν,
735,102427795,and,41,καὶ,
736,102427796,serving,41,διακονοῦσαν,
737,102427797,you,41,ὑμῖν,
738,102427798,and,41,καὶ,
739,102427799,torture,41,βασανίσῃς,
740,102427801,everything,41,ἅπαντα,
741,102427802,you,41,πεύσῃ,
742,102427802,will learn,41,πεύσῃ,
743,102427807,said,42,ἔφη,
744,102427809,Eratosthenes,42,Ἐρατοσθένης,
745,102427810,of,42,Ὀῆθεν,
746,102427811,He,42,ὁ,
