,greek_id,greek_word,gloss,sent_id
95,100880849,τε,and,2
96,100880850,ἄλλῃ,other,2
97,100880851,ἐσαπικνέεσθαι,to arrive,2
98,100880852,καὶ,and,2
99,100880853,δὴ,indeed,2
100,100880854,καὶ,and,2
101,100880855,ἐς,to,2
102,100880856,Ἄργος,Argos,2
103,100880857,.,.,2
104,100880858,τὸ,the,3
105,100880859,δὲ,but,3
106,100880860,Ἄργος,Argos,3
107,100880861,τοῦτον,this,3
108,100880862,τὸν,the,3
109,100880863,χρόνον,time,3
110,100880864,προεῖχε,was superior,3
111,100880865,ἅπασι,all,3
112,100880866,τῶν,of the,3
113,100880867,ἐν,in,3
114,100880868,τῇ,the,3
115,100880869,νῦν,now,3
116,100880870,Ἑλλάδι,Greece,3
117,100880871,καλεομένῃ,called,3
118,100880872,χωρῇ,land,3
119,100880873,.,.,3
120,100880874,ἀπικομένους,having arrived,4
121,100880875,δὲ,but,4
122,100880876,τούς,the,4
123,100880877,Φοίνικας,Phoenicians,4
124,100880878,ἐς,to,4
125,100880879,δὴ,indeed,4
126,100880880,τὸ,this,4
127,100880881,Ἄργος,Argos,4
128,100880882,τοῦτο,this,4
129,100880883,διατίθεσθαι,to arrange,4
130,100880884,τὸν,the,4
131,100880885,φόρτον,cargo,4
132,100880886,.,.,4
133,100880887,πέμπτῃ,fifth,5
134,100880888,δὲ,but,5
135,100880889,ἢ,and,5
136,100880890,ἕκτῃ,sixth,5
137,100880891,ἡμέρῃ,day,5
138,100880892,ἀπ',from,5
139,100880893,ἧς,from which,5
140,100880894,ἀπίκοντο,they arrived,5
141,100880895,",",",",5
142,100880896,ἐξεμπολημένων,having been sold,5
143,100880897,σφι,to them,5
144,100880898,σχεδόν,almost,5
145,100880899,πάντων,all,5
146,100880900,",",",",5
147,100880901,ἐλθεῖν,to come,5
148,100880902,ἐπὶ,to,5
149,100880903,τὴν,the,5
150,100880904,θάλασσαν,the sea,5
151,100880905,γυναῖκας,women,5
152,100880906,ἄλλας,other,5
153,100880907,τε,and,5
154,100880908,πολλάς,many,5
155,100880909,καὶ,and,5
156,100880910,δὴ,indeed,5
157,100880911,καὶ,and,5
158,100880912,τοῦ,the,5
159,100880913,βασιλέος,king's,5
160,100880914,θυγατέρα,daughter,5
161,100880915,.,.,5
162,100880916,τὸ,the,6
163,100880917,δέ,but,6
164,100880918,οἱ,it,6
165,100880919,οὔνομα,name,6
166,100880920,εἶναι,to be,6
167,100880921,",",",",6
168,100880922,κατὰ,according to,6
169,100880923,τω-,the,6
170,100880924,τὠυτὸ,these,6
171,100880925,τὸ,it,6
172,100880926,καὶ,and,6
173,100880927,Ἕλληνές,Greeks,6
174,100880928,λέγουσι,say,6
175,100880929,",",",",6
176,100880930,Ἰοῦν,Io,6
177,100880931,τὴν,the,6
178,100880932,Ἰνάχου,of Inachus,6
179,100880933,.,.,6
180,100880934,ταύτας,these,7
181,100880935,στάσας,having stationed,7
182,100880936,κατά,along,7
183,100880937,πρύμνην,stern,7
184,100880938,τῆς,of the,7
185,100880939,νεὸς,of the ship,7
186,100880940,ὠνέεσθαι,to buy,7
187,100880941,τῶν,of the,7
188,100880942,φορτίων,of the cargo,7
189,100880943,τῶν,the,7
190,100880944,σφι,to them,7
191,100880945,ἦν,was,7
192,100880946,θυμός,desire,7
193,100880947,μάλιστα,most,7
194,100880948,.,.,7
195,100880949,καὶ,and,8
196,100880950,τοὺς,the,8
197,100880951,Φοίνικας,Phoenicians,8
198,100880952,διακελευσαμένους,having urged,8
199,100880953,ὁρμῆσαι,to charge,8
200,100880954,ἐπ’,against,8
201,100880955,αὐτάς,them,8
202,100880956,.,.,8
203,100880957,τὰς,the,9
204,100880958,μὲν,on the one hand,9
205,100880959,δὴ,indeed,9
206,100880960,πλεῦνας,sides,9
207,100880961,τῶν,of the,9
208,100880962,γυναικῶν,of women,9
209,100880963,ἀποφυγεῖν,to avoid,9
210,100880964,",",",",9
211,100880965,τὴν,the,9
212,100880966,δὲ,but,9
213,100880967,Ἰοῦν,Ion,9
214,100880968,σὺν,with,9
215,100880969,ἄλλῃσι,others,9
216,100880970,ἁρπασθῆναι,to be seized,9
217,100880971,.,.,9
218,100880972,ἐσβαλομένους,having thrown in,10
219,100880973,δὲ,but,10
220,100880974,ἐς,into,10
221,100880975,τὴν,the,10
222,100880976,νέα,ship,10
223,100880977,οἴχεσθαι,to depart,10
224,100880978,ἀποπλέοντας,departing,10
225,100880979,ἐπ',toward,10
226,100880980,Αἰγύπτου,Egypt,10
227,100880981,.,.,10
228,100880982,οὕτω,thus,11
229,100880983,μὲν,indeed,11
230,100880984,Ἰοῦν,Iou,11
231,100880985,ἐς,to,11
232,100880986,Αἴγυπτον,Egypt,11
233,100880987,ἀπικέσθαι,to arrive,11
234,100880988,λέγουσι,they say,11
235,100880989,Πέρσαι,the Persians,11
236,100880990,",",",",11
237,100880991,οὐκ,not,11
238,100880992,ὡς,as,11
239,100880993,Ἕλληνές,Greeks,11
240,100880994,",",",",11
241,100880995,καὶ,and,11
242,100880996,τῶν,of the,11
243,100880997,ἀδικημάτων,wrongs,11
244,100880998,πρῶτον,first,11
245,100880999,τοῦτο,this,11
246,100881000,ἄρξαι,to begin,11
247,100881001,.,.,11
248,100881002,μετὰ,after,12
249,100881003,δὲ,but,12
250,100881004,ταῦτα,these,12
251,100881005,Ἑλλήνων,of the Greeks,12
252,100881006,τινάς,some,12
253,100881007,(,(,12
254,100881008,οὐ,not,12
255,100881009,γὰρ,for,12
256,100881010,ἔχουσι,have,12
257,100881011,το-,the,12
258,100881012,τοὔνομα,the name,12
259,100881013,ἀπηγήσασθαι,to report,12
260,100881014,),),12
261,100881015,φασὶ,they say,12
262,100881016,τῆς,the,12
263,100881017,Φοινίκης,of Phoenicia,12
264,100881018,ἐς,to,12
265,100881019,Τύρον,Tyre,12
266,100881020,προσσχόντας,having arrived,12
267,100881021,ἁρπάσαι,to seize,12
268,100881022,τοῦ,the,12
269,100881023,βασιλέος,king's,12
270,100881024,τὴν,the,12
271,100881025,θυγατέρα,daughter,12
272,100881026,Εὐρώπην,Europe,12
273,100881027,.,.,12
274,100881028,εἴησαν,were,13
275,100881029,δ’,but,13
276,100881030,ἄν,would,13
277,100881031,οὗτοι,these,13
278,100881032,Κρῆτες,Cretans,13
279,100881033,.,.,13
280,100881034,ταῦτα,these,14
281,100881035,μὲν,indeed,14
282,100881036,δὴ,indeed,14
283,100881037,ἴσα,equally,14
284,100881038,πρὸς,to,14
285,100881039,ἴσα,equal,14
286,100881040,σφι,to them,14
287,100881041,γενέσθαι,to become,14
288,100881042,",",",",14
289,100881043,μετὰ,after,14
290,100881044,δὲ,but,14
291,100881045,ταῦτα,these,14
292,100881046,Ἕλληνας,Greeks,14
293,100881047,αἰτίους,guilty,14
294,100881048,τῆς,of the,14
295,100881049,δευτέρης,second,14
296,100881050,ἀδικίης,wrongdoing,14
297,100881051,γενέσθαι,to become,14
298,100881052,.,.,14
299,100881053,καταπλώσαντας,having sailed down,15
300,100881054,γὰρ,for,15
301,100881055,μακρῇ,long,15
302,100881056,νηί,ship,15
303,100881057,ἐς,into,15
304,100881058,Αἶαν,Aea,15
305,100881059,τε,and,15
306,100881060,τὴν,the,15
307,100881061,Κολχίδα,Colchis,15
308,100881062,καὶ,and,15
309,100881063,ἐπὶ,to,15
310,100881064,Φᾶσιν,Phasis,15
311,100881065,ποταμόν,river,15
312,100881066,",",",",15
313,100881067,ἐνθεῦτεν,from there,15
314,100881068,",",",",15
315,100881069,διαπρηξαμένους,having accomplished,15
316,100881070,καὶ,and,15
317,100881071,τα-,the,15
318,100881072,τἄλλα,other things,15
319,100881073,τῶν,of the,15
320,100881074,εἵνεκεν,for,15
321,100881075,ἀπίκατο,he came,15
322,100881076,",",",",15
323,100881077,ἁρπάσαι,to snatch,15
324,100881078,τοῦ,the,15
325,100881079,βασιλέος,king's,15
326,100881080,τὴν,the,15
327,100881081,θυγατέρα,daughter,15
328,100881082,Μηδείην,Medea,15
329,100881083,.,.,15
330,100881084,πέμψαντά,having sent,16
331,100881085,δὲ,but,16
332,100881086,τὸν,the,16
333,100881087,Κόλχων,of the Colchians,16
334,100881088,βασιλέα,king,16
335,100881089,ἐς,to,16
336,100881090,τὴν,the,16
337,100881091,Ἑλλάδα,Greece,16
338,100881092,κήρυκα,herald,16
339,100881093,αἰτέειν,to demand,16
340,100881094,τε,and,16
341,100881095,δίκας,claims for restitution,16
342,100881096,τῆς,the,16
343,100881097,ἁρπαγῆς,of the robbery,16
344,100881098,καὶ,and,16
345,100881099,ἀπαιτέειν,to demand back,16
346,100881100,τὴν,the,16
347,100881101,θυγατέρα,daughter,16
348,100881102,.,.,16
349,100881103,τοὺς,the,17
350,100881104,δὲ,but,17
351,100881105,ὑποκρίνασθαι,to answer,17
352,100881106,ὡς,as,17
353,100881107,οὐ,not,17
354,100881108,-δὲ,-de,17
355,100881109,ἐκεῖνοι,those,17
356,100881110,Ἰοῦς,Ioan,17
357,100881111,τῆς,of the,17
358,100881112,Ἀργείης,Argive,17
359,100881113,ἔδοσάν,they gave,17
360,100881114,σφι,to them,17
361,100881115,δίκας,punishments,17
362,100881116,τῆς,of the,17
363,100881117,ἁρπαγῆς,abduction,17
364,100881118,.,.,17
365,100881119,οὐ,not,18
366,100881120,-δὲ,and,18
367,100881121,ὤν,therefore,18
368,100881122,αὐτοὶ,they,18
369,100881123,δώσειν,to give,18
370,100881124,ἐκείνοισι,to those,18
371,100881125,.,.,18
372,100881126,δευτέρῃ,second,19
373,100881127,δὲ,but,19
374,100881128,λέγουσι,they say,19
375,100881129,γενεῇ,generation,19
376,100881130,μετὰ,after,19
377,100881131,ταῦτα,these,19
378,100881132,Ἀλέξανδρον,Alexander,19
379,100881133,τὸν,the,19
380,100881134,Πριάμου,of Priam,19
381,100881135,",",",",19
382,100881136,ἀκηκοότα,having heard,19
383,100881137,ταῦτα,these things,19
384,100881138,",",",",19
385,100881139,ἐθελῆσαί,to wish,19
386,100881140,οἱ,him,19
387,100881141,ἐκ,from,19
388,100881142,τῆς,the,19
389,100881143,Ἑλλάδος,Greece,19
390,100881144,δι’,by,19
391,100881145,ἁρπαγῆς,abduction,19
392,100881146,γενέσθαι,to become,19
393,100881147,γυναῖκα,wife,19
394,100881148,",",",",19
395,100881149,ἐπιστάμενον,knowing,19
396,100881150,πάντως,certainly,19
397,100881151,ὅτι,that,19
398,100881152,οὐ,not,19
399,100881153,δώσει,will give,19
400,100881154,δίκας,punishments,19
401,100881155,.,.,19
402,100881156,οὐ,not,20
403,100881157,-δὲ,not,20
404,100881158,γὰρ,for,20
405,100881159,ἐκείνους,those,20
406,100881160,διδόναι,to give,20
407,100881161,.,.,20
408,100881162,οὕτω,thus,21
409,100881163,δὴ,indeed,21
410,100881164,ἁρπάσαντος,having seized,21
411,100881165,αὐτοῦ,him,21
412,100881166,Ἑλένην,Helen,21
413,100881167,",",",",21
414,100881168,τοῖσι,the,21
415,100881169,Ἕλλησι,to the Greeks,21
416,100881170,δόξαι,it seemed,21
417,100881171,πρῶτὸν,first,21
418,100881172,πέμψαντας,having sent,21
419,100881173,ἀγγέλους,messengers,21
420,100881174,ἀπαιτέειν,to demand,21
421,100881175,τε,and,21
422,100881176,Ἑλένην,Helen,21
423,100881177,καὶ,and,21
424,100881178,δίκας,vengeance,21
425,100881179,τῆς,of,21
426,100881180,ἁρπαγῆς,of the abduction,21
427,100881181,αἰτέειν,to demand,21
428,100881182,.,.,21
429,100881183,τοὺς,them,22
430,100881184,δέ,but,22
431,100881185,",",",",22
432,100881186,προϊσχομένων,while they were in control of,22
433,100881187,ταῦτα,these things,22
434,100881188,",",",",22
435,100881189,προφέρειν,to bring forward,22
436,100881190,σφι,to them,22
437,100881191,Μηδείης,of the Medes,22
438,100881192,τὴν,the,22
439,100881193,ἁρπαγήν,the seizure,22
440,100881194,",",",",22
441,100881195,ὡς,as,22
442,100881196,οὐ,not,22
443,100881197,δόντες,giving,22
444,100881198,αὐτοὶ,they,22
445,100881199,δίκας,judgments,22
446,100881200,οὐ,not,22
447,100881201,-δὲ,and,22
448,100881202,ἐκδόντες,surrendering,22
449,100881203,ἀπαιτεόντων,demanding,22
450,100881204,βουλοίατό,he would wish,22
451,100881205,σφι,to them,22
452,100881206,παρ’,from,22
453,100881207,ἄλλων,others,22
454,100881208,δίκας,lawsuits,22
455,100881209,γίνεσθαι,to occur,22
456,100881210,.,.,22
457,100881211,μέχρι,until,23
458,100881212,μὲν,on the one hand,23
459,100881213,ὤν,indeed,23
460,100881214,τούτου,this,23
461,100881215,ἁρπαγάς,robberies,23
462,100881216,μούνας,only,23
463,100881217,εἶναι,to be,23
464,100881218,παρ’,from,23
465,100881219,ἀλλήλων,of one another,23
466,100881220,",",",",23
467,100881221,τὸ,the,23
468,100881222,δὲ,but,23
469,100881223,ἀπὸ,from,23
470,100881224,τούτου,this,23
471,100881225,Ἕλληνας,Greeks,23
472,100881226,δὴ,indeed,23
473,100881227,μεγάλως,greatly,23
474,100881228,αἰτίους,guilty,23
475,100881229,γενέσθαι,to become,23
476,100881230,.,.,23
477,100881231,προτέρους,earlier,24
478,100881232,γὰρ,for,24
479,100881233,ἄρξαι,to begin,24
480,100881234,στρατεύεσθαι,to march,24
481,100881235,ἐς,into,24
482,100881236,τὴν,the,24
483,100881237,Ἀσίην,Asia,24
484,100881238,ἢ,than,24
485,100881239,σφέας,them,24
486,100881240,ἐς,into,24
487,100881241,τὴν,the,24
488,100881242,Εὐρώπην,Europe,24
489,100881243,.,.,24
490,100881244,τὸ,the,25
491,100881245,μέν,on the one hand,25
492,100881246,νυν,now,25
493,100881247,ἁρπάζειν,to seize,25
494,100881248,γυναῖκας,women,25
495,100881249,ἀνδρῶν,of men,25
496,100881250,ἀδίκων,unjust,25
497,100881251,νομίζειν,to think,25
498,100881252,ἔργον,task,25
499,100881253,εἶναι,to be,25
500,100881254,",",",",25
501,100881255,τὸ,the,25
502,100881256,δὲ,but,25
503,100881257,ἁρπασθεισέων,of abductions,25
504,100881258,σπουδήν,haste,25
505,100881259,ποιήσασθαι,to make,25
506,100881260,τιμωρέειν,to avenge,25
507,100881261,ἀνοήτων,of foolish people,25
508,100881262,",",",",25
509,100881263,τὸ,the,25
510,100881264,δὲ,but,25
511,100881265,μηδεμίαν,no,25
512,100881266,ὤρην,time,25
513,100881267,ἔχειν,to have,25
514,100881268,ἁρπασθεισέων,of abductions,25
515,100881269,σωφρόνων,of sensible,25
516,100881270,.,.,25
517,100881271,δῆλα,clear,26
518,100881272,γὰρ,for,26
519,100881273,δὴ,indeed,26
520,100881274,ὅτι,that,26
521,100881275,",",",",26
522,100881276,εἰ,if,26
523,100881277,μὴ,not,26
524,100881278,αὐταὶ,they,26
525,100881279,ἐβούλοντο,they wanted,26
526,100881280,",",",",26
527,100881281,οὐκ,not,26
528,100881282,ἂν,would,26
529,100881283,ἡρπάζοντο,would have been seized,26
530,100881284,.,.,26
531,100881285,σφέας,them,27
532,100881286,μὲν,indeed,27
533,100881287,δὴ,indeed,27
534,100881288,τοὺς,the,27
535,100881289,ἐκ,from,27
536,100881290,τῆς,of the,27
537,100881291,Ἀσίης,Asia,27
538,100881292,λέγουσι,say,27
539,100881293,Πέρσαι,the Persians,27
540,100881294,ἁρπαζομενέων,stealing,27
541,100881295,τῶν,of,27
542,100881296,γυναικῶν,of women,27
543,100881297,λόγον,account,27
544,100881298,οὐδένα,no,27
545,100881299,ποιήσασθαι,make,27
546,100881300,",",",",27
547,100881301,Ἕλληνας,Greeks,27
548,100881302,δὲ,but,27
549,100881303,Λακεδαιμονίης,Lacedaemonian,27
550,100881304,εἵνεκεν,because,27
551,100881305,γυναικὸς,woman,27
552,100881306,στόλον,fleet,27
553,100881307,μέγαν,great,27
554,100881308,συναγεῖραι,to assemble,27
555,100881309,καὶ,and,27
556,100881310,ἔπειτα,afterwards,27
557,100881311,ἐλθόντας,having come,27
558,100881312,ἐς,into,27
559,100881313,τὴν,the,27
560,100881314,Ἀσίην,Asia,27
561,100881315,τὴν,the,27
562,100881316,Πριάμου,of Priam,27
563,100881317,δύναμιν,force,27
564,100881318,κατελεῖν,to destroy,27
565,100881319,.,.,27
566,100881320,ἀπὸ,from,28
567,100881321,τούτου,this,28
568,100881322,αἰεὶ,always,28
569,100881323,ἡγήσασθαι,to think,28
570,100881324,τὸ,the,28
571,100881325,Ἑλληνικὸν,Greek,28
572,100881326,σφίσι,to them,28
573,100881327,εἶναι,to be,28
574,100881328,πολέμιον,hostile,28
575,100881329,.,.,28
576,100881330,τὴν,the,29
577,100881331,γὰρ,for,29
578,100881332,Ἀσίην,Asia,29
579,100881333,καὶ,and,29
580,100881334,τὰ,the,29
581,100881335,ἐνοικέοντα,inhabiting,29
582,100881336,ἔθνεα,peoples,29
583,100881337,βάρβαρα,barbarian,29
584,100881338,οἰκηιεῦνται,inhabit,29
585,100881339,οἱ,the,29
586,100881340,Πέρσαι,the Persians,29
587,100881341,",",",",29
588,100881342,τὴν,the,29
589,100881343,δὲ,but,29
590,100881344,Εὐρώπην,Europe,29
591,100881345,καὶ,and,29
592,100881346,τὸ,the,29
593,100881347,Ἑλληνικόν,Greek,29
594,100881348,ἥγηνται,they hold,29
595,100881349,κεχωρίσθαι,to be separated,29
596,100881350,.,.,29
597,100881351,οὕτω,thus,30
598,100881352,μὲν,indeed,30
599,100881353,Πέρσαι,Persians,30
600,100881354,λέγουσι,say,30
601,100881355,γενέσθαι,to come to be,30
602,100881356,",",",",30
603,100881357,καὶ,and,30
604,100881358,διὰ,because of,30
605,100881359,τὴν,the,30
606,100881360,Ἰλίου,of Troy,30
607,100881361,ἅλωσιν,sacking,30
608,100881362,εὑρίσκουσι,find,30
609,100881363,σφίσι,to themselves,30
610,100881364,ἐοῦσαν,having,30
611,100881365,τὴν,the,30
612,100881366,ἀρχήν,origin,30
613,100881367,τῆς,of the,30
614,100881368,ἔχθρης,of hostility,30
615,100881369,τῆς,of the,30
616,100881370,ἐς,against,30
617,100881371,τοὺς,the,30
618,100881372,Ἕλληνας,Greeks,30
619,100881373,.,.,30
620,100881374,περὶ,about,31
621,100881375,δὲ,but,31
622,100881376,τῆς,the,31
623,100881377,Ἰοῦς,Jews,31
624,100881378,οὐκ,not,31
625,100881379,ὁμολογέουσι,agree,31
626,100881380,Πέρσῃσι,Persians,31
627,100881381,οὕτω,in this way,31
628,100881382,Φοίνικες,Phoenicians,31
629,100881383,.,.,31
630,100881384,οὐ,not,32
631,100881385,γὰρ,for,32
632,100881386,ἁρπαγῇ,abduction,32
633,100881387,σφέας,them,32
634,100881388,χρησαμένους,having used,32
635,100881389,λέγουσι,they say,32
636,100881390,ἀγαγεῖν,to lead,32
637,100881391,αὐτήν,her,32
638,100881392,ἐς,to,32
639,100881393,Αἴγυπτον,Egypt,32
640,100881394,",",",",32
641,100881395,ἀλλ’,but,32
642,100881396,ὡς,that,32
643,100881397,ἐν,in,32
644,100881398,τῷ,the,32
645,100881399,Ἄργεϊ,Argos,32
646,100881400,ἐμίσγετο,was mixed,32
647,100881401,τῷ,the,32
648,100881402,ναυκλήρῳ,shipmaster,32
649,100881403,τῆς,of the,32
650,100881404,νέος,ship,32
651,100881405,.,.,32
652,100881406,ἐπεὶ,after,33
653,100881407,δ’,but,33
654,100881408,ἔμαθε,learned,33
655,100881409,ἔγκυος,pregnant,33
656,100881410,ἐοῦσα,being,33
657,100881411,",",",",33
658,100881412,αἰδεομένη,being ashamed,33
659,100881413,τοὺς,the,33
660,100881414,τοκέας,parents,33
661,100881415,οὕτω,thus,33
662,100881416,δὴ,indeed,33
663,100881417,ἐθελοντήν,voluntarily,33
664,100881418,αὐτήν,her,33
665,100881419,τοῖσι,the,33
666,100881420,Φοίνιξι,Phoenicians,33
667,100881421,συνεκπλῶσαι,to sail together,33
668,100881422,",",",",33
669,100881423,ὡς,so that,33
670,100881424,ἂν,if,33
671,100881425,μὴ,not,33
672,100881426,κατάδηλος,obviously,33
673,100881427,γένηται,become,33
674,100881428,.,.,33
675,100881429,ταῦτα,these,34
676,100881430,μέν,on the one hand,34
677,100881431,νυν,now,34
678,100881432,Πέρσαι,the Persians,34
679,100881433,τε,and,34
680,100881434,καὶ,and,34
681,100881435,Φοίνικες,Phoenicians,34
682,100881436,λέγουσι,say,34
683,100881437,.,.,34
684,100881438,ἐγὼ,I,35
685,100881439,δὲ,but,35
686,100881440,περὶ,about,35
687,100881441,μὲν,on the one hand,35
688,100881442,τούτων,these,35
689,100881443,οὐκ,not,35
690,100881444,ἔρχομαι,go,35
691,100881445,ἐρέων,saying,35
692,100881446,ὡς,that,35
693,100881447,οὕτω,thus,35
694,100881448,ἢ,or,35
695,100881449,ἄλλως,otherwise,35
696,100881450,κως,somehow,35
697,100881451,ταῦτα,these things,35
698,100881452,ἐγένετο,happened,35
699,100881453,",",",",35
700,100881454,τὸν,the,35
701,100881455,δὲ,but,35
702,100881456,οἶδα,know,35
703,100881457,αὐτὸς,I myself,35
704,100881458,πρῶτον,first,35
705,100881459,ὑπάρξαντα,having begun,35
706,100881460,ἀδίκων,unjust,35
707,100881461,ἔργων,deeds,35
708,100881462,ἐς,towards,35
709,100881463,τοὺς,the,35
710,100881464,Ἕλληνας,Greeks,35
711,100881465,",",",",35
712,100881466,τοῦτον,this,35
713,100881467,σημήνας,having signified,35
714,100881468,προβήσομαι,I will proceed,35
715,100881469,ἐς,into,35
716,100881470,τὸ,the,35
717,100881471,πρόσω,face,35
718,100881472,τοῦ,of the,35
719,100881473,λόγου,account,35
720,100881474,",",",",35
721,100881475,ὁμοίως,similarly,35
722,100881476,σμικρὰ,small,35
723,100881477,καὶ,and,35
724,100881478,μεγάλα,great,35
725,100881479,ἄστεα,cities,35
726,100881480,ἀνθρώπων,of men,35
727,100881481,ἐπεξιών,going through,35
728,100881482,.,.,35
729,100881483,τὰ,those,36
730,100881484,γὰρ,for,36
731,100881485,τὸ,the,36
732,100881486,πάλαι,formerly,36
733,100881487,μεγάλα,great,36
734,100881488,ἦν,were,36
735,100881489,",",",",36
736,100881490,τὰ,the,36
737,100881491,πολλὰ,many,36
738,100881492,σμικρὰ,small,36
739,100881493,αὐτῶν,of them,36
740,100881494,γέγονε,has become,36
741,100881495,.,.,36
742,100881496,τὰ,things,37
743,100881497,δὲ,but,37
744,100881498,ἐπ',against,37
745,100881499,ἐμεῦ,me,37
746,100881500,ἦν,was,37
747,100881501,μεγάλα,great,37
748,100881502,",",",",37
749,100881503,πρότερον,before,37
750,100881504,ἦν,was,37
751,100881505,σμικρά,small,37
752,100881506,.,.,37
753,100881507,τὴν,the,38
754,100881508,ἀνθρωπηίην,human,38
755,100881509,ὦν,therefore,38
756,100881510,ἐπιστάμενος,knowing,38
757,100881511,εὐδαιμονίην,prosperity,38
758,100881512,οὐδαμὰ,not at all,38
759,100881513,ἐν,in,38
760,100881514,τω-,that,38
761,100881515,τὠυτῷ,this,38
762,100881516,μένουσαν,remaining,38
763,100881517,",",",",38
764,100881518,ἐπιμνήσομαι,I will remember,38
765,100881519,ἀμφοτέρων,both,38
766,100881520,ὁμοίως,similarly,38
767,100881521,.,.,38
768,100881522,Κροῖσος,Croesus,39
769,100881523,ἦν,was,39
770,100881524,Λυδὸς,Lydia,39
771,100881525,μὲν,indeed,39
772,100881526,γένος,lineage,39
773,100881527,",",",",39
774,100881528,παῖς,son,39
775,100881529,δὲ,but,39
776,100881530,Ἀλυάττεω,of Alyattes,39
777,100881531,",",",",39
778,100881532,τύραννος,tyrant,39
779,100881533,δὲ,and,39
780,100881534,ἐθνέων,peoples,39
781,100881535,τῶν,of the,39
782,100881536,ἐντός,within,39
783,100881537,Ἅλυος,Halyes,39
784,100881538,ποταμοῦ,river,39
785,100881539,",",",",39
786,100881540,ὃς,which,39
787,100881541,ῥέων,flowing,39
788,100881542,ἀπὸ,from,39
789,100881543,μεσαμβρίης,from Mesambria,39
790,100881544,μεταξὺ,between,39
791,100881545,Συρίων,Syrian,39
792,100881546,τε,and,39
793,100881547,καὶ,and,39
794,100881548,Παφλαγόνων,Paphlagonians,39
795,100881549,ἐξιεῖ,flows,39
796,100881550,πρὸς,toward,39
797,100881551,βορέην,north,39
798,100881552,ἄνεμον,wind,39
799,100881553,ἐς,to,39
800,100881554,τὸν,the,39
801,100881555,Εὔξεινον,Euxine,39
802,100881556,καλεόμενον,called,39
803,100881557,πόντον,sea,39
804,100881558,.,.,39
