,greek_id,greek_word,gloss,sent_id
155,110146368,ἴδιοι,his own,10
156,110146369,αὐτὸν,him,10
157,110146370,οὐ,not,10
158,110146371,παρέλαβον,received,10
159,110146372,.,.,10
160,110146373,ὅσοι,as many as,11
161,110146374,δὲ,but,11
162,110146375,ἔλαβον,received,11
163,110146376,αὐτόν,him,11
164,110146377,",",",",11
165,110146378,ἔδωκεν,gave,11
166,110146379,αὐτοῖς,them,11
167,110146380,ἐξουσίαν,authority,11
168,110146381,τέκνα,children,11
169,110146382,θεοῦ,of God,11
170,110146383,γενέσθαι,to become,11
171,110146384,",",",",11
172,110146385,τοῖς,to,11
173,110146386,πιστεύουσιν,believing,11
174,110146387,εἰς,in,11
175,110146388,τὸ,the,11
176,110146389,ὄνομα,name,11
177,110146390,αὐτοῦ,his,11
178,110146391,",",",",11
179,110146392,οἳ,who,11
180,110146393,οὐκ,not,11
181,110146394,ἐξ,from,11
182,110146395,αἱμάτων,bloods,11
183,110146396,οὐ,not,11
184,110146397,-δὲ,nor,11
185,110146398,ἐκ,from,11
186,110146399,θελήματος,will,11
187,110146400,σαρκὸς,flesh,11
188,110146401,οὐ,not,11
189,110146402,-δὲ,neither,11
190,110146403,ἐκ,from,11
191,110146404,θελήματος,of will,11
192,110146405,ἀνδρὸς,man,11
193,110146406,ἀλλ’,but,11
194,110146407,ἐκ,from,11
195,110146408,θεοῦ,of God,11
196,110146409,ἐγεννήθησαν,were born,11
197,110146410,.,.,11
198,110146411,καὶ,and,12
199,110146412,ὁ,the,12
200,110146413,λόγος,Word,12
201,110146414,σὰρξ,flesh,12
202,110146415,ἐγένετο,became,12
203,110146416,καὶ,and,12
204,110146417,ἐσκήνωσεν,dwelt,12
205,110146418,ἐν,in,12
206,110146419,ἡμῖν,us,12
207,110146420,",",",",12
208,110146421,καὶ,and,12
209,110146422,ἐθεασάμεθα,we beheld,12
210,110146423,τὴν,the,12
211,110146424,δόξαν,glory,12
212,110146425,αὐτοῦ,of him,12
213,110146426,",",",",12
214,110146427,δόξαν,glory,12
215,110146428,ὡς,as,12
216,110146429,μονογενοῦς,only-begotten,12
217,110146430,παρὰ,from,12
218,110146431,πατρός,of a father,12
219,110146432,",",",",12
220,110146433,πλήρης,full,12
221,110146434,χάριτος,of grace,12
222,110146435,καὶ,and,12
223,110146436,ἀληθείας,truth,12
224,110146437,.,.,12
225,110146438,Ἰωάννης,John,13
226,110146439,μαρτυρεῖ,bears witness,13
227,110146440,περὶ,concerning,13
228,110146441,αὐτοῦ,of him,13
229,110146442,καὶ,and,13
230,110146443,κέκραγεν,has cried out,13
231,110146444,λέγων,saying,13
232,110146445,.,.,13
233,110146446,οὗτος,this,14
234,110146447,ἦν,was,14
235,110146448,ὃν,which,14
236,110146449,εἶπον,said,14
237,110146450,.,.,14
238,110146451,ὁ,the,15
239,110146452,ὀπίσω,behind,15
240,110146453,μου,of me,15
241,110146454,ἐρχόμενος,coming,15
242,110146455,ἔμπροσθέν,before,15
243,110146456,μου,of me,15
244,110146457,γέγονεν,has come,15
245,110146458,",",",",15
246,110146459,ὅτι,because,15
247,110146460,πρῶτός,first,15
248,110146461,μου,of me,15
249,110146462,ἦν,was,15
250,110146463,.,.,15
251,110146464,ὅτι,that,16
252,110146465,ἐκ,out of,16
253,110146466,τοῦ,the,16
254,110146467,πληρώματος,fullness,16
255,110146468,αὐτοῦ,his,16
256,110146469,ἡμεῖς,we,16
257,110146470,πάντες,all,16
258,110146471,ἐλάβομεν,received,16
259,110146472,",",",",16
260,110146473,καὶ,and,16
261,110146474,χάριν,grace,16
262,110146475,ἀντὶ,instead of,16
263,110146476,χάριτος,grace,16
264,110146477,.,.,16
265,110146478,ὅτι,because,17
266,110146479,ὁ,the,17
267,110146480,νόμος,law,17
268,110146481,διὰ,through,17
269,110146482,Μωϋσέως,of Moses,17
270,110146483,ἐδόθη,was given,17
271,110146484,",",",",17
272,110146485,ἡ,the,17
273,110146486,χάρις,grace,17
274,110146487,καὶ,and,17
275,110146488,ἡ,the,17
276,110146489,ἀλήθεια,truth,17
277,110146490,διὰ,through,17
278,110146491,Ἰησοῦ,of Jesus,17
279,110146492,Χριστοῦ,Christ,17
280,110146493,ἐγένετο,came,17
281,110146494,.,.,17
282,110146495,θεὸν,God,18
283,110146496,οὐδεὶς,no one,18
284,110146497,ἑώρακεν,has seen,18
285,110146498,πώποτε,ever,18
286,110146499,.,.,18
287,110146500,ὁ,the,19
288,110146501,μονογενὴς,only-begotten,19
289,110146502,υἱὸς,son,19
290,110146503,ὁ,the,19
291,110146504,ὢν,being,19
292,110146505,εἰς,into,19
293,110146506,τὸν,the,19
294,110146507,κόλπον,bosom,19
295,110146508,τοῦ,of the,19
296,110146509,πατρός,father's,19
297,110146510,",",",",19
298,110146511,ἐκεῖνος,that one,19
299,110146512,ἐξηγήσατο,declared,19
300,110146513,.,.,19
301,110146514,καὶ,and,20
302,110146515,αὕτη,this,20
303,110146516,ἐστὶν,is,20
304,110146517,ἡ,the,20
305,110146518,μαρτυρία,testimony,20
306,110146519,τοῦ,of,20
307,110146520,Ἰωάννου,of John,20
308,110146521,",",",",20
309,110146522,ὅτε,when,20
310,110146523,ἀπέστειλαν,sent,20
311,110146524,οἱ,the,20
312,110146525,Ἰουδαῖοι,Jews,20
313,110146526,ἐξ,from,20
314,110146527,Ἱεροσολύμων,Jerusalem,20
315,110146528,ἱερεῖς,priests,20
316,110146529,καὶ,and,20
317,110146530,Λευείτας,Levites,20
318,110146531,ἵνα,so that,20
319,110146532,ἐρωτήσωσιν,ask,20
320,110146533,αὐτόν,him,20
321,110146534,.,.,20
322,110146535,σὺ,you,21
323,110146536,τίς,who,21
324,110146537,εἶ,are,21
325,110146538,;,?,21
326,110146539,καὶ,and,22
327,110146540,ὡμολόγησεν,confessed,22
328,110146541,καὶ,and,22
329,110146542,οὐκ,not,22
330,110146543,ἠρνήσατο,denied,22
331,110146544,",",",",22
332,110146545,καὶ,and,22
333,110146546,ὡμολόγησεν,confessed,22
334,110146547,ὅτι,that,22
335,110146548,ἐγὼ,I,22
336,110146549,οὐκ,not,22
337,110146550,εἰμὶ,am,22
338,110146551,ὁ,the,22
339,110146552,Χριστός,Messiah,22
340,110146553,.,.,22
341,110146554,καὶ,and,23
342,110146555,ἠρώτησαν,asked,23
343,110146556,αὐτόν,him,23
344,110146557,.,.,23
345,110146558,τί,what,24
346,110146559,οὖν,then,24
347,110146560,;,;,24
348,110146561,Ἡλείας,Elijah,25
349,110146562,εἶ,is,25
350,110146563,;,?,25
351,110146564,λέγει,he says,26
352,110146565,.,.,26
353,110146566,οὐκ,not,27
354,110146567,εἰμί,am,27
355,110146568,.,.,27
356,110146569,ὁ,the,28
357,110146570,προφήτης,prophet,28
358,110146571,εἶ,are,28
359,110146572,σύ,you,28
360,110146573,;,?,28
361,110146574,καὶ,and,29
362,110146575,ἀπεκρίθη,answered,29
363,110146576,.,.,29
364,110146577,οὔ,no,30
365,110146578,.,.,30
366,110146579,εἶπαν,said,31
367,110146580,οὖν,therefore,31
368,110146581,αὐτῷ,him,31
369,110146582,.,.,31
370,110146583,τίς,who,32
371,110146584,εἶ,is,32
372,110146585,;,;,32
373,110146586,ἵνα,in order that,33
374,110146587,ἀπόκρισιν,answer,33
375,110146588,δῶμεν,we may give,33
376,110146589,τοῖς,those,33
377,110146590,πέμψασιν,having sent,33
378,110146591,ἡμᾶς,us,33
379,110146592,.,.,33
380,110146593,τί,what,34
381,110146594,λέγεις,you say,34
382,110146595,περὶ,about,34
383,110146596,σεαυτοῦ,yourself,34
384,110146597,;,question mark,34
385,110146598,ἔφη,said,35
386,110146599,.,.,35
387,110146600,ἐγὼ,I,36
388,110146601,φωνὴ,voice,36
389,110146602,βοῶντος,calling,36
390,110146603,ἐν,in,36
391,110146604,τῇ,the,36
392,110146605,ἐρήμῳ,desert,36
393,110146606,.,.,36
394,110146607,εὐθύνατε,make straight,37
395,110146608,τὴν,the,37
396,110146609,ὁδὸν,way,37
397,110146610,κυρίου,Lord,37
398,110146611,",",",",37
399,110146612,καθὼς,as,37
400,110146613,εἶπεν,said,37
401,110146614,Ἠσαΐας,Isaiah,37
402,110146615,ὁ,the,37
403,110146616,προφήτης,prophet,37
404,110146617,.,.,37
405,110146618,καὶ,and,38
406,110146619,ἀπεσταλμένοι,having been sent,38
407,110146620,ἦσαν,were,38
408,110146621,ἐκ,from,38
409,110146622,τῶν,the,38
410,110146623,Φαρισαίων,of the Pharisees,38
411,110146624,.,.,38
412,110146625,καὶ,and,39
413,110146626,ἠρώτησαν,asked,39
414,110146627,αὐτὸν,him,39
415,110146628,καὶ,and,39
416,110146629,εἶπαν,said,39
417,110146630,αὐτῷ,him,39
418,110146631,.,.,39
419,110146632,τί,why,40
420,110146633,οὖν,then,40
421,110146634,βαπτίζεις,you baptize,40
422,110146635,",",",",40
423,110146636,εἰ,if,40
424,110146637,σὺ,you,40
425,110146638,οὐκ,not,40
426,110146639,εἶ,are,40
427,110146640,ὁ,the,40
428,110146641,Χριστὸς,Messiah,40
429,110146642,οὐ,not,40
430,110146643,-δὲ,or,40
431,110146644,Ἡλείας,Elijah,40
432,110146645,οὐ,not,40
433,110146646,-δὲ,or,40
434,110146647,ὁ,the,40
435,110146648,προφήτης,prophet,40
436,110146649,;,?,40
437,110146650,ἀπεκρίθη,answered,41
438,110146651,αὐτοῖς,them,41
439,110146652,ὁ,the,41
440,110146653,Ἰωάννης,John,41
441,110146654,λέγων,saying,41
442,110146655,.,.,41
443,110146656,ἐγὼ,I,42
444,110146657,βαπτίζω,baptize,42
445,110146658,ἐν,in,42
446,110146659,ὕδατι,water,42
447,110146660,.,.,42
448,110146661,μέσος,among,43
449,110146662,ὑμῶν,your,43
450,110146663,στήκει,stands,43
451,110146664,",",",",43
452,110146665,ὃν,whom,43
453,110146666,ὑμεῖς,you,43
454,110146667,οὐκ,not,43
455,110146668,οἴδατε,you know,43
456,110146669,",",",",43
457,110146670,ὁ,the,43
458,110146671,ὀπίσω,behind,43
459,110146672,μου,of me,43
460,110146673,ἐρχόμενος,coming,43
461,110146674,",",",",43
462,110146675,οὗ,who,43
463,110146676,οὐκ,not,43
464,110146677,εἰμὶ,am,43
465,110146678,ἐγὼ,I,43
466,110146679,ἄξιος,worthy,43
467,110146680,ἵνα,that,43
468,110146681,λύσω,loosen,43
469,110146682,αὐτοῦ,his,43
470,110146683,τὸν,the,43
471,110146684,ἱμάντα,thong,43
472,110146685,τοῦ,of the,43
473,110146686,ὑποδήματος,of the shoe,43
474,110146687,.,.,43
475,110146688,ταῦτα,these things,44
476,110146689,ἐν,in,44
477,110146690,Βηθανίᾳ,Bethany,44
478,110146691,ἐγένετο,happened,44
479,110146692,πέραν,beyond,44
480,110146693,τοῦ,the,44
481,110146694,Ἰορδάνου,Jordan,44
482,110146695,",",",",44
483,110146696,ὅπου,where,44
484,110146697,ἦν,was,44
485,110146698,ὁ,the,44
486,110146699,Ἰωάννης,John,44
487,110146700,βαπτίζων,baptizing,44
488,110146701,.,.,44
489,110146702,τῇ,the,45
490,110146703,ἐπαύριον,the next day,45
491,110146704,βλέπει,sees,45
492,110146705,τὸν,the,45
493,110146706,Ἰησοῦν,Jesus,45
494,110146707,ἐρχόμενον,coming,45
495,110146708,πρὸς,toward,45
496,110146709,αὐτόν,him,45
497,110146710,",",",",45
498,110146711,καὶ,and,45
499,110146712,λέγει,says,45
500,110146713,.,.,45
501,110146714,ἴδε,behold,46
502,110146715,ὁ,the,46
503,110146716,ἀμνὸς,lamb,46
504,110146717,τοῦ,of the,46
505,110146718,θεοῦ,of God,46
506,110146719,ὁ,the,46
507,110146720,αἴρων,taking away,46
508,110146721,τὴν,the,46
509,110146722,ἁμαρτίαν,sin,46
510,110146723,τοῦ,of the,46
511,110146724,κόσμου,world,46
512,110146725,.,.,46
513,110146726,οὗτός,this,47
514,110146727,ἐστιν,is,47
515,110146728,ὑπὲρ,for,47
516,110146729,οὗ,whom,47
517,110146730,ἐγὼ,I,47
518,110146731,εἶπον,said,47
519,110146732,.,.,47
520,110146733,ὀπίσω,behind,48
521,110146734,μου,of me,48
522,110146735,ἔρχεται,comes,48
523,110146736,ἀνὴρ,man,48
524,110146737,ὃς,who,48
525,110146738,ἔμπροσθέν,before,48
526,110146739,μου,of me,48
527,110146740,γέγονεν,has come into being,48
528,110146741,",",",",48
529,110146742,ὅτι,because,48
530,110146743,πρῶτός,first,48
531,110146744,μου,of me,48
532,110146745,ἦν,was,48
533,110146746,.,.,48
534,110146747,κα-,and,49
535,110146748,κἀγὼ,and I,49
536,110146749,οὐκ,not,49
537,110146750,ᾔδειν,I knew,49
538,110146751,αὐτόν,him,49
539,110146752,",",",",49
540,110146753,ἀλλ’,but,49
541,110146754,ἵνα,in order that,49
542,110146755,φανερωθῇ,be revealed,49
543,110146756,τῷ,the,49
544,110146757,Ἰσραήλ,Israel,49
545,110146758,",",",",49
546,110146759,διὰ,because,49
547,110146760,τοῦτο,therefore,49
548,110146761,ἦλθον,came,49
549,110146762,ἐγὼ,I,49
550,110146763,ἐν,in,49
551,110146764,ὕδατι,water,49
552,110146765,βαπτίζων,baptizing,49
553,110146766,.,.,49
554,110146767,καὶ,and,50
555,110146768,ἐμαρτύρησεν,bore witness,50
556,110146769,Ἰωάννης,John,50
557,110146770,λέγων,saying,50
558,110146771,ὅτι,that,50
559,110146772,τεθέαμαι,I have seen,50
560,110146773,τὸ,the,50
561,110146774,πνεῦμα,spirit,50
562,110146775,καταβαῖνον,coming down,50
563,110146776,ὡς,as,50
564,110146777,περιστερὰν,dove,50
565,110146778,ἐξ,out of,50
566,110146779,οὐρανοῦ,of heaven,50
567,110146780,",",",",50
568,110146781,καὶ,and,50
569,110146782,ἔμεινεν,remained,50
570,110146783,ἐπ’,on,50
571,110146784,αὐτόν,him,50
572,110146785,.,.,50
573,110146786,κα-,and,51
574,110146787,κἀγὼ,but I,51
575,110146788,οὐκ,not,51
576,110146789,ᾔδειν,I knew,51
577,110146790,αὐτόν,him,51
578,110146791,",",",",51
579,110146792,ἀλλ’,but,51
580,110146793,ὁ,the,51
581,110146794,πέμψας,sending,51
582,110146795,με,me,51
583,110146796,βαπτίζειν,to baptize,51
584,110146797,ἐν,in,51
585,110146798,ὕδατι,water,51
586,110146799,",",",",51
587,110146800,ἐκεῖνός,that one,51
588,110146801,μοι,to me,51
589,110146802,εἶπεν,said,51
590,110146803,.,.,51
591,110146804,ἐφ’,upon,52
592,110146805,ὃν,whom,52
593,110146806,ἂν,if,52
594,110146807,ἴδῃς,you see,52
595,110146808,τὸ,the,52
596,110146809,πνεῦμα,spirit,52
597,110146810,καταβαῖνον,coming down,52
598,110146811,καὶ,and,52
599,110146812,μένον,remaining,52
600,110146813,ἐπ',on,52
601,110146814,αὐτόν,him,52
602,110146815,",",",",52
603,110146816,οὗτός,this,52
604,110146817,ἐστιν,is,52
605,110146818,ὁ,the,52
606,110146819,βαπτίζων,one who baptizes,52
607,110146820,ἐν,in,52
608,110146821,πνεύματι,spirit,52
609,110146822,ἁγίῳ,holy,52
610,110146823,.,.,52
611,110146824,κα-,and,53
612,110146825,κἀγὼ,and I,53
613,110146826,ἑώρακα,have seen,53
614,110146827,",",",",53
615,110146828,καὶ,and,53
616,110146829,μεμαρτύρηκα,have testified,53
617,110146830,ὅτι,that,53
618,110146831,οὗτός,this,53
619,110146832,ἐστιν,is,53
620,110146833,ὁ,the,53
621,110146834,υἱὸς,son,53
622,110146835,τοῦ,of the,53
623,110146836,θεοῦ,God,53
624,110146837,.,.,53
625,110146838,τῇ,the,54
626,110146839,ἐπαύριον,on the next day,54
627,110146840,πάλιν,again,54
628,110146841,εἱστήκει,was standing,54
629,110146842,ὁ,the,54
630,110146843,Ἰωάννης,John,54
631,110146844,καὶ,and,54
632,110146845,ἐκ,from,54
633,110146846,τῶν,the,54
634,110146847,μαθητῶν,disciples,54
635,110146848,αὐτοῦ,his,54
636,110146849,δύο,two,54
637,110146850,",",",",54
638,110146851,καὶ,and,54
639,110146852,ἐμβλέψας,having looked,54
640,110146853,τῷ,the,54
641,110146854,Ἰησοῦ,Jesus,54
642,110146855,περιπατοῦντι,walking,54
643,110146856,λέγει,says,54
644,110146857,.,.,54
645,110146858,ἴδε,behold,55
646,110146859,ὁ,the,55
647,110146860,ἀμνὸς,lamb,55
648,110146861,τοῦ,of the,55
649,110146862,θεοῦ,of God,55
650,110146863,.,.,55
651,110146864,ἤκουσαν,heard,56
652,110146865,οἱ,the,56
653,110146866,δύο,two,56
654,110146867,μαθηταὶ,disciples,56
655,110146868,αὐτοῦ,his,56
656,110146869,λαλοῦντος,speaking,56
657,110146870,",",",",56
658,110146871,καὶ,and,56
659,110146872,ἠκολούθησαν,followed,56
660,110146873,τῷ,the,56
661,110146874,Ἰησοῦ,Jesus,56
662,110146875,.,.,56
663,110146876,στραφεὶς,turning,57
664,110146877,ὁ,the,57
665,110146878,Ἰησοῦς,Jesus,57
666,110146879,καὶ,and,57
667,110146880,θεασάμενος,having seen,57
668,110146881,αὐτοὺς,them,57
669,110146882,ἀκολουθοῦντας,following,57
670,110146883,λέγει,says,57
671,110146884,αὐτοῖς,them,57
672,110146885,.,.,57
673,110146886,τί,what,58
674,110146887,ζητεῖτε,you seek,58
675,110146888,;,?,58
676,110146889,οἱ,they,59
677,110146890,δὲ,but,59
678,110146891,εἶπαν,said,59
679,110146892,αὐτῷ,him,59
680,110146893,.,.,59
681,110146894,ῥαββεί,Rabbi,60
682,110146895,",",",",60
683,110146896,ὃ,which,60
684,110146897,λέγεται,is called,60
685,110146898,ἑρμηνευόμενον,being translated,60
686,110146899,διδάσκαλε,teacher,60
687,110146900,",",",",60
688,110146901,ποῦ,where,60
689,110146902,μένεις,you remain,60
690,110146903,;,?,60
691,110146904,λέγει,says,61
692,110146905,αὐτοῖς,them,61
693,110146906,.,.,61
694,110146907,ἔρχεσθε,come,62
695,110146908,καὶ,and,62
696,110146909,ὄψεσθε,you will see,62
697,110146910,.,.,62
698,110146911,ἦλθαν,they came,63
699,110146912,οὖν,therefore,63
700,110146913,καὶ,and,63
701,110146914,εἶδαν,saw,63
702,110146915,ποῦ,where,63
703,110146916,μένει,he remains,63
704,110146917,",",",",63
705,110146918,καὶ,and,63
706,110146919,παρ’,with,63
707,110146920,αὐτῷ,him,63
708,110146921,ἔμειναν,stayed,63
709,110146922,τὴν,the,63
710,110146923,ἡμέραν,day,63
711,110146924,ἐκείνην,that,63
712,110146925,.,.,63
713,110146926,ὥρα,hour,64
714,110146927,ἦν,was,64
715,110146928,ὡς,about,64
716,110146929,δεκάτη,tenth,64
717,110146930,.,.,64
718,110146931,ἦν,was,65
719,110146932,Ἀνδρέας,Andrew,65
720,110146933,ὁ,the,65
721,110146934,ἀδελφὸς,brother,65
722,110146935,Σίμωνος,Simon,65
723,110146936,Πέτρου,Peter,65
724,110146937,εἷς,one of,65
725,110146938,ἐκ,from,65
726,110146939,τῶν,the,65
727,110146940,δύο,two,65
728,110146941,τῶν,the,65
729,110146942,ἀκουσάντων,having heard,65
730,110146943,παρὰ,from,65
731,110146944,Ἰωάννου,John,65
732,110146945,καὶ,and,65
733,110146946,ἀκολουθησάντων,having followed,65
734,110146947,αὐτῷ,him,65
735,110146948,.,.,65
736,110146949,εὑρίσκει,finds,66
737,110146950,οὗτος,this,66
738,110146951,πρῶτος,first,66
739,110146952,τὸν,the,66
740,110146953,ἀδελφὸν,brother,66
741,110146954,τὸν,the,66
742,110146955,ἴδιον,own,66
743,110146956,Σίμωνα,Simon,66
744,110146957,καὶ,and,66
745,110146958,λέγει,says,66
746,110146959,αὐτῷ,him,66
747,110146960,.,.,66
748,110146961,εὑρήκαμεν,we have found,67
749,110146962,τὸν,the,67
750,110146963,Μεσσίαν,Messiah,67
751,110146964,",",",",67
752,110146965,ὅ,who,67
753,110146966,ἐστιν,is,67
754,110146967,μεθερμηνευόμενον,translated,67
755,110146968,Χριστός,Messiah,67
756,110146969,.,.,67
757,110146970,ἤγαγεν,brought,68
758,110146971,αὐτὸν,him,68
759,110146972,πρὸς,toward,68
760,110146973,τὸν,the,68
761,110146974,Ἰησοῦν,Jesus,68
762,110146975,.,.,68
763,110146976,ἐμβλέψας,having looked,69
764,110146977,αὐτῷ,him,69
765,110146978,ὁ,the,69
766,110146979,Ἰησοῦς,Jesus,69
767,110146980,εἶπεν,said,69
768,110146981,.,.,69
769,110146982,σὺ,you,70
770,110146983,εἶ,are,70
771,110146984,Σίμων,Simon,70
772,110146985,ὁ,the,70
773,110146986,υἱὸς,son,70
774,110146987,Ἰωάννου,of John,70
775,110146988,",",",",70
776,110146989,σὺ,you,70
777,110146990,κληθήσῃ,you will be called,70
778,110146991,Κηφᾶς,Cephas,70
779,110146992,",",",",70
780,110146993,ὃ,which,70
781,110146994,ἑρμηνεύεται,is interpreted,70
782,110146995,Πέτρος,Peter,70
783,110146996,.,.,70
784,110146997,τῇ,the,71
785,110146998,ἐπαύριον,on the next day,71
786,110146999,ἠθέλησεν,wished,71
787,110147000,ἐξελθεῖν,to go out,71
788,110147001,εἰς,into,71
789,110147002,τὴν,the,71
790,110147003,Γαλιλαίαν,Galilee,71
791,110147004,",",",",71
792,110147005,καὶ,and,71
793,110147006,εὑρίσκει,finds,71
794,110147007,Φίλιππον,Philip,71
795,110147008,.,.,71
796,110147009,καὶ,and,72
797,110147010,λέγει,says,72
798,110147011,αὐτῷ,him,72
799,110147012,ὁ,the,72
800,110147013,Ἰησοῦς,Jesus,72
801,110147014,",",",",72
802,110147015,ἀκολούθει,follow,72
803,110147016,μοι,me,72
804,110147017,.,.,72
805,110147018,ἦν,was,73
806,110147019,δὲ,but,73
807,110147020,ὁ,the,73
808,110147021,Φίλιππος,Philip,73
809,110147022,ἀπὸ,from,73
810,110147023,Βηθσαϊδά,Bethsaida,73
811,110147024,",",",",73
812,110147025,ἐκ,from,73
813,110147026,τῆς,the,73
814,110147027,πόλεως,city,73
815,110147028,Ἀνδρέου,Andrew's,73
816,110147029,καὶ,and,73
817,110147030,Πέτρου,of Peter,73
818,110147031,.,.,73
819,110147032,εὑρίσκει,finds,74
820,110147033,Φίλιππος,Philip,74
821,110147034,τὸν,the,74
822,110147035,Ναθαναὴλ,Nathanael,74
823,110147036,καὶ,and,74
824,110147037,λέγει,says,74
825,110147038,αὐτῷ,him,74
826,110147039,.,.,74
827,110147040,ὃν,whom,75
828,110147041,ἔγραψεν,wrote,75
829,110147042,Μωϋσῆς,Moses,75
830,110147043,ἐν,in,75
831,110147044,τῷ,the,75
832,110147045,νόμῳ,law,75
833,110147046,καὶ,and,75
834,110147047,οἱ,the,75
835,110147048,προφῆται,prophets,75
836,110147049,",",",",75
837,110147050,εὑρήκαμεν,have found,75
838,110147051,",",",",75
