,greek_id,greek_word,gloss,sent_id
191,100242922,.,.,6
192,100242923,ὣς,thus,7
193,100242924,ἔφασαν,said,7
194,100242925,κοῦραι,daughters,7
195,100242926,μεγάλου,great,7
196,100242927,Διὸς,of Zeus,7
197,100242928,ἀρτιέπειαι,truth-speaking,7
198,100242929,.,.,7
199,100242930,καί,and,8
200,100242931,μοι,me,8
201,100242932,σκῆπτρον,staff,8
202,100242933,ἔδον,gave,8
203,100242934,δάφνης,of laurel,8
204,100242935,ἐριθηλέος,fruitful,8
205,100242936,ὄζον,branch,8
206,100242937,δρέψασαι,having plucked,8
207,100242938,",",",",8
208,100242939,θηητόν,wonderful,8
209,100242940,.,.,8
210,100242941,ἐνέπνευσαν,breathed into,9
211,100242942,δέ,but,9
212,100242943,μοι,to me,9
213,100242944,αὐδὴν,voice,9
214,100242945,θέσπιν,divine,9
215,100242946,",",",",9
216,100242947,ἵνα,so that,9
217,100242948,κλείοιμι,I may be celebrated,9
218,100242949,τά,the,9
219,100242950,τ',and,9
220,100242951,ἐσσόμενα,future,9
221,100242952,πρό,before,9
222,100242953,τ’,and,9
223,100242954,ἐόντα,existing,9
224,100242955,.,.,9
225,100242956,καί,and,10
226,100242957,μ’,me,10
227,100242958,ἐκέλονθ',ordered,10
228,100242959,ὑμνεῖν,to sing,10
229,100242960,μακάρων,of the blessed,10
230,100242961,γένος,race,10
231,100242962,αἰὲν,always,10
232,100242963,ἐόντων,being,10
233,100242964,",",",",10
234,100242965,σφᾶς,them,10
235,100242966,δ’,and,10
236,100242967,αὐτὰς,themselves,10
237,100242968,πρῶτόν,first,10
238,100242969,τε,and,10
239,100242970,καὶ,and,10
240,100242971,ὕστατον,last,10
241,100242972,αἰὲν,always,10
242,100242973,ἀείδειν,to sing,10
243,100242974,.,.,10
244,100242975,ἀλλὰ,but,11
245,100242976,τί,something,11
246,100242977,ἦ,say,11
247,100242978,μοι,to me,11
248,100242979,ταῦτα,these,11
249,100242980,περὶ,around,11
250,100242981,δρῦν,oak,11
251,100242982,ἢ,or,11
252,100242983,περὶ,around,11
253,100242984,πέτρην,rock,11
254,100242985,;,?,11
255,100242986,τύνη,you,12
256,100242987,",",",",12
257,100242988,Μουσάων,of the Muses,12
258,100242989,ἀρχώμεθα,begin,12
259,100242990,",",",",12
260,100242991,ταὶ,those,12
261,100242992,Διὶ,to Zeus,12
262,100242993,πατρὶ,father,12
263,100242994,ὑμνεῦσαι,to hymn,12
264,100242995,τέρπουσι,delight,12
265,100242996,μέγαν,great,12
266,100242997,νόον,mind,12
267,100242998,ἐντὸς,within,12
268,100242999,Ὀλύμπου,of Olympus,12
269,100243000,",",",",12
270,100243001,εἰρεῦσαι,to recount,12
271,100243002,τά,those,12
272,100243003,τ’,and,12
273,100243004,ἐόντα,what is,12
274,100243005,τά,the,12
275,100243006,τ',and,12
276,100243007,ἐσσόμενα,those that will be,12
277,100243008,πρό,before,12
278,100243009,τ',and,12
279,100243010,ἐόντα,what was,12
280,100243011,",",",",12
281,100243012,φωνῇ,voice,12
282,100243013,ὁμηρεῦσαι,to sing together,12
283,100243014,.,.,12
284,100243015,τῶν,of them,13
285,100243016,δ’,and,13
286,100243017,ἀκάματος,tireless,13
287,100243018,ῥέει,flows,13
288,100243019,αὐδὴ,voice,13
289,100243020,ἐκ,from,13
290,100243021,στομάτων,mouths,13
291,100243022,ἡδεῖα,sweet,13
292,100243023,.,.,13
293,100243024,γελᾷ,they scatter,14
294,100243025,δέ,and,14
295,100243026,τε,and,14
296,100243027,δώματα,dwelling-places,14
297,100243028,πατρὸς,father's,14
298,100243029,Ζηνὸς,of Zeus,14
299,100243030,ἐριγδούποιο,of thunderous,14
300,100243031,θεᾶν,goddesses,14
301,100243032,ὀπὶ,after,14
302,100243033,λειριοέσσῃ,soft-voiced,14
303,100243034,σκιδναμένῃ,scattering,14
304,100243035,.,.,14
305,100243036,ἠχεῖ,rings,15
306,100243037,δὲ,and,15
307,100243038,κάρη,head,15
308,100243039,νιφόεντος,snowy,15
309,100243040,Ὀλύμπου,of Olympus,15
310,100243041,δώματά,dwelling,15
311,100243042,τ’,and,15
312,100243043,ἀθανάτων,of the immortals,15
313,100243044,.,.,15
314,100243045,αἳ,and,16
315,100243046,δ’,and,16
316,100243047,ἄμβροτον,immortal,16
317,100243048,ὄσσαν,reputation,16
318,100243049,ἱεῖσαι,having poured,16
319,100243050,θεῶν,of gods,16
320,100243051,γένος,race,16
321,100243052,αἰδοῖον,venerable,16
322,100243053,πρῶτον,first,16
323,100243054,κλείουσιν,celebrate,16
324,100243055,ἀοιδῇ,song,16
325,100243056,ἐξ,from,16
326,100243057,ἀρχῆς,beginning,16
327,100243058,",",",",16
328,100243059,οὓς,whom,16
329,100243060,Γαῖα,Gaia,16
330,100243061,καὶ,and,16
331,100243062,Οὐρανὸς,Ouranos,16
332,100243063,εὐρὺς,broad,16
333,100243064,ἔτικτεν,bore,16
334,100243065,",",",",16
335,100243066,οἵ,who,16
336,100243067,τ’,and,16
337,100243068,ἐκ,from,16
338,100243069,τῶν,them,16
339,100243070,ἐγένοντο,came into being,16
340,100243071,θεοί,gods,16
341,100243072,",",",",16
342,100243073,δωτῆρες,givers,16
343,100243074,ἐάων,good,16
344,100243075,.,.,16
345,100243076,δεύτερον,second,17
346,100243077,αὖτε,again,17
347,100243078,Ζῆνα,Zeus,17
348,100243079,",",",",17
349,100243080,θεῶν,of gods,17
350,100243081,πατέρ’,father,17
351,100243082,ἠδὲ,and,17
352,100243083,καὶ,and,17
353,100243084,ἀνδρῶν,of men,17
354,100243085,",",",",17
355,100243086,ἀρχόμεναί,beginning,17
356,100243087,θ’,and,17
357,100243088,ὑμνεῦσι,they celebrate,17
358,100243089,καὶ,and,17
359,100243090,ἐκλήγουσαι,calling,17
360,100243091,ἀοιδῆς,of song,17
361,100243092,",",",",17
362,100243093,ὅσσον,how much,17
363,100243094,φέρτατός,strongest,17
364,100243095,ἐστι,is,17
365,100243096,θεῶν,of gods,17
366,100243097,κράτεί,by might,17
367,100243098,τε,and,17
368,100243099,μέγιστος,greatest,17
369,100243100,.,.,17
370,100243101,αὖτις,again,18
371,100243102,δ’,and,18
372,100243103,ἀνθρώπων,of men,18
373,100243104,τε,and,18
374,100243105,γένος,race,18
375,100243106,κρατερῶν,strong,18
376,100243107,τε,and,18
377,100243108,Γιγάντων,of Giants,18
378,100243109,ὑμνεῦσαι,to hymn,18
379,100243110,τέρπουσι,take pleasure,18
380,100243111,Διὸς,of Zeus,18
381,100243112,νόον,mind,18
382,100243113,ἐντὸς,within,18
383,100243114,Ὀλύμπου,of Olympus,18
384,100243115,Μοῦσαι,Muses,18
385,100243116,Ὀλυμπιάδες,Olympian,18
386,100243117,",",",",18
387,100243118,κοῦραι,daughters,18
388,100243119,Διὸς,of Zeus,18
389,100243120,αἰγιόχοιο,of the aegis-bearing,18
390,100243121,.,.,18
391,100243122,τὰς,them,19
392,100243123,ἐν,in,19
393,100243124,Πιερίῃ,in Pieria,19
394,100243125,Κρονίδῃ,son of Cronus,19
395,100243126,τέκε,gave birth to,19
396,100243127,πατρὶ,father,19
397,100243128,μιγεῖσα,having mated,19
398,100243129,Μνημοσύνη,Memory,19
399,100243130,",",",",19
400,100243131,γουνοῖσιν,high ground,19
401,100243132,Ἐλευθῆρος,Free,19
402,100243133,μεδέουσα,ruling,19
403,100243134,",",",",19
404,100243135,λησμοσύνην,forgetfulness,19
405,100243136,τε,and,19
406,100243137,κακῶν,of evils,19
407,100243138,ἄμπαυμά,relief,19
408,100243139,τε,and,19
409,100243140,μερμηράων,of schemes,19
410,100243141,.,.,19
411,100243142,ἐννέα,nine,20
412,100243143,γάρ,for,20
413,100243144,οἱ,him,20
414,100243145,νυκτὸς,night,20
415,100243146,ἐμίσγετο,mixed,20
416,100243147,μητίετα,counselor,20
417,100243148,Ζεὺς,Zeus,20
418,100243149,νόσφιν,apart,20
419,100243150,ἀπ’,from,20
420,100243151,ἀθανάτων,immortals,20
421,100243152,ἱερὸν,holy,20
422,100243153,λέχος,bed,20
423,100243154,εἰσαναβαίνων,as he ascended,20
424,100243155,.,.,20
425,100243156,ἀλλ’,but,21
426,100243157,ὅτε,when,21
427,100243158,δή,indeed,21
428,100243159,ῥ’,indeed,21
429,100243160,ἐνιαυτὸς,year,21
430,100243161,ἔην,was,21
431,100243162,",",",",21
432,100243163,περὶ,about,21
433,100243164,δ’,and,21
434,100243165,ἔτραπον,turned,21
435,100243166,ὧραι,seasons,21
436,100243167,μηνῶν,of months,21
437,100243168,φθινόντων,waning,21
438,100243169,",",",",21
439,100243170,περὶ,around,21
440,100243171,δ’,and,21
441,100243172,ἤματα,days,21
442,100243173,πόλλ’,many,21
443,100243174,ἐτελέσθη,were accomplished,21
444,100243175,",",",",21
445,100243176,ἣ,she,21
446,100243177,δ’,and,21
447,100243178,ἔτεκ’,gave birth to,21
448,100243179,ἐννέα,nine,21
449,100243180,κούρας,daughters,21
450,100243181,ὁμόφρονας,of one mind,21
451,100243182,",",",",21
452,100243183,ᾗσιν,whom,21
453,100243184,ἀοιδὴ,songs,21
454,100243185,μέμβλεται,are,21
455,100243186,ἐν,in,21
456,100243187,στήθεσσιν,hearts,21
457,100243188,",",",",21
458,100243189,ἀκηδέα,unworried,21
459,100243190,θυμὸν,heart,21
460,100243191,ἐχούσαις,having,21
461,100243192,",",",",21
462,100243193,τυτθὸν,from infancy,21
463,100243194,ἀπ',from,21
464,100243195,ἀκροτάτης,highest,21
465,100243196,κορυφῆς,peak,21
466,100243197,νιφόεντος,snowy,21
467,100243198,Ὀλύμπου,Olympus,21
468,100243199,.,.,21
469,100243200,ἔνθα,there,22
470,100243201,σφιν,to them,22
471,100243202,λιπαροί,shining,22
472,100243203,τε,and,22
473,100243204,χοροὶ,dances,22
474,100243205,καὶ,and,22
475,100243206,δώματα,houses,22
476,100243207,καλά,beautiful,22
477,100243208,.,.,22
478,100243209,πὰρ,beside,23
479,100243210,δ',and,23
480,100243211,αὐτῇς,her,23
481,100243212,Χάριτές,Graces,23
482,100243213,τε,and,23
483,100243214,καὶ,and,23
484,100243215,Ἵμερος,Desire,23
485,100243216,οἰκί’,houses,23
486,100243217,ἔχουσιν,have,23
487,100243218,ἐν,in,23
488,100243219,θαλίῃς,banquets,23
489,100243220,.,.,23
490,100243221,ἐρατὴν,lovely,24
491,100243222,δὲ,but,24
492,100243223,διὰ,through,24
493,100243224,στόμα,mouth,24
494,100243225,ὄσσαν,voice,24
495,100243226,ἱεῖσαι,utter,24
496,100243227,μέλπονται,celebrate,24
497,100243228,πάντων,of all,24
498,100243229,τε,and,24
499,100243230,νόμους,laws,24
500,100243231,καὶ,and,24
501,100243232,ἤθεα,customs,24
502,100243233,κεδνὰ,hallowed,24
503,100243234,ἀθανάτων,of the immortals,24
504,100243235,κλείουσιν,they proclaim,24
505,100243236,",",",",24
506,100243237,ἐπήρατον,eloquent,24
507,100243238,ὄσσαν,voice,24
508,100243239,ἱεῖσαι,to utter,24
509,100243240,.,.,24
510,100243241,αἳ,then,25
511,100243242,τότ’,then,25
512,100243243,ἴσαν,went,25
513,100243244,πρὸς,towards,25
514,100243245,Ὄλυμπον,Olympus,25
515,100243246,ἀγαλλόμεναι,rejoicing,25
516,100243247,ὀπὶ,voice,25
517,100243248,καλῇ,beautiful,25
518,100243249,",",",",25
519,100243250,ἀμβροσίῃ,ambrosial,25
520,100243251,μολπῇ,song,25
521,100243252,.,.,25
522,100243253,περὶ,around,26
523,100243254,δ’,and,26
524,100243255,ἴαχε,shouted,26
525,100243256,γαῖα,earth,26
526,100243257,μέλαινα,black,26
527,100243258,ὑμνεύσαις,having praised,26
528,100243259,",",",",26
529,100243260,ἐρατὸς,lovely,26
530,100243261,δὲ,and,26
531,100243262,ποδῶν,feet,26
532,100243263,ὕπο,under,26
533,100243264,δοῦπος,noise,26
534,100243265,ὀρώρει,was sounding,26
535,100243266,νισσομένων,going,26
536,100243267,πατέρ',father,26
537,100243268,εἰς,to,26
538,100243269,ὅν,whom,26
539,100243270,.,.,26
540,100243271,ὃ,he,27
541,100243272,δ’,but,27
542,100243273,οὐρανῷ,heaven,27
543,100243274,ἐμβασιλεύει,reigns,27
544,100243275,",",",",27
545,100243276,αὐτὸς,he,27
546,100243277,ἔχων,having,27
547,100243278,βροντὴν,thunder,27
548,100243279,ἠδ’,and,27
549,100243280,αἰθαλόεντα,smoky-red,27
550,100243281,κεραυνόν,thunderbolt,27
551,100243282,",",",",27
552,100243283,κάρτει,with strength,27
553,100243284,νικήσας,having conquered,27
554,100243285,πατέρα,father,27
555,100243286,Κρόνον,Cronus,27
556,100243287,.,.,27
557,100243288,εὖ,well,28
558,100243289,δὲ,and,28
559,100243290,ἕκαστα,all things,28
560,100243291,ἀθανάτοις,to the immortals,28
561,100243292,διέταξεν,he arranged,28
562,100243293,ὁμῶς,likewise,28
563,100243294,καὶ,and,28
564,100243295,ἐπέφραδε,revealed,28
565,100243296,τιμάς,honors,28
566,100243297,.,.,28
567,100243298,ταῦτ’,these,29
568,100243299,ἄρα,then,29
569,100243300,Μοῦσαι,Muses,29
570,100243301,ἄειδον,they sang,29
571,100243302,",",",",29
572,100243303,Ὀλύμπια,Olympian,29
573,100243304,δώματ’,houses,29
574,100243305,ἔχουσαι,having,29
575,100243306,",",",",29
576,100243307,ἐννέα,nine,29
577,100243308,θυγατέρες,daughters,29
578,100243309,μεγάλου,great,29
579,100243310,Διὸς,of Zeus,29
580,100243311,ἐκγεγαυῖαι,having been born,29
581,100243312,",",",",29
582,100243313,Κλειώ,Clio,29
583,100243314,τ’,and,29
584,100243315,Εὐτέρπη,Euterpe,29
585,100243316,τε,and,29
586,100243317,Θάλειά,Thaleia,29
587,100243318,τε,and,29
588,100243319,Μελπομέενη,Melpomene,29
589,100243320,τε,and,29
590,100243321,Τερψιχόρη,Terpsichore,29
591,100243322,τ’,and,29
592,100243323,Ἐρατώ,Erato,29
593,100243324,τε,and,29
594,100243325,Πολύμνιά,Polyhymnia,29
595,100243326,τ’,and,29
596,100243327,Οὐρανίη,Urania,29
597,100243328,τε,and,29
598,100243329,Καλλιόπη,Calliope,29
599,100243330,θ’,and,29
600,100243331,.,.,29
601,100243332,ἣ,she,30
602,100243333,δὲ,but,30
603,100243334,προφερεστάτη,most eminent,30
604,100243335,ἐστὶν,is,30
605,100243336,ἁπασέων,of all,30
606,100243337,.,.,30
607,100243338,ἣ,for,31
608,100243339,γὰρ,for,31
609,100243340,καὶ,also,31
610,100243341,βασιλεῦσιν,kings,31
611,100243342,ἅμ’,together,31
612,100243343,αἰδοίοισιν,reverent,31
613,100243344,ὀπηδεῖ,they obey,31
614,100243345,.,.,31
615,100243346,ὅν,whom,32
616,100243347,τινα,someone,32
617,100243348,τιμήσωσι,may honor,32
618,100243349,Διὸς,of Zeus,32
619,100243350,κοῦραι,Muses,32
620,100243351,μεγάλοιο,great,32
621,100243352,γεινόμενόν,being born,32
622,100243353,τε,and,32
623,100243354,ἴδωσι,see,32
624,100243355,διοτρεφέων,of those reared by Zeus,32
625,100243356,βασιλήων,of kings,32
626,100243357,",",",",32
627,100243358,τῷ,to,32
628,100243359,μὲν,on the one hand,32
629,100243360,ἐπὶ,upon,32
630,100243361,γλώσσῃ,tongue,32
631,100243362,γλυκερὴν,sweet,32
632,100243363,χείουσιν,pour,32
633,100243364,ἐέρσην,dew,32
634,100243365,",",",",32
635,100243366,τοῦ,of his,32
636,100243367,δ',but,32
637,100243368,ἔπε’,words,32
638,100243369,ἐκ,from,32
639,100243370,στόματος,mouth,32
640,100243371,ῥεῖ,flows,32
641,100243372,μείλιχα,sweet,32
642,100243373,.,.,32
643,100243374,οἱ,the,33
644,100243375,δέ,but,33
645,100243376,τε,and,33
646,100243377,λαοὶ,people,33
647,100243378,πάντες,all,33
648,100243379,ἐς,into,33
649,100243380,αὐτὸν,him,33
650,100243381,ὁρῶσι,see,33
651,100243382,διακρίνοντα,distinguishing,33
652,100243383,θέμιστας,divine decrees,33
653,100243384,ἰθείῃσι,straight,33
654,100243385,δίκῃσιν,with justice,33
655,100243386,.,.,33
656,100243387,ὃ,he,34
657,100243388,δ’,but,34
658,100243389,ἀσφαλέως,safely,34
659,100243390,ἀγορεύων,speaking,34
660,100243391,αἶψά,quickly,34
661,100243392,κε,would,34
662,100243393,καὶ,even,34
663,100243394,μέγα,great,34
664,100243395,νεῖκος,strife,34
665,100243396,ἐπισταμένως,knowingly,34
666,100243397,κατέπαυσεν,he stopped,34
667,100243398,.,.,34
668,100243399,το-,the,35
669,100243400,τοὔνεκα,therefore,35
670,100243401,γὰρ,for,35
671,100243402,βασιλῆες,kings,35
672,100243403,ἐχέφρονες,wise,35
673,100243404,",",",",35
674,100243405,οὕνεκα,because,35
675,100243406,λαοῖς,to the people,35
676,100243407,βλαπτομένοις,being harmed,35
677,100243408,ἀγορῆφι,in the assembly,35
678,100243409,μετάτροπα,changed,35
679,100243410,ἔργα,works,35
680,100243411,τελεῦσι,they finish,35
681,100243412,ῥηιδίως,easily,35
682,100243413,",",",",35
683,100243414,μαλακοῖσι,soft,35
684,100243415,παραιφάμενοι,having persuaded,35
685,100243416,ἐπέεσσιν,words,35
686,100243417,.,.,35
687,100243418,ἐρχόμενον,coming,36
688,100243419,δ’,and,36
689,100243420,ἀν’,through,36
690,100243421,ἀγῶνα,contest,36
691,100243422,θεὸν,deity,36
692,100243423,ὣς,as,36
693,100243424,ἱλάσκονται,propitiate,36
694,100243425,αἰδοῖ,in fear,36
695,100243426,μειλιχίῃ,gentleness,36
696,100243427,",",",",36
697,100243428,μετὰ,after,36
698,100243429,δὲ,and,36
699,100243430,πρέπει,is fitting,36
700,100243431,ἀγρομένοισιν,gathered,36
701,100243432,.,.,36
702,100243433,τοίη,such,37
703,100243434,Μουσάων,of the Muses,37
704,100243435,ἱερὴ,holy,37
705,100243436,δόσις,gift,37
706,100243437,ἀνθρώποισιν,to humans,37
707,100243438,.,.,37
708,100243439,ἐκ,from,38
709,100243440,γάρ,for,38
710,100243441,τοι,to you,38
711,100243442,Μουσέων,of the Muses,38
712,100243443,καὶ,and,38
713,100243444,ἑκηβόλου,of far-shooting,38
714,100243445,Ἀπόλλωνος,of Apollo,38
715,100243446,ἄνδρες,men,38
716,100243447,ἀοιδοὶ,singers,38
717,100243448,ἔασιν,are,38
718,100243449,ἐπὶ,on,38
719,100243450,χθόνα,earth,38
720,100243451,καὶ,and,38
721,100243452,κιθαρισταί,harpists,38
722,100243453,",",",",38
723,100243454,ἐκ,from,38
724,100243455,δὲ,but,38
725,100243456,Διὸς,from Zeus,38
726,100243457,βασιλῆες,kings,38
727,100243458,.,.,38
728,100243459,ὃ,He,39
729,100243460,δ’,but,39
730,100243461,ὄλβιος,happy,39
731,100243462,",",",",39
732,100243463,ὅν,whom,39
733,100243464,τινα,some,39
734,100243465,Μοῦσαι,Muses,39
735,100243466,φίλωνται,they love,39
736,100243467,.,.,39
737,100243468,γλυκερή,sweet,40
738,100243469,οἱ,her,40
739,100243470,ἀπὸ,from,40
740,100243471,στόματος,mouth,40
741,100243472,ῥέει,flows,40
742,100243473,αὐδή,speech,40
743,100243474,.,.,40
744,100243475,εἰ,if,41
745,100243476,γάρ,for,41
746,100243477,τις,someone,41
747,100243478,καὶ,even,41
748,100243479,πένθος,mourning,41
749,100243480,ἔχων,having,41
750,100243481,νεοκηδέι,newly grieving,41
751,100243482,θυμῷ,heart,41
752,100243483,ἄζηται,is busy,41
753,100243484,κραδίην,heart,41
754,100243485,ἀκαχήμενος,grieving,41
755,100243486,",",",",41
756,100243487,αὐτὰρ,but,41
757,100243488,ἀοιδὸς,singer,41
758,100243489,Μουσάων,of the Muses,41
759,100243490,θεράπων,servant,41
760,100243491,κλέεα,glories,41
761,100243492,προτέρων,of former,41
762,100243493,ἀνθρώπων,of men,41
763,100243494,ὑμνήσῃ,will sing,41
764,100243495,μάκαράς,happy,41
765,100243496,τε,and,41
766,100243497,θεούς,gods,41
767,100243498,",",",",41
768,100243499,οἳ,who,41
769,100243500,Ὄλυμπον,Olympus,41
770,100243501,ἔχουσιν,have,41
771,100243502,",",",",41
772,100243503,αἶψ’,immediately,41
773,100243504,ὅ,he,41
774,100243505,γε,indeed,41
775,100243506,δυσφροσυνέων,of sorrow,41
776,100243507,ἐπιλήθεται,he forgets,41
777,100243508,οὐ,not,41
778,100243509,-δέ,and,41
779,100243510,τι,any,41
780,100243511,κηδέων,of sorrows,41
781,100243512,μέμνηται,remembers,41
782,100243513,.,.,41
783,100243514,ταχέως,quickly,42
784,100243515,δὲ,and,42
785,100243516,παρέτραπε,turned away,42
786,100243517,δῶρα,gifts,42
787,100243518,θεάων,of the goddesses,42
788,100243519,.,.,42
