,greek_id,english_word,sent_id,greek_word,alignments,is,100243694,And,"Nuktos de aut' Aither..."" usually means ""But of Night, Aether..."". The translation ""And from Night"" implies the ""from"" is added for English. ""aut"" is often ""and"" or ""also"". In this context (Hesiod), it's ""And from Night..."". The ""from"" is likely implied by the genitive ""Nuktos"". The ""And"" is ""de"". The ""aut"" might be aligned with ""from"" loosely or ignored if it's an enclitic particle. However, the translation has ""from"". Let's look at the structure. ""Nuktos"" (Gen) ""de","Aither"". ""But from Night, Aether..."". The translation ""And from Night"" suggests ""de"" = ""And"", ""Nuktos"" = ""Night"", ""aut"" might be part of the ""from"" or just ""and"". Actually, ""aut"" here is likely ""and"" (kai aut). The translation ""And from Night",and,born,100243704,bore,after being,mixed,with Erebos,in love,"from"" -> (Implicit in genitive, or maybe 100243696 'aut' is being stretched? No, 'aut' is 'and' or 'itself'. The translation ""from"" is a preposition added for English. Usually, we align the Greek word to the English word it corresponds to. If there is no Greek word for ""from"", we might skip it or align the genitive to ""Night"" and the ""from"" is unaligned. However, the prompt says ""align the Greek to the English translation"". If a Greek word doesn't have a direct English equivalent (like a preposition), we align the case to the noun. But here, the translation has ""from",exegegonto,"And"" -> δ' (100243695)
- ""from Night"" -> Νυκτὸς (100243694). The ""from"" is not in Greek.
- ""were born"" -> ἐξεγένοντο (100243701)
- ""Aether"" -> Αἰθήρ (100243697)
- ""and"" -> τε (100243698) and καὶ (100243699). The translation has ""and"" once. We can align both to ""and"" or just one. The prompt says ""align multiple Greek words to a single English word if necessary"". So τε and καὶ -> ""and"".
- ""Day","whom"" -> οὓς (100243703)
- ""she bore"" -> τέκε (100243704) (""she"" is implied in the verb ending).
- ""after being mixed"" -> κυσαμένη (100243705) + μιγεῖσα (100243708). ""conceiving"" and ""having mingled"". The translation says ""after being mixed"". ""kyasameni"" is ""conceiving"" (active), ""migeisa"" is ""having mingled"" (active). The translation ""after being mixed"" combines these ideas.
- ""with Erebos"" -> Ἐρέβει (100243706)
- ""in love","from"" -> (No direct Greek word, but often ""Nuktos"" is aligned to ""Night"". If we must align ""from"", maybe it's not possible. But the instruction says ""align the Greek to the English"". If an English word has no Greek source, it might be left out, or we align the closest semantic match. However, usually, we align Greek words to English words. If the English has a word the Greek doesn't (like ""from""), we don't create a Greek ID for it. But if the Greek has a word the English doesn't (like the enclitic ""aut""), we might align it to a nearby word or leave it unaligned if strict 1-to-1 is required. But the prompt allows multiple Greek to one English.
Let's look at ""from"". In Greek, ""from Night"" is just ""of Night"" (genitive). The translation adds ""from"". We can align 100243694 to ""Night"". The ""from"" is unaligned? Or maybe 100243696 ""aut"" is being used to mean ""from""? No, ""aut"" is ""and"" or ""self"".
Wait, the translation is ""And from Night were born...","de"" = ""And"". ""aut"" = ""from""? No.
Perhaps the translation ""from"" corresponds to the genitive case of ""Nuktos"". So we align 100243694 to ""Night"". The word ""from"" in English is a preposition added for fluency. We should not force an alignment for ""from"" if there is no Greek word.
However, looking at the previous attempt, I aligned ""aut"" to ""from"". That was incorrect. ""aut"" is ""and"" or ""also"".
Let's re-evaluate ""aut"". In Hesiod, ""Nuktos de aut' Aither..."" -> ""But from Night, Aether..."". The ""de"" is ""but/and"". The ""aut"" is ""also"" or ""and"".
Actually, the standard translation of this line (Theogony 123-124) is ""And from Night came forth Aether and Day"".
The ""from","Night"" -> 100243694 (Νυκτὸς)
- ""Aether"" -> 100243697 (Αἰθήρ)
- ""and"" -> 100243698 (τε) and 100243699 (καὶ)
- ""Day"" -> 100243700 (Ἡμέρη)
- ""were born"" -> 100243701 (ἐξεγένοντο)
- ""whom"" -> 100243703 (οὓς)
- ""bore"" -> 100243704 (τέκε)
- ""being"" -> 100243705 (κυσαμένη) - ""conceiving"" -> ""being"" (part of the phrase)
- ""mixed"" -> 100243708 (μιγεῖσα)
- ""with"" -> (Preposition added for ""Erebus""? No, ""Erebus"" is Dative. ""with"" is implied. ""Erebos"" -> 100243706)
- ""Erebos"" -> 100243706 (Ἐρέβει)
- ""in love"" -> 100243707 (φιλότητι)

Wait, the translation has ""after being mixed"".
""kyasameni"" (conceiving) + ""migeisa","kyasameni"" and ""migeisa"" both align to ""mixed"" or ""being mixed"".
And ""Erebos"" aligns to ""Erebos"".
""philoteeti"" aligns to ""in love","And""
100243697 (Αἰθήρ) -> ""Aether""
100243698 (τε) -> ""and""
100243699 (καὶ) -> ""and"" (or combine with 100243698 to ""and"")
100243700 (Ἡμέρη) -> ""Day""
100243701 (ἐξεγένοντο) -> ""were born""
100243703 (οὓς) -> ""whom""
100243704 (τέκε) -> ""bore""
100243705 (κυσαμένη) -> ""being"" (or ""mixed""?)
100243706 (Ἐρέβει) -> ""Erebos""
100243707 (φιλότητι) -> ""love""
100243708 (μιγεῖσα) -> ""mixed""

Let's refine the ""from"" and ""after being"".
The English word ""from"" is not in Greek. We cannot align a Greek ID to ""from"" unless we stretch ""aut"". But ""aut"" is ""and/also"".
The English word ""after"" is not in Greek.
The English word ""being"" is not in Greek (part of the participle).
The English word ""with"" is not in Greek (Dative case).
The English word ""in","Night"" -> 100243694
- ""Aether"" -> 100243697
- ""and"" -> 100243698, 100243699
- ""Day"" -> 100243700
- ""were born"" -> 100243701
- ""whom"" -> 100243703
- ""bore"" -> 100243704
- ""being"" -> 100243705 (conceiving -> being)
- ""mixed"" -> 100243708 (having mingled -> mixed)
- ""Erebos"" -> 100243706
- ""love"" -> 100243707

Wait, the translation says ""after being mixed"".
""kyasameni"" = conceiving. ""migeisa"" = having mingled.
Maybe ""being"" aligns to ""kyasameni"" and ""mixed"" aligns to ""migeisa"".
Or ""being mixed"" aligns to both.
Given the instruction ""align the Greek to the English"", we should map the Greek words to the English words that carry their meaning.
""kyasameni"" -> ""being"" (as in ""conceiving"" -> ""being"")? Or ""mixed""?
""migeisa"" -> ""mixed"".
""philoteeti"" -> ""love"".
""Erebus"" -> ""Erebos"".

Let's try to be as precise as possible.
""And"" -> 100243695
""Night"" -> 100243694
""Aether"" -> 100243697
""and"" -> 100243698, 100243699
""Day"" -> 100243700
""were born"" -> 100243701
""whom"" -> 100243703
""bore"" -> 100243704
""being"" -> 100243705 (conceiving)
""mixed"" -> 100243708 (mingled)
""Erebos"" -> 100243706
""love"" -> 100243707

What about ""from"", ""after"", ""with"", ""in""? These are prepositions/auxiliaries added in English. They don't have Greek IDs. We skip them.
What about ""aut"" (100243696)? ""aut"" is ""and"" or ""also"". It is often translated as ""and"" in this context. ""And from Night..."".
If ""de"" is ""And"", ""aut"" is ""and"". The translation only has one ""And"".
Maybe ""de"" -> ""And"". ""aut"" -> (untranslated or merged).
But the translation says ""And from Night"".
If we align ""de"" to ""And"", and ""Nuktos"" to ""Night"", ""aut"" is left.
Maybe ""aut"" aligns to ""from""? No, that's wrong.
Maybe ""aut"" aligns to ""and",Day,Hemera...,"aut"" = and/also.
""te"" = and.
""kai"" = and.
There are four conjunctions in Greek, one in English.
We can align ""de"", ""aut"", ""te"", ""kai"" all to ""And"" or ""and"".
But ""de"" is at the start. ""And"" -> ""de"".
""aut"" -> ""and"" (internal)? No, ""aut"" is before Aether. ""Nuktos de aut' Aither"". ""But from Night, Aether..."".
Actually, ""aut"" here might be ""and","from"" (No, this is wrong).
Maybe 100243696 (αὖτ') -> ""and"" (as in ""and Aether"").
But the translation has ""Aether and Day"".
So ""te"" and ""kai"" align to ""and"".
What about ""aut""?
Maybe ""aut"" is aligned to ""from"" in a very loose sense? No.
Perhaps the translation ""And"" covers ""de"" and ""aut",Night,Aether,were born,whom,being,Erebos,"love""

This leaves ""aut"" (100243696) unaligned? Or maybe ""aut"" aligns to ""and"" (the second one)?
Actually, ""de aut'"" is a common phrase. ""de"" is the particle, ""aut"" is the enclitic.
In many translations, ""de"" is ""And"". ""aut"" is often ignored or merged.
Let's align ""aut"" to ""and"" as well? Or to ""from""? No.
Let's check the translation ""And from Night"".
Maybe ""de"" -> ""And"", ""aut"" -> ""from""? No.
Maybe ""Nuktos"" -> ""from Night"".
Let's just align the words that have clear equivalents.
100243695 (δ') -> ""And""
100243694 (Νυκτὸς) -> ""Night""
100243697 (Αἰθήρ) -> ""Aether""
100243698 (τε) -> ""and""
100243699 (καὶ) -> ""and""
100243700 (Ἡμέρη) -> ""Day""
100243701 (ἐξεγένοντο) -> ""were born""
100243703 (οὓς) -> ""whom""
100243704 (τέκε) -> ""bore""
100243705 (κυσαμένη) -> ""being""
100243708 (μιγεῖσα) -> ""mixed""
100243706 (Ἐρέβει) -> ""Erebos""
100243707 (φιλότητι) -> ""love""

What about 100243696 (αὖτ')?
In the context ""Nuktos de aut' Aither"", ""aut"" emphasizes ""Aither"". ""But from Night, *even* Aether..."" or ""And from Night, *also* Aether..."".
The translation ""And from Night were born Aether and Day"" doesn't have ""also"".
So ""aut"" might be aligned to ""and"" (the first one) or ignored.
But the prompt says ""align the Greek to the English"". If we have to align every Greek word, we might align ""aut"" to ""and","and"" (implied)
But the translation only has one ""And"".
Maybe ""de aut'"" -> ""And"".
Let's align 100243695 and 100243696 to ""And"".
And ""te"" and ""kai"" to ""and"".
This seems reasonable.

Final check on ""being"" and ""mixed"".
""kyasameni"" = conceiving. ""migeisa","being"" -> ""kyasameni"" (conceiving -> being)
""mixed"" -> ""migeisa"" (mingled -> mixed)
This works.

Final check on ""with"" and ""in"".
""with Erebos"" -> ""Erebei"" (Dative). No Greek word for ""with"".
""in love"" -> ""philoteeti"" (Dative). No Greek word for ""in"".
So we align ""Erebos"" to ""Erebos"" and ""love"" to ""love","de"" (100243695) to ""And"", and ""aut"" (100243696) to ""from""? No.
Maybe ""aut"" is aligned to ""and"" (the second one)? No, it's before Aether.
Let's assume ""de"" and ""aut"" together form the ""And"" at the start.
So 100243695 -> ""And"", 100243696 -> ""And"".
And ""te"" and ""kai"" -> ""and"".
This creates multiple ""and""s in the alignment list, which is fine.

Let's write the JSON.

```json
{
    ""alignments"
825,100243710,Earth,51,Γαῖα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,100243713,first,51,πρῶτον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,100243715,bore,51,ἐγείνατο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,100243716,equal,51,ἶσον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,100243717,herself,51,ἑαυτῇ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,100243718,Heaven,51,Οὐρανὸν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,100243719,starry,51,ἀστερόενθ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,100243722,him,51,μιν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,100243723,around,51,περὶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,100243724,all,51,πάντα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,100243725,cover,51,καλύπτοι,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,100243728,might be,51,εἴη,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,100243731,seat,51,ἕδος,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,100243732,secure,51,ἀσφαλὲς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,100243729,blessed,51,μακάρεσσι,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,100243730,gods,51,θεοῖς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,100243733,forever,51,αἰεί,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,100243735,bore,52,γείνατο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,100243736,She,52,δ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,100243737,mountains,52,Οὔρεα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,100243738,long,52,μακρά,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,100243740,of,52,θεῶν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,100243741,pleasant,52,χαρίεντας,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,100243742,flutes,52,ἐναύλους,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,100243744,Nymphs,52,Νυμφέων,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,100243746,who,52,αἳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,100243747,dwell,52,ναίουσιν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,100243748,through,52,ἀν’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,100243749,mountains,52,οὔρεα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,100243750,echoing,52,βησσήεντα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,100243752,also,53,ἣ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,100243753,also,53,δὲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,100243754,also,53,καὶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,100243755,barren,53,ἀτρύγετον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,100243756,sea,53,πέλαγος,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,100243757,bore,53,τέκεν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,100243759,swollen,53,οἴδματι,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,100243760,surge,53,θυῖον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,100243762,Pontus,53,Πόντον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,100243764,apart,53,ἄτερ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,100243765,longing,53,φιλότητος,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,100243766,desire,53,ἐφιμέρου,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,100243768,But,54,αὐτὰρ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,100243769,afterwards,54,ἔπειτα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,100243770,Ouranos,54,Οὐρανῷ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,100243771,having lain,54,εὐνηθεῖσα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,100243772,bore,54,τέκ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,100243773,Okeanos,54,Ὠκεανὸν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,100243774,deep-swirling,54,βαθυδίνην,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,100243776,Koios,54,Κοῖόν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,100243777,and,54,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,100243778,Krios,54,Κρῖόν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,100243779,and,54,θ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,100243780,Hyperion,54,Ὑπερίονά,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,100243781,and,54,τ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,100243782,Iapetos,54,Ἰαπετόν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,100243783,and,54,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,100243784,Theia,54,Θείαν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,100243785,and,54,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,100243786,Rhea,54,Ῥείαν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,100243787,and,54,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,100243788,Themis,54,Θέμιν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,100243789,and,54,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,100243790,Mnemosyne,54,Μνημοσύνην,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,100243791,and,54,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,100243792,Phoibe,54,Φοίβην,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,100243793,and,54,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,100243794,golden-crowned,54,χρυσοστέφανον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,100243795,Tethys,54,Τηθύν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,100243796,and,54,τ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,100243797,loving,54,ἐρατεινήν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,100243800,And,55,δὲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,100243801,after,55,μέθ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,100243799,them,55,τοὺς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,100243802,crafty,55,ὁπλότατος,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,100243804,Cronus,55,Κρόνος,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,100243805,crooked-counseled,55,ἀγκυλομήτης,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,100243803,born,55,γένετο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,100243807,terrible,55,δεινότατος,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,100243808,sons,55,παίδων,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,100243811,And,56,δ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,100243812,he,56,ἤχθηρε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,100243813,his,56,τοκῆα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,100243810,fertile,56,θαλερὸν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,100243813,parent,56,τοκῆα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,100243815,bore,57,γείνατο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,100243816,And,57,δ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,100243817,she,57,αὖ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,100243818,Cyclopes,57,Κύκλωπας,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,100243821,having,57,ἔχοντας,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,100243819,transcendent,57,ὑπέρβιον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,100243820,spirit,57,ἦτορ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,100243823,Brontes,57,Βρόντην,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,100243824,and,57,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,100243825,Steropes,57,Στερόπην,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,100243826,and,57,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,100243827,and,57,καὶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,100243828,Argos,57,Ἄργην,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,100243829,fierce,57,ὀβριμόθυμον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,100243831,who,57,οἳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,100243832,to,57,Ζηνὶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,100243833,Zeus,57,βροντήν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,100243835,gave,57,δόσαν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,100243834,thunder,57,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,100243836,crafted,57,τεῦξάν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,100243837,the,57,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,100243838,thunderbolt,57,κεραυνόν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,100243843,The,58,τὰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,100243845,other,58,ἄλλα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,100243846,gods,58,θεοῖς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,100243847,equal,58,ἐναλίγκιοι,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,100243848,were,58,ἦσαν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,100243844,them,58,μὲν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,100243851,but,58,δ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,100243850,single,58,μοῦνος,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,100243852,eye,58,ὀφθαλμὸς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,100243854,lay,58,ἐνέκειτο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,100243853,middle,58,μέσσῳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,100243855,brow,58,μετώπῳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,100243857,Cyclopes,59,Κύκλωπες,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,100243858,so,59,δ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,100243859,named,59,ὄνομ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,100243860,were,59,ἦσαν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,100243861,so,59,ἐπώνυμον,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,100243863,because,59,οὕνεκ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,100243864,indeed,59,ἄρα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,100243865,their,59,σφέων,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,100243866,circular,59,κυκλοτερὴς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,100243867,eye,59,ὀφθαλμὸς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,100243868,one,59,ἕεις,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,100243869,placed,59,ἐνέκειτο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,100243870,brow,59,μετώπῳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,100243873,And,60,δ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,100243872,strength,60,ἰσχὺς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,100243874,and,60,ἠδὲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,100243875,force,60,βίη,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,100243876,and,60,καὶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,100243877,plans,60,μηχαναὶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,100243878,were,60,ἦσαν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,100243879,at,60,ἐπ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,100243880,hand,60,ἔργοις,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,100243879,for,60,ἐπ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,100243880,works,60,ἔργοις,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,100243882,others,61,ἄλλοι,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,100243883,But,61,δ’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,100243884,were,61,αὖ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,100243885,from,61,Γαίης,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,100243886,Earth,61,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,100243887,and,61,καὶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,100243888,Sky,61,Οὐρανοῦ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,100243889,born,61,ἐξεγένοντο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,100243890,three,61,τρεῖς,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,100243891,children,61,παῖδες,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,100243892,great,61,μεγάλοι,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,100243893,and,61,τε,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,100243894,mighty,61,καὶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,100243895,mighty,61,ὄβριμοι,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,100243897,not,61,οὐκ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,100243898,to be named,61,ὀνομαστοί,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,100243900,Cottus,61,Κόττος,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
