,greek_id,english_word,sent_id,greek_word
226,100630609,even,12,κα-
227,100630610,if,12,κεἰ
228,100630611,not,12,μὴ
229,100630612,wishes,12,θέλει
230,100630614,incomplete,12,ἀτέλεστον
231,100630615,being,12,οὖσαν
232,100630616,in,12,τῶν
233,100630617,my,12,ἐμῶν
234,100630618,rites,12,βακχευμάτων
235,100630621,and,12,τε
236,100630623,defend,12,ἀπολογήσασθαί
237,100630624,me,12,μ’
238,100630625,before,12,ὕπερ
239,100630626,appearing,12,φανέντα
240,100630627,mortals,12,θνητοῖς
241,100630628,as,12,δαίμον’
242,100630629,whom,12,ὃν
243,100630630,bore,12,τίκτει
244,100630631,Zeus,12,Διί
245,100630620,Semele,12,Σεμέλης
246,100630622,mother,12,μητρὸς
247,100630633,Cadmus,13,Κάδμος
248,100630634,indeed,13,μὲν
249,100630635,So,13,οὖν
250,100630636,prize,13,γέρας
251,100630637,and,13,τε
252,100630638,and,13,καὶ
253,100630639,kingship,13,τυραννίδα
254,100630640,to Pentheus,13,Πενθεῖ
255,100630641,gives,13,δίδωσι
256,100630642,his daughter,13,θυγατρὸς
257,100630643,born,13,ἐκπεφυκότι
258,100630645,who,13,ὃς
259,100630646,fights,13,θεομαχεῖ
260,100630647,the gods,13,τὰ
261,100630648,concerning,13,κατ’
262,100630649,me,13,ἐμὲ
263,100630650,and,13,καὶ
264,100630651,libations,13,σπονδῶν
265,100630652,away from,13,ἄπο
266,100630653,pushes,13,ὠθεῖ
267,100630654,me,13,μ’
268,100630656,in,13,ἐν
269,100630657,prayers,13,εὐχαῖς
270,100630658,and,13,τ’
271,100630659,no,13,οὐδαμοῦ
272,100630660,memory,13,μνείαν
273,100630661,has,13,ἔχει
274,100630663,this,14,ὧν
275,100630664,reason,14,οὕνεκ’
276,100630667,god,14,γεγὼς
277,100630668,show,14,ἐνδείξομαι
278,100630665,himself,14,αὐτῷ
279,100630669,all,14,πᾶσίν
280,100630671,Thebans,14,Θηβαίοισιν
281,100630674,But,15,δ’
282,100630683,I will set,15,μεταστήσω
283,100630684,foot,15,πόδα
284,100630673,down on,15,ἐς
285,100630675,another,15,ἄλλην
286,100630676,land,15,χθόνα
287,100630679,here,15,τἀνθένδε
288,100630678,it,15,τα-
289,100630680,placing,15,θέμενος
290,100630681,well,15,εὖ
291,100630686,showing,15,δεικνὺς
292,100630687,myself,15,ἐμαυτόν
293,100630689,if,16,ἢν
294,100630690,there,16,δὲ
295,100630691,Thebans,16,Θηβαίων
296,100630692,city,16,πόλις
297,100630693,anger,16,ὀργῇ
298,100630694,with,16,σὺν
299,100630695,weapons,16,ὅπλοις
300,100630696,out,16,ἐξ
301,100630697,mountains,16,ὄρους
302,100630698,Bacchants,16,βάκχας
303,100630699,lead,16,ἄγειν
304,100630700,seeking,16,ζητῇ
305,100630702,join,16,ξυνάψω
306,100630703,battle,16,μαινάσι
307,100630704,leader,16,στρατηλατῶν
308,100630707,For,17,οὕνεκ’
309,100630706,this,17,ὧν
310,100630708,reason,17,εἶδος
311,100630710,having,17,ἀλλάξας
312,100630709,mortal,17,θνητὸν
313,100630712,form,17,μορφήν
314,100630715,I,17,μετέβαλον
315,100630711,have,17,ἔχω
316,100630712,taken,17,μορφήν
317,100630708,on,17,εἶδος
318,100630708,a,17,εἶδος
319,100630712,different,17,μορφήν
320,100630712,shape,17,μορφήν
321,100630713,and,17,τ’
322,100630715,transformed,17,μετέβαλον
323,100630714,my,17,ἐμὴν
324,100630718,own,17,φύσιν
325,100630718,nature,17,φύσιν
326,100630716,into,17,εἰς
327,100630717,that,17,ἀνδρὸς
328,100630717,of,17,ἀνδρὸς
329,100630717,a,17,ἀνδρὸς
330,100630717,man,17,ἀνδρὸς
331,100630720,But,18,ἀλλ’
332,100630722,O,18,ὦ
333,100630723,having left,18,λιποῦσαι
334,100630724,Mount Tmolus,18,Τμῶλον
335,100630725,stronghold,18,ἔρυμα
336,100630726,of Lydia,18,Λυδίας
337,100630728,band,18,θίασος
338,100630729,my,18,ἐμός
339,100630731,women,18,γυναῖκες
340,100630733,whom,18,ἃς
341,100630734,from,18,ἐκ
342,100630735,barbarians,18,βαρβάρων
343,100630736,brought,18,ἐκόμισα
344,100630737,companions,18,παρέδρους
345,100630738,and,18,καὶ
346,100630739,fellow-travelers,18,ξυνεμπόρους
347,100630740,to me,18,ἐμοί
348,100630742,choose,18,αἴρεσθε
349,100630743,these,18,τα-
350,100630744,local,18,τἀπιχώρι’
351,100630745,in,18,ἐν
352,100630746,city,18,πόλει
353,100630747,of the Phrygians,18,Φρυγῶν
354,100630748,drums,18,τύμπανα
355,100630750,of Rhea,18,Ῥέας
356,100630751,and,18,τε
357,100630752,of,18,μητρὸς
358,100630753,my,18,ἐμά
359,100630754,own,18,θ’
360,100630755,discoveries,18,εὑρήματα
361,100630751,and,18,τε
362,100630757,royal,18,βασίλειά
363,100630758,and,18,τ’
364,100630759,about,18,ἀμφὶ
365,100630760,palace,18,δώματ’
366,100630761,having come,18,ἐλθοῦσαι
367,100630762,these,18,τάδε
368,100630763,strike,18,κτυπεῖτε
369,100630764,of Pentheus,18,Πενθέως
370,100630766,so that,18,ὡς
371,100630767,see,18,ὁρᾷ
372,100630768,of Cadmus,18,Κάδμου
373,100630769,city,18,πόλις
374,100630772,But,19,δὲ
375,100630771,I,19,ἐγὼ
376,100630778,having come,19,ἐλθὼν
377,100630775,to,19,ἐς
378,100630773,the Bacchants,19,βάκχαις
379,100630776,of Cithaeron,19,Κιθαιρῶνος
380,100630777,folds,19,πτυχὰς
381,100630779,to,19,ἵν’
382,100630782,will share,19,συμμετασχήσω
383,100630783,chorus,19,χορῶν
384,100630785,Asia,20,Ἀσίας
385,100630786,from,20,ἀπὸ
386,100630787,ground,20,γᾶς
387,100630788,holy,20,ἱερὸν
388,100630789,Mount Tmolus,20,Τμῶλον
389,100630790,Having left,20,ἀμείψασα
390,100630791,hasten,20,θοάζω
391,100630792,Bromius,20,Βρομίῳ
392,100630793,labor,20,πόνον
393,100630794,joyful,20,ἡδὺν
394,100630795,toil,20,κάματόν
395,100630796,and,20,τ’
396,100630797,rejoicing,20,εὐκάματον
397,100630799,Bacchus,20,Βάκχιον
398,100630800,in him,20,εὐαζομένα
399,100630802,Who,21,τίς
400,100630803,road,21,ὁδῷ
401,100630804,Who,21,τίς
402,100630805,road,21,ὁδῷ
403,100630807,Who,22,τίς
404,100630810,outsider,23,ἔκτοπος
405,100630809,chambers,23,μελάθροις
406,100630811,Let,23,ἔστω
407,100630813,mouth,23,στόμα
408,100630814,that,23,τ’
409,100630815,speaks,23,εὔφημον
410,100630816,all,23,ἅπας
411,100630817,expelled,23,ἐξοσιούσθω
412,100630821,For,24,γὰρ
413,100630824,I,24,ὑμνήσω
414,100630824,shall,24,ὑμνήσω
415,100630824,hymn,24,ὑμνήσω
416,100630822,always,24,αἰεὶ
417,100630819,what,24,τὰ
418,100630819,has,24,τὰ
419,100630819,been,24,τὰ
420,100630820,considered,24,νομισθέντα
421,100630823,Dionysus,24,Διόνυσον
422,100630826,O,25,ὦ
423,100630827,blessed,25,μάκαρ
424,100630829,who,25,ὅστις
425,100630830,happy,25,εὐδαίμων
426,100630831,rites,25,τελετὰς
427,100630832,gods,25,θεῶν
428,100630833,knowing,25,εἰδὼς
429,100630834,life,25,βιοτὰν
430,100630835,lives,25,ἁγιστεύει
431,100630836,and,25,καὶ
432,100630837,joins,25,θιασεύεται
433,100630838,sacred,25,ψυχὰν
434,100630839,in,25,ἐν
435,100630840,mountains,25,ὄρεσσι
436,100630841,celebrating,25,βακχεύων
437,100630842,holy,25,ὁσίοις
438,100630843,purifications,25,καθαρμοῖσιν
439,100630845,who,25,τά
440,100630846,and,25,τε
441,100630847,Mother,25,ματρὸς
442,100630848,great,25,μεγάλας
443,100630849,mysteries,25,ὄργια
444,100630850,Cybele,25,Κυβέλας
445,100630851,honors,25,θεμιτεύων
446,100630853,raising,25,ἀνὰ
447,100630854,thyrsus,25,θύρσον
448,100630855,and,25,τε
449,100630856,crowned,25,τινάσσων
450,100630858,ivy,25,κισσῷ
451,100630859,and,25,τε
452,100630860,crowned,25,στεφανωθεὶς
453,100630861,Dionysus,25,Διόνυσον
454,100630862,serves,25,θεραπεύει
455,100630887,who,27,ὅν
456,100630888,once,27,ποτ’
457,100630889,held,27,ἔχουσ’
458,100630890,in,27,ἐν
459,100630891,labor-pangs,27,ὠδίνων
460,100630892,labor-pangs,27,λοχίαις
461,100630893,necessity,27,ἀνάγκαισι
462,100630894,fled,27,πταμένας
463,100630895,thunder,27,Διὸς
464,100630896,thunder,27,βροντᾶς
465,100630897,womb,27,νηδύος
466,100630898,cast out,27,ἔκβολον
467,100630899,mother,27,μάτηρ
468,100630900,bore,27,ἔτεκεν
469,100630902,leaving,27,λιποῦσ’
470,100630903,life,27,αἰῶνα
471,100630904,lightning-blow,27,κεραυνίῳ
472,100630905,lightning-blow,27,πληγᾷ
473,100630908,And,28,δ’
474,100630907,secret,28,λοχίοις
475,100630912,chambers,28,θαλάμαις
476,100630913,Kronion,28,Κρονίδας
477,100630914,Zeus,28,Ζεύς
478,100630909,immediately,28,αὐτίκα
479,100630910,him,28,νιν
480,100630911,received,28,δέξατο
481,100630918,and,28,δὲ
482,100630919,having covered,28,καλύψας
483,100630910,him,28,νιν
484,100630920,golden,28,χρυσέαισιν
485,100630922,pins,28,περόναις
486,100630917,thighs,28,μηρῷ
487,100630923,concealed,28,κρυπτὸν
488,100630924,from,28,ἀφ’
489,100630925,Hera,28,Ἥρας
490,100630927,bore,29,ἔτεκεν
491,100630928,,29,δ’
492,100630930,when,29,ἁνίκα
493,100630931,the Fates,29,Μοῖραι
494,100630932,accomplished,29,τέλεσαν
495,100630934,bull-horned,29,ταυρόκερων
496,100630935,god,29,θεὸν
497,100630937,,29,τε
498,100630936,crowned,29,στεφάνωσέν
499,100630938,serpents,29,δρακόντων
500,100630939,wreaths,29,στεφάνοις
501,100630941,whence,29,ἔνθεν
502,100630944,maenads,29,μαινάδες
503,100630942,hunt,29,ἄγραν
504,100630943,lion-nurturing,29,θηροτρόφον
505,100630945,cast,29,ἀμφιβάλλονται
506,100630946,hair,29,πλοκάμοις
507,100630948,Oh,30,ὦ
508,100630949,nurse,30,Σεμέλας
509,100630950,of,30,τροφοὶ
510,100630951,Semele,30,Θῆβαι
511,100630953,Thebans,30,στεφανοῦσθε
512,100630953,put on,30,στεφανοῦσθε
513,100630954,ivy,30,κισσῷ
514,100630956,Shout,31,βρύετε
515,100630957,shout,31,βρύετε
516,100630958,green,31,χλοήρει
517,100630959,bryony,31,μίλακι
518,100630960,fair,31,καλλικάρπῳ
519,100630961,and,31,καὶ
520,100630962,become,31,καταβακχιοῦσθε
521,100630963,oak,31,δρυὸς
522,100630964,or,31,ἢ
523,100630965,fir,31,ἐλάτας
524,100630966,branches,31,κλάδοισι
525,100630968,spotted,31,στικτῶν
526,100630969,and,31,τ’
527,100630970,crowned,31,ἐνδυτὰ
528,100630971,fawn-skins,31,νεβρίδων
529,100630972,weave,31,στέφετε
530,100630973,white-haired,31,λευκοτρίχων
531,100630974,locks,31,πλοκάμων
532,100630975,wool,31,μαλλοῖς
533,100630977,around,32,ἀμφὶ
534,100630979,them,32,νάρθηκας
535,100630981,consecrate,32,ὁσιοῦσθ’
536,100630979,fennel,32,νάρθηκας
537,100630979,stalks,32,νάρθηκας
538,100630980,bullies,32,ὑβριστὰς
539,100630983,Immediately,33,αὐτίκα
540,100630984,earth,33,γᾶ
541,100630985,all,33,πᾶσα
542,100630986,shall dance,33,χορεύσει
543,100630988,Bromius,33,Βρόμιος
544,100630989,who,33,ὅστις
545,100630990,leads,33,ἄγῃ
546,100630991,the bands,33,θιάσους
547,100630993,to,33,εἰς
548,100630994,the mountain,33,ὄρος
549,100630995,to,33,εἰς
550,100630996,the mountain,33,ὄρος
551,100630998,where,33,ἔνθα
552,100630999,abides,33,μένει
553,100631000,female,33,θηλυγενὴς
554,100631001,crowd,33,ὄχλος
555,100631002,from,33,ἀφ’
556,100631003,looms,33,ἱστῶν
557,100631004,from,33,παρὰ
558,100631005,shuttles,33,κερκίδων
559,100631007,stirred,33,οἰστρηθεὶς
560,100631008,Dionysus,33,Διονύσῳ
561,100631010,O,34,ὦ
562,100631011,chamber,34,θαλάμευμα
563,100631012,Kuretes,34,Κουρήτων
564,100631013,hallowed,34,ζάθεοί
565,100631014,and,34,τε
566,100631015,Cretans,34,Κρήτας
567,100631016,god-born,34,Διογενέτορες
568,100631017,built,34,ἔναυλοι
569,100631019,here,34,ἔνθα
570,100631020,three-horned,34,τρικόρυθες
571,100631021,precincts,34,ἄντροις
572,100631022,skin-shedding,34,βυρσότονον
573,100631023,circle,34,κύκλωμα
574,100631024,this,34,τόδε
575,100631025,me,34,μοι
576,100631026,Corybantes,34,Κορύβαντες
577,100631027,have found,34,ηὗρον
578,100631029,Bacchic,35,βακχείᾳ
579,100631030,But,35,δ’
580,100631031,mixed,35,ἀνὰ
581,100631032,swift,35,συντόνῳ
582,100631033,mixed,35,κέρασαν
583,100631034,sweet-sounding,35,ἁδυβόᾳ
584,100631035,Phrygian,35,Φρυγίων
585,100631036,flutes,35,αὐλῶν
586,100631037,breath,35,πνεύματι
587,100631038,Mother,35,ματρός
588,100631039,and,35,τε
589,100631040,Rhea,35,Ῥέας
590,100631041,in,35,ἐς
591,100631042,hand,35,χέρα
592,100631043,placed,35,θῆκαν
593,100631045,noise,35,κτύπον
594,100631046,hymns,35,εὐάσμασι
595,100631047,Bacchic,35,Βακχᾶν
596,100631049,violated,36,παρὰ
597,100631050,But,36,δὲ
598,100631051,frenzied,36,μαινόμενοι
599,100631052,Satyrs,36,Σάτυροι
600,100631053,mother,36,ματέρος
601,100631055,goddess,36,θεᾶς
602,100631054,have violated,36,ἐξανύσαντο
603,100631057,together,36,ἐς
604,100631058,and,36,δὲ
605,100631059,dances,36,χορεύματα
606,100631060,joined,36,συνῆψαν
607,100631061,three-year-olds,36,τριετηρίδων
608,100631063,in which,36,αἷς
609,100631064,delights,36,χαίρει
610,100631065,Dionysus,36,Διόνυσος
611,100631067,Sweet,37,ἡδὺς
612,100631068,in,37,ἐν
613,100631069,mountains,37,ὄρεσιν
614,100631071,when,37,ὅταν
615,100631072,from,37,ἐκ
616,100631073,throngs,37,θιάσων
617,100631074,running,37,δρομαίων
618,100631075,falls,37,πέσῃ
619,100631076,to the ground,37,πεδόσε
620,100631078,fawn-skin,37,νεβρίδος
621,100631079,holding,37,ἔχων
622,100631080,holy,37,ἱερὸν
623,100631081,garment,37,ἐνδυτόν
624,100631083,hunting,37,ἀγρεύων
625,100631084,blood,37,αἷμα
626,100631085,goat-slaying,37,τραγοκτόνον
627,100631087,raw-eating,37,ὠμοφάγον
628,100631088,favor,37,χάριν
629,100631090,longing,37,ἱέμενος
630,100631091,for,37,ἐς
631,100631092,mountains,37,ὄρεα
632,100631093,Phrygian,37,Φρύγια
633,100631095,Lydian,37,Λύδι’
634,100631097,the,37,ὁ
635,100631098,but,37,δ’
636,100631099,leader,37,ἔξαρχος
637,100631100,Bromios,37,Βρόμιος
638,100631102,Euoi,37,εὐοἷ
639,100631104,flows,38,ῥεῖ
640,100631105,and,38,δὲ
641,100631106,with,38,γάλακτι
642,100631107,ground,38,πέδον
643,100631109,flows,38,ῥεῖ
644,100631110,and,38,δ’
645,100631111,with,38,οἴνῳ
646,100631113,flows,38,ῥεῖ
647,100631114,and,38,δὲ
648,100631115,of,38,μελισσᾶν
649,100631116,nectar,38,νέκταρι
650,100631118,Syrian,39,Συρίας
651,100631119,and,39,δ’
652,100631121,frankincense,39,λιβάνου
653,100631122,smoke,39,καπνὸν
654,100631123,The,39,ὁ
655,100631124,Bacchic,39,Βακχεὺς
656,100631125,follower,39,ἀνέχων
657,100631125,carrying,39,ἀνέχων
658,100631126,pine-flame,39,πυρσώδη
659,100631127,flame,39,φλόγα
660,100631128,pine-flame,39,πεύκας
661,100631129,from,39,ἐκ
662,100631130,fennel-stalk,39,νάρθηκος
663,100631131,runs,39,ἀίσσει
664,100631132,race,39,δρόμῳ
665,100631133,and,39,καὶ
666,100631134,choruses,39,χοροῖσιν
667,100631135,wandering,39,πλανάτας
668,100631136,exciting,39,ἐρεθίζων
669,100631137,shouts,39,ἰαχαῖς
670,100631138,and,39,τ’
671,100631139,leaping,39,ἀναπάλλων
672,100631141,tender,39,τρυφερόν
673,100631143,lock,39,πλόκαμον
674,100631144,into,39,εἰς
675,100631145,sky,39,αἰθέρα
676,100631146,casts,39,ῥίπτων
677,100631149,And,40,δ’
678,100631150,with,40,εὐάσμασι
679,100631151,such,40,τοιάδ’
680,100631151,hymns,40,τοιάδ’
681,100631152,thunders,40,ἐπιβρέμει
682,100631155,Come,41,ἴτε
683,100631159,come,41,ἴτε
684,100631156,Bacchants,41,βάκχαι
685,100631160,Bacchants,41,βάκχαι
686,100631165,Sing,41,μέλπετε
687,100631166,the,41,τὸν
688,100631167,Dionysus,41,Διόνυσον
689,100631162,Mount Tmolus,41,Τμώλου
690,100631163,golden-streaming,41,χρυσορόου
691,100631164,splendor,41,χλιδᾷ
692,100631168,rumbling,41,βαρυβρόμων
693,100631169,under,41,ὑπὸ
694,100631170,drums,41,τυμπάνων
695,100631175,Rejoice,41,ἀγαλλόμεναι
696,100631177,in,41,ἐν
697,100631176,god,41,θεὸν
698,100631172,happy,41,εὔια
699,100631173,the,41,τὸν
700,100631174,happy,41,εὔιον
701,100631178,Phrygian,41,Φρυγίαισι
702,100631179,cries,41,βοαῖς
703,100631180,resonant voices,41,ἐνοπαῖσί
704,100631181,and,41,τε
705,100631184,when,41,ὅταν
706,100631183,lotus,41,λωτὸς
707,100631184,when,41,ὅταν
708,100631186,sacred,41,ἱερὸς
709,100631187,holy,41,ἱερὰ
710,100631188,toys,41,παίγματα
711,100631185,horn-beech,41,εὐκέλαδος
712,100631189,resound,41,βρέμῃ
713,100631191,company,41,σύνοχα
714,100631192,followers,41,φοιτάσιν
715,100631193,goes,41,εἰς
716,100631194,to the mountain,41,ὄρος
717,100631195,goes,41,εἰς
718,100631196,to the mountain,41,ὄρος
719,100631199,But,42,δ’
720,100631198,delighted,42,ἡδομένα
721,100631200,indeed,42,ἄρα
722,100631202,colt,42,πῶλος
723,100631203,as,42,ὅπως
724,100631209,brings,42,ἄγει
725,100631208,limb,42,κῶλον
726,100631210,swift,42,ταχύπουν
727,100631211,leaps,42,σκιρτήμασι
728,100631205,mother,42,ματέρι
729,100631206,mare,42,φορβάδι
730,100631212,bacchant,42,βάκχα
731,100631209,leads,42,ἄγει
732,100631211,leaps,42,σκιρτήμασι
733,100631214,Who,43,τίς
734,100631215,at,43,ἐν
735,100631216,gates,43,πύλαισι
736,100631219,Summon,44,ἐκκάλει
737,100631218,Cadmus,44,Κάδμον
738,100631223,son,44,παῖδ’
739,100631222,Agenor,44,Ἀγήνορος
740,100631219,from,44,ἐκκάλει
741,100631220,the house,44,δόμων
742,100631225,he,44,ὃς
743,100631225,who,44,ὃς
744,100631228,leaving,44,λιπὼν
745,100631226,the,44,πόλιν
746,100631227,Sidonian,44,Σιδωνίαν
747,100631226,city,44,πόλιν
748,100631229,built,44,ἐπύργωσ’
749,100631232,this,44,τόδε
750,100631230,city,44,ἄστυ
751,100631231,of the Thebans,44,Θηβαίων
752,100631234,Let,45,ἴτω
753,100631235,someone,45,τις
754,100631234,go,45,ἴτω
755,100631237,report,45,εἰσάγγελλε
756,100631238,to Tiresias,45,Τειρεσίας
